,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-06-14-2020-07-12,UC07-dOwgza1IguKA86jqxNA,9Tv2BVN_WTk,How to wear a fabric mask safely,2020-06-17T12:19:17Z,562135,1556,202,185,130.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=9Tv2BVN_WTk
1,2020-06-14-2020-07-12,UC07-dOwgza1IguKA86jqxNA,i0ZabxXmH4Y,Coronavirus disease (COVID-19),2020-06-15T13:13:40Z,226714,2264,175,236,318.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=i0ZabxXmH4Y
2,2020-06-14-2020-07-12,UC07-dOwgza1IguKA86jqxNA,ddefsWzxWjI,"Dr Mike Ryan -  &quot;Every person needs to look at their COVID-19 risk.""",2020-07-03T06:22:58Z,120874,2441,483,311,55.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=ddefsWzxWjI
3,2020-06-14-2020-07-12,UC07-dOwgza1IguKA86jqxNA,Kwg2F6RNqdA,Dr Tedros talks about a peak in coronavirus cases - 22 June 2020,2020-06-23T14:08:08Z,106372,972,827,386,60.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=Kwg2F6RNqdA
4,2020-06-14-2020-07-12,UC07-dOwgza1IguKA86jqxNA,EFCDu--F-YI,Mr Bean helps WHO spread the word on how to protect yourself from COVID-19,2020-06-22T08:10:06Z,72638,426,54,38,32.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=EFCDu--F-YI
5,2020-06-14-2020-07-12,UC07-dOwgza1IguKA86jqxNA,Yw31zpfFFNQ,Live: WHO weekly Member States information session on COVID-19,2020-07-09T11:20:39Z,67091,413,297,266,1764.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=Yw31zpfFFNQ
6,2020-06-14-2020-07-12,UC07-dOwgza1IguKA86jqxNA,yjdiGRRAxjg,Media briefing on 2nd Global COVID-19 R&amp;D Forum,2020-07-02T16:57:45Z,48539,295,86,112,4115.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=yjdiGRRAxjg
7,2020-06-14-2020-07-12,UC07-dOwgza1IguKA86jqxNA,B9hNbOPKQbk,Media briefing on COVID-19,2020-07-10T16:42:18Z,41907,311,117,189,3930.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=B9hNbOPKQbk
8,2020-06-14-2020-07-12,UC07-dOwgza1IguKA86jqxNA,bLT-XdPRUAA,Sharing COVID-19 experiences: The New Zealand response,2020-07-07T09:13:01Z,39719,924,93,531,245.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=bLT-XdPRUAA
9,2020-06-14-2020-07-12,UC07-dOwgza1IguKA86jqxNA,O8Nwb7l4FeM,Media briefing on COVID-19,2020-07-01T16:46:32Z,28131,329,127,144,4110.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=O8Nwb7l4FeM
10,2020-06-14-2020-07-12,UC07-dOwgza1IguKA86jqxNA,EA7GcFVwtjM,Live from WHO Headquarters - COVID-19 daily press briefing 29 June 2020,2020-06-29T16:29:41Z,24293,393,134,177,3882.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=EA7GcFVwtjM
11,2020-06-14-2020-07-12,UC07-dOwgza1IguKA86jqxNA,69jLmw0YB6s,Media briefing on COVID-19,2020-07-07T16:17:11Z,18577,221,121,181,2963.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=69jLmw0YB6s
12,2020-06-14-2020-07-12,UC07-dOwgza1IguKA86jqxNA,E5Egi0nuDEs,How to protect yourself in the infodemic?,2020-06-27T13:00:03Z,18680,407,57,51,129.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=E5Egi0nuDEs
13,2020-06-14-2020-07-12,UC07-dOwgza1IguKA86jqxNA,KDWN7dydxgU,WHO scientific brief on COVID-19 transmission,2020-07-10T11:02:59Z,15111,161,83,55,75.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=KDWN7dydxgU
