,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,iYE0A-5wd14,The three-layer fabric mask,2020-08-07T10:56:58Z,188324,240,63,57,60.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=iYE0A-5wd14
1,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,XEhPyZX7WiA,WHO's recommended fabric mask materials and composition,2020-07-27T08:19:35Z,156335,562,81,73,369.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=XEhPyZX7WiA
2,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,zvjLGDZTiCw,Tips on how to sew a three-layer fabric mask,2020-08-07T09:57:53Z,81547,181,56,34,75.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=zvjLGDZTiCw
3,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,CmaA00M4kNI,How to break the chains of transmission.,2020-07-23T09:46:54Z,27746,301,32,28,90.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=CmaA00M4kNI
4,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,bi5wM1S1W4A,WHO Manifesto for a healthy recovery from COVID-19,2020-08-03T13:41:55Z,25315,213,213,140,86.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=bi5wM1S1W4A
5,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,b-ZrksYW2yw,Media briefing on COVID-19,2020-07-13T15:24:46Z,19778,376,132,163,3541.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=b-ZrksYW2yw
6,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,eXhbQU9rzYo,"Coronavirus disease (COVID-19) is caused by a virus, NOT by bacteria",2020-08-03T13:29:25Z,19546,85,44,30,40.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=eXhbQU9rzYo
7,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,8wvv4sV6qxM,#WearAMask Challenge - Do It All,2020-08-06T07:12:27Z,16670,406,137,150,116.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=8wvv4sV6qxM
8,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,b7DJNBCC4r0,Dr Maria Van Kerkhove talks about the importance of individual choices in fighting the pandemic,2020-07-16T09:26:19Z,16561,301,59,57,72.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=b7DJNBCC4r0
9,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,8qW4j_zy1D8,Media briefing on COVID-19,2020-08-03T11:32:37Z,15882,302,103,92,3995.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=8qW4j_zy1D8
10,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,bDAzrVWJgE0,Media briefing on COVID-19,2020-07-20T15:47:33Z,14797,274,71,104,3359.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=bDAzrVWJgE0
11,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,pHps788ScLQ,Media briefing on COVID-19,2020-07-17T16:23:13Z,13549,227,93,85,1817.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=pHps788ScLQ
12,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,JO0kMJvPwWc,Media briefing on COVID-19,2020-07-23T16:07:36Z,13454,299,83,152,2691.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=JO0kMJvPwWc
13,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,r3nGBaieTKM,Media briefing on COVID-19,2020-07-27T11:20:29Z,13329,299,94,140,3278.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=r3nGBaieTKM
14,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,O5KLIImIRFo,Media briefing on COVID-19,2020-07-30T16:19:29Z,12273,277,74,89,3144.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=O5KLIImIRFo
15,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,sdJu6k3u57Y,COVID-19 and young people - Play it safe,2020-07-31T06:08:47Z,12286,293,161,121,74.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=sdJu6k3u57Y
16,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,AOhleAPCCOI,Media briefing on COVID-19,2020-08-06T15:44:20Z,12172,242,72,117,3032.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=AOhleAPCCOI
17,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,fdzKZb_RFLc,Follow the journey of a mask,2020-08-04T11:24:01Z,11230,182,66,36,80.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=fdzKZb_RFLc
18,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,y0qZPzTI0m0,Dr Mike Ryan  on the role children play in COVID-19 transmission,2020-07-14T17:16:07Z,10623,196,42,44,87.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=y0qZPzTI0m0
19,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,0gqPChRKDUo,LIVE Q&amp;A on COVID-19 with Dr Maria Van Kerkhove,2020-07-15T08:53:32Z,10038,258,43,62,1618.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=0gqPChRKDUo
20,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,lDlXiWrrjvs,Media briefing on COVID-19,2020-07-17T15:48:17Z,8906,199,53,43,1941.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=lDlXiWrrjvs
21,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,4cD9Y_R6A5U,Safely vaccinating during COVID-19,2020-07-15T09:38:44Z,8031,228,53,40,60.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=4cD9Y_R6A5U
22,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,asnJTKTLaXM,Live Q&amp;A on COVID-19 with Dr Mike Ryan and Dr Maria Van Kerkhove. Ask your questions!,2020-07-29T16:11:44Z,7181,207,51,70,2691.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=asnJTKTLaXM
23,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,1J4G02h3bGY,Live Q&amp;A on COVID-19 with Dr Mike Ryan and Dr Maria Van Kerkhove! Ask your questions!,2020-07-22T16:16:08Z,6904,211,30,48,2643.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=1J4G02h3bGY
24,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,y4a5MLzkr94,Live Q&amp;A on COVID-19. Ask your questions!,2020-08-05T09:37:51Z,6807,202,43,96,2485.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=y4a5MLzkr94
25,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,yX-F4UGZbb8,Dr Tedros talks about the role of each individual in stopping COVID-19 from spreading,2020-07-26T10:14:03Z,6148,167,141,63,88.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=yX-F4UGZbb8
26,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,81UUq--MFHA,Dr Tedros - six months since declaration of public health emergency of international concern,2020-07-28T15:59:38Z,5895,124,93,88,105.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=81UUq--MFHA
27,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,yLSHNV4pSwc,The likelihood of shoes spreading COVID-19 is very low,2020-08-03T13:29:25Z,5949,38,9,10,34.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=yLSHNV4pSwc
28,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,wAE19AqeAwg,Dr Tedros talks about the sacrifices of health workers during the COVID-19 pandemic,2020-07-20T18:42:02Z,4765,149,86,60,118.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=wAE19AqeAwg
29,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,vNEYZw4Cfo0,Towards a hepatitis-free future,2020-07-22T08:49:04Z,4541,123,11,12,160.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=vNEYZw4Cfo0
30,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,LWG62YvXcvE,Live Q&amp;A on COVID-19 vaccines and therapeutics.,2020-07-24T09:18:54Z,4466,106,65,67,2739.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=LWG62YvXcvE
31,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,Ks8FKahHfAI,Dr Tedros talks about the importance of contact tracing in the context of COVID-19 pandemic,2020-07-21T13:52:22Z,4202,127,99,49,96.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=Ks8FKahHfAI
32,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,Lp1971XpA-g,Dr Mike Ryan talks about young people&#39;s role in fighting the COVID-19 pandemic,2020-07-26T10:15:29Z,4168,149,53,47,67.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=Lp1971XpA-g
33,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,I7bGXqstewg,World Hepatitis Day 2020,2020-07-28T05:35:57Z,3659,137,52,35,117.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=I7bGXqstewg
34,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,0UplmQxGw5E,Live Q&amp;A on international travel during COVID-19. Ask your questions!,2020-08-07T12:07:31Z,2694,41,50,36,1801.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=0UplmQxGw5E
35,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,xQoFLXofaew,Ru He Fang Zhi Zi Ji Gan Ran  COVID-19 [Zi Dong Pei Yin ],2020-07-28T12:37:43Z,1712,40,26,34,92.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=xQoFLXofaew
36,2020-07-12-2020-08-09,UC07-dOwgza1IguKA86jqxNA,KzQx5aj0F5g,Live Q&amp;A on breastfeeding and #COVID19. #AskWHO,2020-08-04T12:49:29Z,1309,30,20,15,2435.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=KzQx5aj0F5g
