,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-05-17-2020-06-14,UC07-dOwgza1IguKA86jqxNA,adB8RW4I3o4,How to wear a medical mask,2020-06-05T16:44:09Z,510448,1672,226,244,170.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=adB8RW4I3o4
1,2020-05-17-2020-06-14,UC07-dOwgza1IguKA86jqxNA,ciUniZGD4tY,How to wear a fabric mask,2020-06-05T16:44:20Z,433281,1084,243,181,179.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=ciUniZGD4tY
2,2020-05-17-2020-06-14,UC07-dOwgza1IguKA86jqxNA,esM_ePHn0aw,Medical and fabric masks: who wears what when?,2020-06-12T12:33:12Z,192346,500,131,107,93.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=esM_ePHn0aw
3,2020-05-17-2020-06-14,UC07-dOwgza1IguKA86jqxNA,DYkIKU_PcBc,WHO teams up with Minions and Gru to show how people can stay safe from COVID-19,2020-05-27T16:00:11Z,182015,1617,142,90,61.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=DYkIKU_PcBc
4,2020-05-17-2020-06-14,UC07-dOwgza1IguKA86jqxNA,677pSwGauqs,Five things to know about COVID-19 transmission,2020-06-11T14:39:33Z,155893,1007,174,140,162.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=677pSwGauqs
5,2020-05-17-2020-06-14,UC07-dOwgza1IguKA86jqxNA,yEIPefMsf70,WHO: A global response to a global pandemic,2020-05-18T10:55:52Z,92063,650,498,292,115.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=yEIPefMsf70
6,2020-05-17-2020-06-14,UC07-dOwgza1IguKA86jqxNA,r_tz7UJcdtI,"Cyril Ramaphosa, President of South Africa",2020-05-21T15:28:14Z,68642,146,119,0,285.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=r_tz7UJcdtI
7,2020-05-17-2020-06-14,UC07-dOwgza1IguKA86jqxNA,M3RKlL8zDE4,Opening of the virtual WHA73,2020-05-18T17:11:33Z,53859,673,573,199,22110.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=M3RKlL8zDE4
8,2020-05-17-2020-06-14,UC07-dOwgza1IguKA86jqxNA,_dqXL-WShT4,"Xi Jinping, President of the People&#39;s Republic of China address during the High Level Welcome WHA73",2020-05-21T15:24:53Z,48108,474,1062,0,669.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=_dqXL-WShT4
9,2020-05-17-2020-06-14,UC07-dOwgza1IguKA86jqxNA,7RcJ2yyNkUk,Live on COVID-19 transmission with Dr Michael Ryan and Dr Maria Van Kerkhove,2020-06-09T14:20:09Z,47224,469,175,239,2598.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=7RcJ2yyNkUk
10,2020-05-17-2020-06-14,UC07-dOwgza1IguKA86jqxNA,hj3ZyN0FR84,Free COVID-19 online courses on OpenWHO,2020-05-26T12:46:57Z,44302,372,68,64,65.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=hj3ZyN0FR84
11,2020-05-17-2020-06-14,UC07-dOwgza1IguKA86jqxNA,Ia950T44Bhc,WHO Director-General Dr Tedros message for World Food Safety Day 2020,2020-06-07T15:11:08Z,41894,304,212,137,90.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=Ia950T44Bhc
12,2020-05-17-2020-06-14,UC07-dOwgza1IguKA86jqxNA,NPeQGDHPiZM,"Angela Merkel, Chancellor of Germany",2020-05-21T15:23:18Z,41540,408,237,0,142.0,World Health Organization (WHO),620000,Unknown,https://www.youtube.com/watch?v=NPeQGDHPiZM
