,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-09-20-2020-09-27,UCNUvsEya-Jq_Pw1t6R47hew,oW3aIG8LkGE,Corona virus ke asaamaany lkssnn kyaa hai? Mild COVID Symptoms,2020-09-23T15:30:03Z,3211123,31085,3263,1815,288,Tata 1mg,1200000,IN,https://www.youtube.com/watch?v=oW3aIG8LkGE
1,2020-09-20-2020-09-27,UCGlsl2YPuCvklhbUWu1vuqQ,P-SJrDWwINM,"Symptoms of Coronavirus: Early, Mild &amp; Critical || COVID-19 ke lakshan in Hindi || Practo",2020-09-22T14:09:38Z,1373650,13311,816,632,191,Practo,74300,IN,https://www.youtube.com/watch?v=P-SJrDWwINM
2,2020-09-20-2020-09-27,UC0L1suV8pVgO4pCAIBNGx5w,gRJ5_bMggWQ,Long haul COVID-19 victims experiencing bizarre symptoms after recovery | 60 Minutes Australia,2020-09-20T13:30:02Z,1292729,14350,1309,N/A,900,60 Minutes Australia,3970000,AU,https://www.youtube.com/watch?v=gRJ5_bMggWQ
3,2020-09-20-2020-09-27,UCa6vGFO9ty8v5KZJXQxdhaw,SdNMbKa_NXE,Kimmel Staff Pranked by Fake COVID Health &amp; Safety Officer,2020-09-23T07:30:01Z,1222414,27741,970,614,390,Jimmy Kimmel Live,18200000,US,https://www.youtube.com/watch?v=SdNMbKa_NXE
4,2020-09-20-2020-09-27,UCupvZG-5ko_eiXAupbDfxWw,QQEQH59p17U,31 states see an increase in coronavirus cases,2020-09-20T15:44:57Z,937843,8975,4239,7050,344,CNN,13000000,Unknown,https://www.youtube.com/watch?v=QQEQH59p17U
5,2020-09-20-2020-09-27,UC9RM-iSvTu1uPJb8X5yp3EQ,byW1GExQB84,Distributing the COVID Vaccine: The Greatest Logistics Challenge Ever,2020-09-23T17:28:58Z,901563,30243,1416,3758,907,Wendover Productions,3150000,GB,https://www.youtube.com/watch?v=byW1GExQB84
6,2020-09-20-2020-09-27,UCTrQ7HXWRRxr7OsOtodr2_w,0xLjSMuROgk,Swedish scientist blames UK Covid spike on lockdown strategy,2020-09-24T19:22:09Z,691736,11114,729,4399,331,Channel 4 News,1770000,GB,https://www.youtube.com/watch?v=0xLjSMuROgk
7,2020-09-20-2020-09-27,UC0Ize0RLIbGdH5x4wI45G-A,yKp-_Mi5zsM,WHERE COVID DOESN&#39;T EXIST... (Egypt),2020-09-22T14:00:20Z,540345,16128,703,4244,536,Drew Binsky,2880000,US,https://www.youtube.com/watch?v=yKp-_Mi5zsM
8,2020-09-20-2020-09-27,UCsuvTFTNyvxcartbMrVwoXw,ZL1z3Uju-I0,How COVID-19 Affects Your Lungs,2020-09-23T19:24:02Z,492346,2902,177,0,140,NHLBI,8090,US,https://www.youtube.com/watch?v=ZL1z3Uju-I0
9,2020-09-20-2020-09-27,UC4_NOlVIu_FjdTGhok5t4lg,46NQ5cxxfIE,Uso de dioxido de cloro en Covid-19,2020-09-21T23:01:13Z,455869,7330,6766,N/A,736,Sinapsis EMP,302000,MX,https://www.youtube.com/watch?v=46NQ5cxxfIE
