,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-10-25-2020-11-01,UCn8zNIfYAQNdrFRrr8oibKw,VOl2-xI76tI,The Pregnant Doc Telling the Truth About COVID-19 | Informer,2020-10-27T19:00:04Z,6731798,127801,21339,N/A,346,VICE,15100000,US,https://www.youtube.com/watch?v=VOl2-xI76tI
1,2020-10-25-2020-11-01,UCHd62-u_v4DvJ8TCFtpi4GA,5soPVu_OxYA,The do&#39;s and don&#39;ts of holiday travel during the coronavirus pandemic | Washington Post Travel,2020-10-27T13:35:10Z,6422836,15526,21742,10000,299,Washington Post,1810000,US,https://www.youtube.com/watch?v=5soPVu_OxYA
2,2020-10-25-2020-11-01,UCtlp8d4cZg2eMrVbq7vxg9w,IgxXSfto6Vo,"Songbird | Official Trailer [HD] | Rent or Own on Digital HD, Blu-ray &amp; DVD Today",2020-10-29T16:00:07Z,5917748,36360,15344,10659,169,STXfilms,198000,US,https://www.youtube.com/watch?v=IgxXSfto6Vo
3,2020-10-25-2020-11-01,UCa6vGFO9ty8v5KZJXQxdhaw,i6iitbygobQ,"Bill Maher on Trump Conceding, COVID, Giuliani in Borat &amp; Ruth Bader Ginsburg",2020-10-27T07:30:01Z,3428325,45095,2538,4707,904,Jimmy Kimmel Live,18200000,US,https://www.youtube.com/watch?v=i6iitbygobQ
4,2020-10-25-2020-11-01,UCa6vGFO9ty8v5KZJXQxdhaw,c1Q2vxywHOE,Good News! Trump Ended COVID-19 Pandemic!,2020-10-29T02:22:34Z,2215847,36446,2404,3324,683,Jimmy Kimmel Live,18200000,US,https://www.youtube.com/watch?v=c1Q2vxywHOE
5,2020-10-25-2020-11-01,UCMtFAi84ehTSYSE9XoHefig,69ljuBr7jIo,Ending The Coronavirus Pandemic Is NOT One Of Donald Trump&#39;s Accomplishments,2020-10-29T03:50:00Z,2197031,37209,1304,3646,730,The Late Show with Stephen Colbert,8670000,Unknown,https://www.youtube.com/watch?v=69ljuBr7jIo
6,2020-10-25-2020-11-01,UCVTyTA7-g9nopHeHbeuvpRA,yXj7Hfrc5PM,Trump Administration Gives Up on Controlling the Coronavirus Pandemic: A Closer Look,2020-10-27T01:00:06Z,2176748,37387,1351,4474,714,Late Night with Seth Meyers,4240000,US,https://www.youtube.com/watch?v=yXj7Hfrc5PM
7,2020-10-25-2020-11-01,UCp0hYYBW6IMayGgR-WeoCvQ,1TKUUHU-sz0,Khloe Kardashian&#39;s Heartbreaking COVID Quarantine Without Daughter True,2020-10-29T23:00:00Z,1859074,41976,2261,1130,392,TheEllenShow,38000000,US,https://www.youtube.com/watch?v=1TKUUHU-sz0
8,2020-10-25-2020-11-01,UCupvZG-5ko_eiXAupbDfxWw,E2RULWlMkXg,Hear new audio from Kushner on Trump&#39;s Covid-19 response,2020-10-28T17:54:58Z,1529023,17565,1706,7391,369,CNN,13000000,Unknown,https://www.youtube.com/watch?v=E2RULWlMkXg
9,2020-10-25-2020-11-01,UC8oimTPVHKiC7oL3QgdKbgg,ecCtZPJyDVw,Khloe Kardashian Reveals Coronavirus Diagnosis on &quot;KUWTK&quot; | E!,2020-10-28T14:04:47Z,1510698,24359,830,1780,105,Keeping Up With The Kardashians,1760000,US,https://www.youtube.com/watch?v=ecCtZPJyDVw
10,2020-10-25-2020-11-01,UC8oimTPVHKiC7oL3QgdKbgg,I7GZBW1DuM8,"Khloe Kardashian Has Coronavirus: &quot;KUWTK&quot; Katch-Up (S19, Ep6) | E!",2020-10-30T00:54:53Z,1460569,20612,487,1148,199,Keeping Up With The Kardashians,1760000,US,https://www.youtube.com/watch?v=I7GZBW1DuM8
11,2020-10-25-2020-11-01,UCM6goQs3y0xQH47h49SmWKw,O0ozs8I4xnw,Coronavirus is after Thomas the Train! Where can he hide?! (GTA 5 Mods) #GTA5Mods,2020-10-27T19:00:02Z,1136683,9038,781,176,520,GMAntonZ,202000,CA,https://www.youtube.com/watch?v=O0ozs8I4xnw
12,2020-10-25-2020-11-01,UChFsYLqPUyLiZnfRog6wiZA,3wb43ISvHck,Woman Who Predicted Coronavirus Gives Predictions about a COVID Christmas | This Morning,2020-10-26T14:35:22Z,1096285,8059,2128,N/A,411,This Morning,2130000,GB,https://www.youtube.com/watch?v=3wb43ISvHck
13,2020-10-25-2020-11-01,UCRWFSbif-RFENbBrSiez1DA,oYuKib6tUHA,Sex Workers In Crisis Amid Coronavirus Pandemic | Ground Report | ABP News,2020-10-30T16:46:31Z,985695,9751,1400,504,1122,ABP NEWS,30800000,IN,https://www.youtube.com/watch?v=oYuKib6tUHA
14,2020-10-25-2020-11-01,UCUbQUzFjyDtRw-311tyvyzw,yu51r_7muJU,"Cina: parlano i dissidenti, qual e la verita sul COVID-19? | #FAKE- La fabbrica delle notizie",2020-10-29T09:22:16Z,901400,12788,777,3071,459,NOVE,241000,IT,https://www.youtube.com/watch?v=yu51r_7muJU
15,2020-10-25-2020-11-01,UC-HTUGhYQC2SMg628FjabPA,zeI2HOezfGM,"Diferencias entre covid 19, gripe y resfriado comun",2020-10-29T18:03:56Z,893428,6165,485,796,238,Clínica CEMTRO,32500,Unknown,https://www.youtube.com/watch?v=zeI2HOezfGM
16,2020-10-25-2020-11-01,UCzcRQ3vRNr6fJ1A9rqFn7QA,sKFPgd4j5k8,SONGBIRD Official Trailer (2020) COVID Quarantine Thriller Movie HD,2020-10-29T16:05:54Z,756688,8039,2059,2144,181,ONE Media,3870000,US,https://www.youtube.com/watch?v=sKFPgd4j5k8
17,2020-10-25-2020-11-01,UCeY0bbntWzzVIaj2z3QigXg,U4Nx69IOFwY,Watch: Trump Repeatedly Claims Covid-19 'Going Away' As Cases Rise | NBC News,2020-10-31T20:04:46Z,676105,6855,2856,4831,258,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=U4Nx69IOFwY
