,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-07-25-2021-08-01,UCHPzpxcYhxkb0fMJKeSe66g,8ydXnWGM1xA,Bat Ngo Du Doan Moi Cua &quot;Than Dong Tien Tri&quot; An Do Ve COVID-19: Bao Gio The Gioi Het Dich? | TGN,2021-07-28T13:45:11Z,2183056,10815,1841,822,809,THẾ GIỚI NGHIÊNG,3870000,VN,https://www.youtube.com/watch?v=8ydXnWGM1xA
1,2021-07-25-2021-08-01,UC3prwMn9aU2z5Y158ZdGyyA,v_F7UvmZLxA,"Violent Protests In France, Italy, Australia Against Covid Restrictions Despite Delta Variant Threat",2021-07-25T10:23:12Z,1703670,37059,1846,17369,398,CRUX,1030000,IN,https://www.youtube.com/watch?v=v_F7UvmZLxA
2,2021-07-25-2021-08-01,UC3prwMn9aU2z5Y158ZdGyyA,Lqydu5eSHdk,"New Covid Symptom Appears Only In Vaccinated People, Identified In UK Study",2021-07-29T14:30:03Z,1441909,12660,2508,8315,222,CRUX,1030000,IN,https://www.youtube.com/watch?v=Lqydu5eSHdk
3,2021-07-25-2021-08-01,UCeY0bbntWzzVIaj2z3QigXg,0UHCFPDhrEI,Some Health Care Workers Choosing Not To Get Covid Vaccine,2021-07-29T23:28:45Z,1028469,16711,2841,19792,132,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=0UHCFPDhrEI
4,2021-07-25-2021-08-01,UC_Lnb8ZHqqgLbp-7hltuT9w,oEcEwTsGoeU,How India United Against Its Deadly COVID-19 Wave | Breathe Again | CNA Documentary,2021-07-25T13:00:14Z,530488,7532,350,1287,2852,CNA Insider,991000,SG,https://www.youtube.com/watch?v=oEcEwTsGoeU
5,2021-07-25-2021-08-01,UC_gUM8rL-Lrg6O3adPW9K1g,gnsEpMU-ctM,CDC report: Fully vaccinated people infected by COVID in Massachusetts | Coronavirus | WION,2021-07-31T08:27:05Z,421647,4130,434,2424,171,WION,4050000,IN,https://www.youtube.com/watch?v=gnsEpMU-ctM
6,2021-07-25-2021-08-01,UCx5e1u7BX0aKwEj3sdYXdXg,UNarQeJ1QwQ,Transfer Your COVID-19 Vaccine Details to Another Phone Number,2021-07-28T12:30:16Z,405400,4106,524,396,207,Gadgets 360,697000,IN,https://www.youtube.com/watch?v=UNarQeJ1QwQ
7,2021-07-25-2021-08-01,UCknLrEdhRCp1aegoMqRaCZg,IvifNvA1T5o,South Korea battles its worst coronavirus surge yet | COVID-19 Special,2021-07-26T13:45:00Z,202681,2022,149,658,707,DW News,2960000,DE,https://www.youtube.com/watch?v=IvifNvA1T5o
8,2021-07-25-2021-08-01,UCeNM2cr0tcisyZ15OtsNldg,wH3xyCAPJO4,Como descargar e instalar el CERTIFICADO COVID en tu iPhone,2021-07-31T15:41:22Z,200100,3866,245,244,281,La Manzana Mordida,1040000,ES,https://www.youtube.com/watch?v=wH3xyCAPJO4
9,2021-07-25-2021-08-01,UCnXuFfGga0ASZEf3N_Ncwwg,zqXC5IbPh2g,?Como utilizar el test de autodiagnostico de antigeno covid-19 de Cinfa?,2021-07-30T12:51:21Z,186763,761,158,0,150,Laboratorios Cinfa,3110,Unknown,https://www.youtube.com/watch?v=zqXC5IbPh2g
