,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-01-10-2021-01-17,UCXoAjrdHFa2hEL3Ug8REC1w,ln8CU5xTFNM,Nemetskie medrabotniki ne speshat delat' privivki ot COVID-19,2021-01-12T18:00:29Z,2540655,16144,2093,5202,112,DW на русском,879000,RU,https://www.youtube.com/watch?v=ln8CU5xTFNM
1,2021-01-10-2021-01-17,UCB1fvlA5xmLJ0tZblpoTuaQ,-D7tdTDnByI,Ribka Tjiptaning Tolak Vaksin Sinovac: Jangan Bisniskan COVID-19,2021-01-13T05:00:49Z,1355479,16396,829,4582,211,VIVA.CO.ID,1860000,ID,https://www.youtube.com/watch?v=-D7tdTDnByI
2,2021-01-10-2021-01-17,UCba3hpU7EFBSk817y9qZkiA,w27HUQCmrbk,Coronavirus: el lado oculto de las vacunas - El editorial de Tato Young - La Otra Vuelta,2021-01-11T21:41:31Z,955609,8277,1153,1890,1229,LA NACION,1130000,AR,https://www.youtube.com/watch?v=w27HUQCmrbk
3,2021-01-10-2021-01-17,UC5Ahuz2TiEpQ0y-DgaVHhcA,squAX6lV2Aw,COVID-19 Health Update From Joni Eareckson Tada,2021-01-11T02:00:06Z,697086,24988,217,809,206,Joni and Friends,41300,US,https://www.youtube.com/watch?v=squAX6lV2Aw
4,2021-01-10-2021-01-17,UCp0hYYBW6IMayGgR-WeoCvQ,LYJcUC44Tnk,Ellen Talks About Her Coronavirus Experience,2021-01-13T14:00:12Z,623157,12484,4720,1436,290,TheEllenShow,38000000,US,https://www.youtube.com/watch?v=LYJcUC44Tnk
5,2021-01-10-2021-01-17,UCZaT_X_mc0BI-djXOlfhqWQ,r6pEskSC3C4,COVID Has Exposed Venice&#39;s Housing Crisis,2021-01-16T17:00:17Z,429891,5889,169,951,562,VICE News,7130000,US,https://www.youtube.com/watch?v=r6pEskSC3C4
6,2021-01-10-2021-01-17,UCknLrEdhRCp1aegoMqRaCZg,FXDtBTO_rug,China puts millions on lockdown to curb renewed coronavirus outbreak | DW News,2021-01-11T09:20:57Z,366046,2626,333,1804,170,DW News,2960000,DE,https://www.youtube.com/watch?v=FXDtBTO_rug
7,2021-01-10-2021-01-17,UCZaT_X_mc0BI-djXOlfhqWQ,RkfMTIiJ2nM,The COVID Survivors Whose Symptoms Aren&#39;t Going Away,2021-01-13T20:00:06Z,365567,6224,271,1876,529,VICE News,7130000,US,https://www.youtube.com/watch?v=RkfMTIiJ2nM
8,2021-01-10-2021-01-17,UCvJJ_dzjViJCoLf5uKUTwoA,_Dt4biV7pto,How Covid-19 Accelerated The Rise Of Ghost Kitchens,2021-01-13T18:28:20Z,351620,4329,108,533,569,CNBC,2540000,Unknown,https://www.youtube.com/watch?v=_Dt4biV7pto
9,2021-01-10-2021-01-17,UCjWJFqE9lecVv1GhpVZ1e4w,fJEIpwsb6Yk,Roche SARS-CoV-2 Rapid Antigen Test: Covid-19 Testing,2021-01-12T08:33:06Z,341065,1029,77,33,215,Medisave Media,1740,GB,https://www.youtube.com/watch?v=fJEIpwsb6Yk
