,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-06-14-2020-06-21,UCBi2mrWuNuyYy4gbM6fU18Q,2qyeFbHyX28,Coronavirus cases rise across the country,2020-06-15T00:18:14Z,1449124,7394,4807,6645,164,ABC News,12100000,US,https://www.youtube.com/watch?v=2qyeFbHyX28
1,2020-06-14-2020-06-21,UCGVIctjzeX-ZoXgTphwJHWQ,Qkg0lu8m5PA,REGRAS DE PROTECAO CONTRA O VILAO COVID-19 | MIRACULOUS | Mundo Gloob,2020-06-17T17:00:19Z,1450188,37032,1443,0,120,Mundo Gloob,4120000,BR,https://www.youtube.com/watch?v=Qkg0lu8m5PA
2,2020-06-14-2020-06-21,UC07-dOwgza1IguKA86jqxNA,i0ZabxXmH4Y,Coronavirus disease (COVID-19),2020-06-15T13:13:40Z,1457360,13899,964,1148,318,World Health Organization (WHO),774000,Unknown,https://www.youtube.com/watch?v=i0ZabxXmH4Y
3,2020-06-14-2020-06-21,UCMSsLqxqvZsNXi0Z-VjN89A,JFamzSTQXsw,Blood Type and COVID - Does Blood Type Matter for COVID?,2020-06-16T17:45:01Z,1217181,20429,510,2969,375,Doctor Mike Hansen,959000,US,https://www.youtube.com/watch?v=JFamzSTQXsw
4,2020-06-14-2020-06-21,UCftwRNsjfRo08xYE31tkiyw,AfOa3cvwyPg,Diary of a Trauma Surgeon: 10 Weeks of Covid-19 | WIRED,2020-06-18T16:34:41Z,1096766,35055,499,1786,1402,WIRED,8580000,US,https://www.youtube.com/watch?v=AfOa3cvwyPg
5,2020-06-14-2020-06-21,UCupvZG-5ko_eiXAupbDfxWw,KpwQga_HhJ4,16 friends got Covid after night out. Hear their warning,2020-06-17T17:07:58Z,938213,13937,2801,7877,273,CNN,13000000,Unknown,https://www.youtube.com/watch?v=KpwQga_HhJ4
6,2020-06-14-2020-06-21,UCz015ho6P0Ooo7IZFyQU7fw,87duviDJA5I,Tee Grizzley - Covid (feat. Lil Baby) [Official Audio],2020-06-19T04:00:03Z,907449,20027,371,678,148,Tee Grizzley,1800000,US,https://www.youtube.com/watch?v=87duviDJA5I
7,2020-06-14-2020-06-21,UCLXo7UDZvByw2ixzpQCufnA,9Em0FSsI_VU,Empty middle seats on planes won&#39;t stop the coronavirus,2020-06-17T12:00:06Z,840188,19545,1248,1698,419,Vox,10100000,US,https://www.youtube.com/watch?v=9Em0FSsI_VU
8,2020-06-14-2020-06-21,UCu4OHd94MHqjlMp_Mgks84w,PQA3XcbclZ4,Blood Type and COVID-19: There May Be Something Here,2020-06-17T13:53:52Z,792299,11490,495,3749,288,"F. Perry Wilson, MD",13900,US,https://www.youtube.com/watch?v=PQA3XcbclZ4
9,2020-06-14-2020-06-21,UChDKyKQ59fYz3JO2fl0Z6sg,Zi-oPACdFWk,Some Coronavirus Hot Spots Now Seeing Record Number Of Cases | TODAY,2020-06-16T15:00:12Z,723014,2027,1968,1742,151,TODAY,3250000,Unknown,https://www.youtube.com/watch?v=Zi-oPACdFWk
