,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-07-19-2020-07-26,UC3XTzVzaHQEd30rQbuvCtTQ,0b_eHBZLM6U,Coronavirus: Conspiracy Theories: Last Week Tonight with John Oliver (HBO),2020-07-20T06:30:00Z,11434794,257405,12469,34856,1339,LastWeekTonight,8830000,Unknown,https://www.youtube.com/watch?v=0b_eHBZLM6U
1,2020-07-19-2020-07-26,UCSxY3aIGBg47WJASNYH6mUA,xTvd7oAEyhs,Home Care Tips For Mild COVID-19 Cases | Dr. Sushila Kataria,2020-07-20T10:00:32Z,4058719,81726,1822,5343,438,Medanta,226000,IN,https://www.youtube.com/watch?v=xTvd7oAEyhs
2,2020-07-19-2020-07-26,UCJEDFSxHHOW1PpBccdSxOTA,Ht6cjxghfqQ,Taarak Mehta Ka Ooltah Chashmah Shooting Resumes in Covid Backdrop | TMKOC Shooting Resumes,2020-07-23T14:08:09Z,1846465,23490,1507,472,260,IndianExpressOnline,1000000,IN,https://www.youtube.com/watch?v=Ht6cjxghfqQ
3,2020-07-19-2020-07-26,UCvJJ_dzjViJCoLf5uKUTwoA,NaYfoGwH33I,Why People Believe Covid-19 Conspiracies,2020-07-19T16:27:08Z,1663612,17928,6971,16341,1171,CNBC,2540000,Unknown,https://www.youtube.com/watch?v=NaYfoGwH33I
4,2020-07-19-2020-07-26,UCGBD7uXRwp_lb2Mpu2XupBQ,x2ipw0Mt6g8,COVID-19 Treatment &amp; Recovery at Home,2020-07-23T18:14:45Z,1414813,10070,821,N/A,1457,SMHCS,10600,Unknown,https://www.youtube.com/watch?v=x2ipw0Mt6g8
5,2020-07-19-2020-07-26,UCTzf99EUGj8b843DRb3CJIw,H3yHYdbhjCk,Use of Pulse Oximeter in COVID patients | pls oksiimiittr kaa istemaal | HINDI | Dr.Maulik Shah MD,2020-07-22T03:00:02Z,982681,8615,887,299,503,GUJMOM TV,46200,IN,https://www.youtube.com/watch?v=H3yHYdbhjCk
6,2020-07-19-2020-07-26,UC0p5jTq6Xx_DosDFxVXnWaQ,0TImic4N1ko,Stockmarket v economy: the impact of covid-19 | The Economist,2020-07-24T14:00:27Z,796096,12601,492,1327,544,The Economist,2180000,GB,https://www.youtube.com/watch?v=0TImic4N1ko
7,2020-07-19-2020-07-26,UCMSsLqxqvZsNXi0Z-VjN89A,wEid0Hxt8mk,7 Tips for Flying and Traveling during COVID ,2020-07-21T14:45:01Z,710121,17036,705,2137,852,Doctor Mike Hansen,959000,US,https://www.youtube.com/watch?v=wEid0Hxt8mk
8,2020-07-19-2020-07-26,UCH4BNI0-FOK2dMXoFtViWHw,npXP5wqNzaI,COVID-19 &amp; Mask Myths DEBUNKED!,2020-07-23T22:42:37Z,695652,37667,3577,10439,824,It's Okay To Be Smart,4430000,US,https://www.youtube.com/watch?v=npXP5wqNzaI
9,2020-07-19-2020-07-26,UC3S3UsD0bjJH4X3cMHJHooQ,SEEYEDMug8E,Nasopharyngeal Swab for COVID-19,2020-07-23T18:21:41Z,521313,N/A,N/A,0,180,UConn Health,4970,US,https://www.youtube.com/watch?v=SEEYEDMug8E
