,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-01-17-2021-01-24,UCMSsLqxqvZsNXi0Z-VjN89A,UijQ-6jhVuc,Doctor Dies After Getting COVID Vaccine? Post Vaccine Deaths,2021-01-20T15:58:36Z,5414766,78170,12449,20755,501,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=UijQ-6jhVuc
1,2021-01-17-2021-01-24,UCxthdekpMin2DTv4i-3AjDg,Rj3zYjRUu-0,La MAGIA de una nina contra la pandemia del CORONAVIRUS | Audiciones 2 | Got Talent Espana 2021,2021-01-22T21:45:02Z,3255812,72443,1716,106,414,Got Talent España,8180000,ES,https://www.youtube.com/watch?v=Rj3zYjRUu-0
2,2021-01-17-2021-01-24,UCYrPqnTNNrjkj_KPk1nNUew,cX0fdnisqr4,?PUEDE UN PACIENTE CON COVID-19 BANARSE? ?ES PELIGROSO? RESPONDIENDO INTERROGANTES ,2021-01-23T00:30:11Z,3017529,67280,3481,4823,816,Hablando de salud con el Dr. Luis Pacora Camargo,207000,PE,https://www.youtube.com/watch?v=cX0fdnisqr4
3,2021-01-17-2021-01-24,UC3prwMn9aU2z5Y158ZdGyyA,JHGv4CsmVEY,Vaccine Makers Issue Warnings After Reports Of COVID-19 Vaccine Side Effects | CRUX,2021-01-20T16:31:31Z,2263517,19940,1178,6370,139,CRUX,1030000,IN,https://www.youtube.com/watch?v=JHGv4CsmVEY
4,2021-01-17-2021-01-24,UC_gUM8rL-Lrg6O3adPW9K1g,fo9htB_kXxA,"Israel: Over 12,000 people test positive for COVID-19 after receiving Pfizer vaccine",2021-01-22T04:45:21Z,1519272,12451,817,6567,115,WION,4050000,IN,https://www.youtube.com/watch?v=fo9htB_kXxA
5,2021-01-17-2021-01-24,UCBwejc-awS-mANgrkHQ5-6A,gnUhltza0CM,&#39;Holding hands while they go&#39; - Inside the Covid ICU,2021-01-23T12:50:52Z,949614,7261,434,1864,460,BBC London,174000,GB,https://www.youtube.com/watch?v=gnUhltza0CM
6,2021-01-17-2021-01-24,UCGlsl2YPuCvklhbUWu1vuqQ,gA_KTX8kcZ4,"COVID-19 Vaccine Latest Update in Hindi: Side Effects, Effectiveness, &amp; Dose || Practo",2021-01-22T15:45:01Z,849275,9806,632,1101,241,Practo,74300,IN,https://www.youtube.com/watch?v=gA_KTX8kcZ4
7,2021-01-17-2021-01-24,UCOmrniWfKi-uCD6Oh6fqhgw,QAeJ35FGSIw,POTENTIAL SIDE EFFECTS COVID VACCINE - COVID-19 Vaccine Adverse effects &amp; Allergy,2021-01-18T12:02:07Z,787567,6655,955,3128,419,MEDSimplified,833000,IN,https://www.youtube.com/watch?v=QAeJ35FGSIw
8,2021-01-17-2021-01-24,UCvJJ_dzjViJCoLf5uKUTwoA,yIKWhp2_eyM,Will Covid-19 Vaccine Passports Work?,2021-01-17T17:00:32Z,773798,3800,14521,9252,611,CNBC,2540000,Unknown,https://www.youtube.com/watch?v=yIKWhp2_eyM
9,2021-01-17-2021-01-24,UCvJJ_dzjViJCoLf5uKUTwoA,iktwGgZWUKs,How Covid Derailed The Cheesecake Factory&#39;s Success,2021-01-19T17:00:42Z,714588,6171,288,1180,808,CNBC,2540000,Unknown,https://www.youtube.com/watch?v=iktwGgZWUKs
10,2021-01-17-2021-01-24,UCYPvAwZP8pZhSMW8qs7cVCw,BxUyugJV59w,Coronavirus Vaccines: Who Shouldn&#39;t Take The Indian Covid Vaccines? | NewsMo,2021-01-23T10:35:48Z,675468,5356,291,679,252,India Today,5260000,IN,https://www.youtube.com/watch?v=BxUyugJV59w
11,2021-01-17-2021-01-24,UCixD9UbKvDxzGNiPC_fgHyA,ocMbkSuZ1gE,What Flying in Japan during Coronavirus with ANA is like,2021-01-22T23:59:14Z,651846,26519,307,1660,547,Paolo fromTOKYO,2610000,JP,https://www.youtube.com/watch?v=ocMbkSuZ1gE
12,2021-01-17-2021-01-24,UCYAvRxM0ShTDUxkDpDPMPQQ,5ybYq4iwxRE,Asi tienen que ser las jeringas y agujas de la vacuna del Covid-19,2021-01-22T13:36:03Z,539502,1606,200,36,147,CANAL ENFERMERO - Consejo General Enfermería,70700,ES,https://www.youtube.com/watch?v=5ybYq4iwxRE
13,2021-01-17-2021-01-24,UCZaT_X_mc0BI-djXOlfhqWQ,tX9NYVkczl0,COVID Is Creating a Deadly Mental Health Crisis in America,2021-01-22T21:00:13Z,509794,10146,348,2882,787,VICE News,7130000,US,https://www.youtube.com/watch?v=tX9NYVkczl0
14,2021-01-17-2021-01-24,UCN7B-QD0Qgn2boVH5Q0pOWg,_FmL3Je6Mek,Coronavirus India Update :  Corona Vaccine ko lekr jhijhk kyoN? (BBC Hindi),2021-01-19T07:58:42Z,477863,N/A,N/A,359,482,BBC News Hindi,12800000,Unknown,https://www.youtube.com/watch?v=_FmL3Je6Mek
15,2021-01-17-2021-01-24,UCG-iSMVtWbbwDDXgXXypARQ,OQ6DhgwgtGw,"Healthy Buildings: Optimize Health and COVID 19 Ventilation (Best Air purifiers, HEPA Filters)",2021-01-17T02:28:49Z,459562,9534,352,404,2593,MedCram - Medical Lectures Explained CLEARLY,1280000,US,https://www.youtube.com/watch?v=OQ6DhgwgtGw
16,2021-01-17-2021-01-24,UCOaegTYfii7Gl9ytqZa8i_Q,Hr88M-xJmYU,Vacuna Contra el COVID-19: Un Experto Responde a sus Preguntas,2021-01-22T21:57:28Z,414351,2497,801,N/A,371,UC San Diego Health,95000,US,https://www.youtube.com/watch?v=Hr88M-xJmYU
17,2021-01-17-2021-01-24,UC16niRr50-MSBwiO3YDb3RA,s2a84K_F3kk,"UK announces record Covid deaths as hospitals ""overwhelmed"" - BBC News",2021-01-19T22:24:36Z,410096,3818,1723,3990,690,BBC News,11100000,GB,https://www.youtube.com/watch?v=s2a84K_F3kk
18,2021-01-17-2021-01-24,UCFq5vPnNRNNNysLrktz4aSw,fYGCI553Z0M,A Doctor Discusses COVID Vaccine Safety,2021-01-17T10:48:58Z,383532,N/A,N/A,1689,1105,Strong Medicine,491000,US,https://www.youtube.com/watch?v=fYGCI553Z0M
19,2021-01-17-2021-01-24,UCr9CdaBauTPv8e9rTkYOHsg,B7CM9XFhT2o,Cinco cosas que debe saber sobre la vacuna COVID 19,2021-01-18T16:07:04Z,368460,2552,801,1406,211,VCU Health,11200,US,https://www.youtube.com/watch?v=B7CM9XFhT2o
20,2021-01-17-2021-01-24,UC6ZFN9Tx6xh-skXCuRHCDpQ,radeSL-n1Wo,"WATCH: Biden, Harris speak at memorial to COVID-19 victims ahead of inauguration",2021-01-19T22:49:03Z,348312,5850,714,N/A,1366,PBS NewsHour,2840000,US,https://www.youtube.com/watch?v=radeSL-n1Wo
21,2021-01-17-2021-01-24,UChDKyKQ59fYz3JO2fl0Z6sg,f5_kl3B291M,Inside Wuhan 1 Year After Coronavirus Lockdown | TODAY,2021-01-23T18:20:40Z,289711,1524,3143,1840,165,TODAY,3250000,Unknown,https://www.youtube.com/watch?v=f5_kl3B291M
22,2021-01-17-2021-01-24,UChFsYLqPUyLiZnfRog6wiZA,Y2MLutDq9p0,Heartbreaking Story of How Covid Affected This Morning Team Member | This Morning,2021-01-18T11:12:29Z,255921,3692,124,N/A,755,This Morning,2130000,GB,https://www.youtube.com/watch?v=Y2MLutDq9p0
23,2021-01-17-2021-01-24,UCt8jfvd9skBAOT6XJwc_mJg,SBs9wy30bPE,Come on COVID! Steve Harvey wishes he could high five Matthew! | Family Feud,2021-01-21T20:59:50Z,252857,2731,48,96,155,FamilyFeud,1970000,Unknown,https://www.youtube.com/watch?v=SBs9wy30bPE
