,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-10-31-2021-11-07,UCF9IOB2TExg3QIBupFtBDxg,THv33zWykJc,Vaccine trial whistle blower,2021-11-06T19:25:54Z,1910230,40412,2295,14134,1307,Dr. John Campbell,1750000,GB,https://www.youtube.com/watch?v=THv33zWykJc
1,2021-10-31-2021-11-07,UC1ZRVOl5MFHIXU4zZr-Oglg,MdpNaQ2Pvbo,Irreplaceable 5-11 COVID-19 Vaccines - :30,2021-11-04T20:01:51Z,1825279,N/A,N/A,N/A,31,U.S. Department of Health and Human Services,95400,US,https://www.youtube.com/watch?v=MdpNaQ2Pvbo
2,2021-10-31-2021-11-07,UCa6vGFO9ty8v5KZJXQxdhaw,z9vRQXh-KcM,"Aaron Rodgers Has COVID, Trump Has Expensive Wrapping Paper &amp; DeSantis Has Another Terrible Idea!",2021-11-05T02:10:46Z,1449525,16976,3608,2527,691,Jimmy Kimmel Live,18200000,US,https://www.youtube.com/watch?v=z9vRQXh-KcM
3,2021-10-31-2021-11-07,UCew_WONZCxLqNdTpZ6gXUeA,xTSJJrMwfYo,"Mil muertos al dia: el covid golpea a Rusia, origen de una de las mejores vacunas. ?Como se explica?",2021-11-02T21:29:39Z,1144043,42631,2531,6326,791,Ahí les Va,1020000,MX,https://www.youtube.com/watch?v=xTSJJrMwfYo
4,2021-10-31-2021-11-07,UCMtFAi84ehTSYSE9XoHefig,teJpmrh2YwA,Paid Family Leave Is Back On Dem&#39;s Agenda | Covid-Infected Deer Could Transmit Virus Back To Humans,2021-11-05T03:50:00Z,1092137,19150,633,1904,616,The Late Show with Stephen Colbert,8670000,Unknown,https://www.youtube.com/watch?v=teJpmrh2YwA
5,2021-10-31-2021-11-07,UCupvZG-5ko_eiXAupbDfxWw,X1DL53cVJd0,Conservative Covid-19 survivor is now getting vaccinated but losing friends,2021-11-06T22:23:55Z,1034775,12142,12121,13646,499,CNN,13000000,Unknown,https://www.youtube.com/watch?v=X1DL53cVJd0
6,2021-10-31-2021-11-07,UC2SEk1w7DgoHs_G3w1biz-w,eWOt21JOMBo,Se busca persona que no se haya contagiado de Covid-19 en toda la pandemia,2021-11-03T03:35:30Z,1010030,12091,616,9594,115,El Universal,2630000,MX,https://www.youtube.com/watch?v=eWOt21JOMBo
7,2021-10-31-2021-11-07,UCrp_UI8XtuYfpiqluWLD7Lw,qb-AAvUP6mQ,Moderna shares drop after company cuts Covid-19 vaccine outlook,2021-11-04T13:10:54Z,999712,4216,1561,3253,151,CNBC Television,1840000,US,https://www.youtube.com/watch?v=qb-AAvUP6mQ
8,2021-10-31-2021-11-07,UC_gUM8rL-Lrg6O3adPW9K1g,ZRh3SGf26Qs,"Russia reports record-high COVID-19 deaths, 60% rise in cases in a month | Coronavirus |English News",2021-11-05T03:48:02Z,978873,4473,708,434,203,WION,4050000,IN,https://www.youtube.com/watch?v=ZRh3SGf26Qs
9,2021-10-31-2021-11-07,UCqZQlzSHbVJrwrn5XvzrzcA,dTHI3-gTOVg,Tracing Aaron Rodgers&#39; COVID-19 vaccine deception | Pro Football Talk | NBC Sports,2021-11-04T14:36:31Z,951940,5380,11842,7421,924,NBC Sports,2110000,US,https://www.youtube.com/watch?v=dTHI3-gTOVg
10,2021-10-31-2021-11-07,UCDCMjD1XIAsCZsYHNMGVcog,x60iGEXSsD8,ayyyyoo.. ttiikaa vddmmaa | Villagers Refuse to Take Covid Vaccine | V6 Teenmaar News,2021-11-04T16:53:48Z,849113,11037,601,189,132,V6 News Telugu,7290000,IN,https://www.youtube.com/watch?v=x60iGEXSsD8
