,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-08-02-2020-08-09,UCDrQaGaHpOav5y7m1SCSJRg,yHX60DyyuQ0,The Great Race: A COVID-19 Story,2020-08-05T19:52:25Z,5779318,N/A,N/A,0,77,Stanford Medicine,86300,US,https://www.youtube.com/watch?v=yHX60DyyuQ0
1,2020-08-02-2020-08-09,UCaqULXPDXdu561DMeWFq5Fw,wNh1vI6JGho,COVID NHANH DI DI - ICM TEAM | OFFICIAL AUDIO,2020-08-05T13:00:10Z,3432973,79424,19664,8561,222,K-ICM Official,4840000,VN,https://www.youtube.com/watch?v=wNh1vI6JGho
2,2020-08-02-2020-08-09,UCLXo7UDZvByw2ixzpQCufnA,Djy3WNLz_mM,The coronavirus is mutating. Now what?,2020-08-07T12:00:04Z,2424482,46946,6682,7690,396,Vox,10100000,US,https://www.youtube.com/watch?v=Djy3WNLz_mM
3,2020-08-02-2020-08-09,UC_Lnb8ZHqqgLbp-7hltuT9w,D9uZmmoexUk,"COVID-19: With Travel Halted, What Happens To The Planes? | Grounded | CNA Documentary",2020-08-08T12:00:09Z,1062549,7528,363,782,2724,CNA Insider,991000,SG,https://www.youtube.com/watch?v=D9uZmmoexUk
4,2020-08-02-2020-08-09,UCxcrzzhQDj5zKJbXfIscCtg,kxPWXVFopjQ,Heard some rumours about 5G and COVID-19? Here&#39;s how they spread | Four Corners,2020-08-03T11:15:01Z,900354,8165,1071,4654,2694,ABC News In-depth,885000,AU,https://www.youtube.com/watch?v=kxPWXVFopjQ
5,2020-08-02-2020-08-09,UCIRYBXDze5krPDzAEOxFGVA,fqVpU3bEfaE,Trump claims US coronavirus deaths lower than other nations,2020-08-04T08:19:35Z,757640,1133,126,528,59,Guardian News,2020000,GB,https://www.youtube.com/watch?v=fqVpU3bEfaE
6,2020-08-02-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,F70BzSFAZfw,Symptoms of Coronavirus Disease 2019,2020-08-07T18:19:43Z,547860,836,415,N/A,21,Centers for Disease Control and Prevention (CDC),563000,US,https://www.youtube.com/watch?v=F70BzSFAZfw
7,2020-08-02-2020-08-09,UCeY0bbntWzzVIaj2z3QigXg,Vy53qSQGc74,Former Coronavirus Skeptics Describe How Contracting COVID-19 Changed Their Perspective | NBC News,2020-08-07T17:59:49Z,501847,4738,327,1998,1703,NBC News,6100000,Unknown,https://www.youtube.com/watch?v=Vy53qSQGc74
8,2020-08-02-2020-08-09,UCZzwjZPc6R_PbnDgFVMwlvQ,Z0ZA1rlgTTg,Cardi B Recreates Viral &quot;CORONAVIRUS&quot; Meme | Interview | Capital,2020-08-07T09:30:04Z,473863,12674,345,532,280,Capital FM,5580000,GB,https://www.youtube.com/watch?v=Z0ZA1rlgTTg
9,2020-08-02-2020-08-09,UCNhXTS_yLO9HgFuiQuhf2AA,LeEBn4ttZZY,Inexpensive way to test face mask effectiveness in reducing COVID-19 transmission | Duke Health,2020-08-07T18:35:08Z,451410,1203,223,N/A,215,Duke Health,39600,US,https://www.youtube.com/watch?v=LeEBn4ttZZY
10,2020-08-02-2020-08-09,UCupvZG-5ko_eiXAupbDfxWw,2-4FDaQg4sE,Trump falsely claims kids &#39;almost immune&#39; from coronavirus,2020-08-06T00:22:55Z,382390,5063,3140,5976,639,CNN,13000000,Unknown,https://www.youtube.com/watch?v=2-4FDaQg4sE
11,2020-08-02-2020-08-09,UC16niRr50-MSBwiO3YDb3RA,cqF4kQBAB9w,Axios interview: Trump coronavirus claims fact-checked - BBC News,2020-08-05T17:49:02Z,371227,3539,497,1555,140,BBC News,11100000,GB,https://www.youtube.com/watch?v=cqF4kQBAB9w
12,2020-08-02-2020-08-09,UCH1oRy1dINbMVp3UFWrKP0w,8RBRmLjnhvo,Some schools close after reopening amid COVID-19 l GMA,2020-08-04T15:40:18Z,330896,4829,172,1524,200,Good Morning America,3720000,US,https://www.youtube.com/watch?v=8RBRmLjnhvo
13,2020-08-02-2020-08-09,UCMSsLqxqvZsNXi0Z-VjN89A,t7cVsWBfupE,Best way to Protect yourself against COVID - *NEW* Respokare(r) N95 Respirator Mask,2020-08-04T18:22:47Z,329157,8947,458,1606,607,Doctor Mike Hansen,959000,US,https://www.youtube.com/watch?v=t7cVsWBfupE
14,2020-08-02-2020-08-09,UCeY0bbntWzzVIaj2z3QigXg,6Tvqx1RePVo,Navajo Nation Battles Water Crisis Amid Coronavirus Pandemic | NBC Nightly News,2020-08-03T23:47:12Z,212993,312,13,124,190,NBC News,6100000,Unknown,https://www.youtube.com/watch?v=6Tvqx1RePVo
15,2020-08-02-2020-08-09,UCUFbQPEX8jzvvhUq1WnG_EA,cm8TCgDzs-I,11 Symptoms of COVID 19 (Coronavirus disease) - Updated CDC guidance,2020-08-08T07:39:51Z,199164,680,95,53,66,Potential,16400,US,https://www.youtube.com/watch?v=cm8TCgDzs-I
16,2020-08-02-2020-08-09,UCUFbQPEX8jzvvhUq1WnG_EA,6XdjmB4IY3M,How to protect yourself against COVID-19 (Coronavirus),2020-08-07T10:29:19Z,143840,1345,95,54,167,Potential,16400,US,https://www.youtube.com/watch?v=6XdjmB4IY3M
17,2020-08-02-2020-08-09,UCrlIS7z20CnVaCrMvdkig_g,WJjwv-Osw2k,NYC sets up coronavirus quarantine checkpoints,2020-08-05T23:08:06Z,124910,464,1239,835,163,Eyewitness News ABC7NY,396000,US,https://www.youtube.com/watch?v=WJjwv-Osw2k
18,2020-08-02-2020-08-09,UCHd62-u_v4DvJ8TCFtpi4GA,ig6sfig718k,How covid-19 attacks the lungs,2020-08-03T14:01:35Z,117649,727,33,88,295,Washington Post,1810000,US,https://www.youtube.com/watch?v=ig6sfig718k
19,2020-08-02-2020-08-09,UCg70JR8kcR0fTdarQf9xj_w,OphRF8vfOzo,DISTANT DANCEFLOORS: COVID-19 and the Electronic Music Industry,2020-08-05T05:00:11Z,90334,1868,53,238,1936,Pioneer DJ,595000,Unknown,https://www.youtube.com/watch?v=OphRF8vfOzo
