,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-02-14-2021-02-21,UC4oQAvXFuNlKivYjUynQKTA,gBU43m6QOZo,Alerta mundial por planes criminales con vacunas contra el coronavirus | Semana Noticias,2021-02-19T16:30:10Z,3802235,34022,3242,4771,525,Revista Semana,1530000,CO,https://www.youtube.com/watch?v=gBU43m6QOZo
1,2021-02-14-2021-02-21,UCZQlZW2OWTWPjcQUTtCD-Vg,y7ZUX6hecK8,Axis Bank | Stay Safe From Bank Frauds Against Covid-19 Vaccine Registration,2021-02-20T07:45:58Z,2768517,954,30,51,87,Axis Bank,88100,IN,https://www.youtube.com/watch?v=y7ZUX6hecK8
2,2021-02-14-2021-02-21,UCp0iQ6CVp6qPcJetHP5-nEA,XTTuUa6Di-c,Ivermectin and COVID-19,2021-02-18T02:17:00Z,2184490,21593,1762,5834,705,Doctor Klioze,44000,US,https://www.youtube.com/watch?v=XTTuUa6Di-c
3,2021-02-14-2021-02-21,UChDKyKQ59fYz3JO2fl0Z6sg,qRJTM5mcuBs,House Democrats Unveil COVID-19 Relief Bill That Includes Direct Payments | TODAY,2021-02-20T16:40:09Z,1278067,5560,8618,5970,211,TODAY,3250000,Unknown,https://www.youtube.com/watch?v=qRJTM5mcuBs
4,2021-02-14-2021-02-21,UCMSsLqxqvZsNXi0Z-VjN89A,Gi1MC8BG1dA,Vitamin C and Zinc Studies Report - COVID Update,2021-02-15T16:45:00Z,1211307,19356,696,1578,523,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=Gi1MC8BG1dA
5,2021-02-14-2021-02-21,UCG5TBPANNSiKf1Dp-R5Dibg,oz4FCtHEH5M,Information Regarding COVID-19 Vaccine (COVID-19 vaiksiin ke baare meN jaankaarii) #vaccinesahihai HINDI,2021-02-17T12:30:12Z,972740,14714,1319,1217,929,Dr.G Bhanu Prakash Animated Medical Videos,593000,IN,https://www.youtube.com/watch?v=oz4FCtHEH5M
6,2021-02-14-2021-02-21,UCc8cHxAZ3jwWkrrDyaLwDUw,iPAWp2hGFYc,New Covid Drugs That Could End The Pandemic For Good,2021-02-19T17:00:16Z,924744,13713,932,3287,396,DoctorOz,1700000,US,https://www.youtube.com/watch?v=iPAWp2hGFYc
7,2021-02-14-2021-02-21,UCRWFSbif-RFENbBrSiez1DA,BCyivfOoW5M,Number of Coronavirus cases on a rise in Mumbai,2021-02-15T04:24:14Z,671462,2785,689,211,78,ABP NEWS,30800000,IN,https://www.youtube.com/watch?v=BCyivfOoW5M
8,2021-02-14-2021-02-21,UC_Yjq6y-JCCbWWXMkwzEslw,hLclJbP2lyQ,COVID-19 Test In Chicago by Aayu Clinics,2021-02-17T20:22:38Z,620491,10,7,2,49,Aayu Clinics,66,Unknown,https://www.youtube.com/watch?v=hLclJbP2lyQ
9,2021-02-14-2021-02-21,UC4p6bEngiRCN7TyTxZVJ3OQ,OvPg6PMI-q0,Coronavirus mRNA Vaccine Safety and Efficacy,2021-02-19T18:30:14Z,502744,N/A,N/A,106,577,JAMA Network,127000,US,https://www.youtube.com/watch?v=OvPg6PMI-q0
10,2021-02-14-2021-02-21,UCa6vGFO9ty8v5KZJXQxdhaw,4buvr70H8VU,Jimmy Kimmel Prank Calls His Aunt Chippy - COVID Vaccine,2021-02-17T08:30:00Z,489154,9519,151,413,224,Jimmy Kimmel Live,18200000,US,https://www.youtube.com/watch?v=4buvr70H8VU
11,2021-02-14-2021-02-21,UC0p5jTq6Xx_DosDFxVXnWaQ,4J97hPjls2Y,How will covid-19 change travel? | The Economist,2021-02-20T11:56:31Z,450255,6453,368,565,645,The Economist,2180000,GB,https://www.youtube.com/watch?v=4J97hPjls2Y
12,2021-02-14-2021-02-21,UCRzYN32xtBf3Yxsx5BvJWJw,3p8G1SrW6Hk,What are the startup ideas of the future | Covid Proof Businesses | Startup ideas for 2021,2021-02-20T16:00:04Z,437495,14820,489,2429,728,warikoo,1140000,IN,https://www.youtube.com/watch?v=3p8G1SrW6Hk
13,2021-02-14-2021-02-21,UC2Rgt8XF_37FEjO_UHYTYgQ,OZHzpfI2_Ko,ME INFECTE DE COVID POR AMOR  | MEDICOS: HISTORIAS DE LP | ESPECIAL 14 DE FEBRERO,2021-02-15T02:00:14Z,405966,18240,362,1372,2478,Mr Doctor,958000,MX,https://www.youtube.com/watch?v=OZHzpfI2_Ko
14,2021-02-14-2021-02-21,UCCgLMMp4lv7fSD2sBz1Ai6Q,cTxr-AbTzvE,Covid-19 Surge- Will Lockdown Return In Odisha ?,2021-02-20T15:50:51Z,356981,5254,303,237,550,OTV,6820000,IN,https://www.youtube.com/watch?v=cTxr-AbTzvE
15,2021-02-14-2021-02-21,UCK7tptUDHh-RYDsdxO1-5QQ,3lwCpBP1COw,The Science Behind Why New Covid Variants Are Spreading Faster | WSJ,2021-02-19T17:04:40Z,340941,4191,511,1207,422,Wall Street Journal,3200000,US,https://www.youtube.com/watch?v=3lwCpBP1COw
16,2021-02-14-2021-02-21,UC8fQzKHIhSoZeSq3bwQx4mw,m4LZeMvj1Sc,Mammograms and COVID-19 vaccine,2021-02-19T12:25:02Z,314048,1148,5268,N/A,117,Mayo Clinic,782000,US,https://www.youtube.com/watch?v=m4LZeMvj1Sc
17,2021-02-14-2021-02-21,UC5Vzc-I--guzURose4X6lKQ,5xJYUN0J_PY,Why COVID-19 will likely never be completely eradicated,2021-02-19T13:24:36Z,292624,20,33,36,75,National Post,81600,CA,https://www.youtube.com/watch?v=5xJYUN0J_PY
