,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-01-24-2021-01-31,UCDVYQ4Zhbm3S2dlz7P1GBDg,_7a02jUnCp0,"COVID-19 &amp; Super Bowl LV: Protecting the Health &amp; Safety of Players, Staff &amp; Fans",2021-01-29T21:00:08Z,4826916,421,75,77,31,NFL,8490000,Unknown,https://www.youtube.com/watch?v=_7a02jUnCp0
1,2021-01-24-2021-01-31,UCKiGNegP9BB-M8OJdmQYxIA,hGm5JDr-4bk,gttttuu ne bnaaii koronaa vaiksiin | kovidd 19 kaa Vaccine | Covid 19 Vaccine | Hindi Kahaniya | hiNdii khaanii,2021-01-30T02:00:04Z,1923899,20340,4662,0,319,PunToon Kids - Hindi,1160000,IN,https://www.youtube.com/watch?v=hGm5JDr-4bk
2,2021-01-24-2021-01-31,UCYpRDnhk5H8h16jpS84uqsA,3W7qxUGB5ZQ,Covid : pourquoi les vaccins a ARN messager ne vont pas modifier votre ADN,2021-01-28T17:09:06Z,1482388,19300,3609,9309,475,Le Monde,1140000,FR,https://www.youtube.com/watch?v=3W7qxUGB5ZQ
3,2021-01-24-2021-01-31,UCq18eeL7D9Vd8DhjMcLh9QQ,IsFWCX9eocs,Government Minister Walks Out of GMB Interview on COVID Death Rates | Good Morning Britain,2021-01-25T10:29:57Z,933135,7061,2028,N/A,890,Good Morning Britain,1010000,GB,https://www.youtube.com/watch?v=IsFWCX9eocs
4,2021-01-24-2021-01-31,UC72nbKQLSDyiSARhg0Ywj4w,D1YbH2lCRwY,CA person dies hours after receiving COVID-19 vaccine,2021-01-24T23:32:27Z,921224,9656,803,9281,97,9NEWS,182000,US,https://www.youtube.com/watch?v=D1YbH2lCRwY
5,2021-01-24-2021-01-31,UCoMdktPbSTixAyNGwb-UYkQ,1qeuGILIOA4,COVID-19: &#39;People in their 30s are dying&#39; - ITU staff reveal brutal truth of being on frontline,2021-01-30T10:02:49Z,759239,7730,1424,N/A,562,Sky News,3870000,GB,https://www.youtube.com/watch?v=1qeuGILIOA4
6,2021-01-24-2021-01-31,UCCdnN4v9Fia0pjUzYlUBsGg,E1YRdE91x5Q,What Are the Long-term Side Effects of COVID-19 Vaccine?,2021-01-28T18:55:05Z,499753,3011,1674,N/A,159,The Children's Hospital of Philadelphia,153000,US,https://www.youtube.com/watch?v=E1YRdE91x5Q
7,2021-01-24-2021-01-31,UCoMdktPbSTixAyNGwb-UYkQ,DRDTtqy6yKI,Inside the epicentre of the UK&#39;s COVID-19 crisis,2021-01-24T22:00:05Z,462753,3291,1621,2173,616,Sky News,3870000,GB,https://www.youtube.com/watch?v=DRDTtqy6yKI
8,2021-01-24-2021-01-31,UCfCxW5nrFTvr-DVzhg2w7cg,tNi2DbMO0xo,"Flu, Pneumonia &amp; COVID-19: Do you know the symptoms?",2021-01-27T15:55:24Z,449890,3383,175,405,244,Canadian Lung Association,4280,Unknown,https://www.youtube.com/watch?v=tNi2DbMO0xo
9,2021-01-24-2021-01-31,UCiTGKA9W0G0TL8Hm7Uf_u9A,osRo-yz1VQ8,"All Types of COVID-19 Vaccines, How They Work, Animation.",2021-01-27T17:00:17Z,430573,5668,250,294,356,Alila Medical Media,710000,US,https://www.youtube.com/watch?v=osRo-yz1VQ8
10,2021-01-24-2021-01-31,UCG-iSMVtWbbwDDXgXXypARQ,fw3OYf0W7x4,Coronavirus Update 120: Anticoagulants (Blood Thinners) Improve Hospital Outcomes (Full Dose),2021-01-24T19:28:00Z,396207,8412,172,313,1113,MedCram - Medical Lectures Explained CLEARLY,1280000,US,https://www.youtube.com/watch?v=fw3OYf0W7x4
11,2021-01-24-2021-01-31,UCSrPuHtKbst7Zy8pyWn_3Cg,_LeejygnEA0,What&#39;s inside Coronavirus Vaccine? Bill Gates Interview,2021-01-28T14:07:53Z,388758,14701,1927,1942,1437,What's Inside?,7140000,US,https://www.youtube.com/watch?v=_LeejygnEA0
12,2021-01-24-2021-01-31,UC52X5wxOL_s5yw0dQk7NtgA,xasp7eTN5MA,Bangladesh starts coronavirus vaccination drive,2021-01-28T02:19:42Z,321616,1572,170,144,108,Associated Press,1760000,US,https://www.youtube.com/watch?v=xasp7eTN5MA
13,2021-01-24-2021-01-31,UC0p5jTq6Xx_DosDFxVXnWaQ,X5ZmfC2_j9I,Covid-19: what will it take to vaccinate the world? | The Economist,2021-01-27T17:30:00Z,290119,4528,1762,1949,591,The Economist,2180000,GB,https://www.youtube.com/watch?v=X5ZmfC2_j9I
14,2021-01-24-2021-01-31,UCBi2mrWuNuyYy4gbM6fU18Q,pJnpfPgkiQc,More middle-class earners are struggling to get by amid COVID-19 unemployment,2021-01-28T07:59:10Z,260277,4112,159,1625,644,ABC News,12100000,US,https://www.youtube.com/watch?v=pJnpfPgkiQc
