,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-08-29-2021-09-05,UC0QHWhjbe5fGJEPz3sVb6nw,5Lx-8O1q97M,Here&#39;s Why Joe Rogan&#39;s COVID Treatment Is Problematic,2021-09-02T13:04:07Z,831845,39441,14462,14456,318,Doctor Mike,8420000,US,https://www.youtube.com/watch?v=5Lx-8O1q97M
1,2021-08-29-2021-09-05,UCMSsLqxqvZsNXi0Z-VjN89A,1bFguCdJfLA,The BIGGEST Disbelief about IVERMECTIN and COVID,2021-09-02T15:31:41Z,588836,N/A,N/A,4466,661,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=1bFguCdJfLA
2,2021-08-29-2021-09-05,UCMSsLqxqvZsNXi0Z-VjN89A,RGvlPeo5bNU,Doctor Rips Joe Rogan after taking Ivermectin for COVID,2021-09-03T18:33:44Z,522263,N/A,N/A,N/A,613,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=RGvlPeo5bNU
3,2021-08-29-2021-09-05,UCupvZG-5ko_eiXAupbDfxWw,3UhZ4at2DIs,Joe Rogan says he tested positive for Covid-19,2021-09-02T01:14:43Z,446128,4238,16234,14329,240,CNN,13000000,Unknown,https://www.youtube.com/watch?v=3UhZ4at2DIs
4,2021-08-29-2021-09-05,UChDKyKQ59fYz3JO2fl0Z6sg,a33oJ7_Qjt4,"Podcaster Joe Rogan Reveals COVID-19 Diagnosis, Ivermectin Treatment",2021-09-02T14:30:01Z,435120,2295,13390,9436,181,TODAY,3250000,Unknown,https://www.youtube.com/watch?v=a33oJ7_Qjt4
5,2021-08-29-2021-09-05,UCt4t-jeY85JegMlZ-E5UWtA,9jFHMh2PYOY,skuul khulte hii bddh'aa koronaa kaa khtraa | School Reopen AMid Covid 19 | Coronavirus | Latest News,2021-08-31T01:51:01Z,414566,4407,610,488,226,Aaj Tak,48400000,IN,https://www.youtube.com/watch?v=9jFHMh2PYOY
6,2021-08-29-2021-09-05,UCoMdktPbSTixAyNGwb-UYkQ,tcsvNYpZI1M,COVID-19 vaccines not recommended for healthy UK children - JCVI,2021-09-03T14:49:46Z,370437,3952,464,1586,269,Sky News,3870000,GB,https://www.youtube.com/watch?v=tcsvNYpZI1M
7,2021-08-29-2021-09-05,UCIOQTRbXbShWowahV9c0OPQ,KvvmmDbx2b4,I made a terrible mistake | Unvaccinated COVID-19 patient speaks out,2021-08-31T19:40:21Z,321720,5448,1733,5657,159,StCharlesHealth,1920,US,https://www.youtube.com/watch?v=KvvmmDbx2b4
8,2021-08-29-2021-09-05,UCretxef46N9r-v0FOlHWIVA,uNsXwBXVhJs,COVID Vaccine | Pfizer Safe or Unsafe?,2021-09-04T16:31:47Z,246174,5166,675,2704,842,Medicine with Dr. Moran,192000,US,https://www.youtube.com/watch?v=uNsXwBXVhJs
9,2021-08-29-2021-09-05,UCknLrEdhRCp1aegoMqRaCZg,dLKMgS-WCDc,Where did the coronavirus come from? | COVID-19 Special,2021-08-30T13:32:53Z,192898,1885,442,2166,711,DW News,2960000,DE,https://www.youtube.com/watch?v=dLKMgS-WCDc
