,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-11-07-2021-11-14,UCMb3rZTtSLWFCkDJHglbxVA,nUMwM0EB424,#YukPahami Lokasi Vaksinasi COVID-19,2021-11-12T10:56:09Z,50315017,117,4,11,31,Google Indonesia,725000,ID,https://www.youtube.com/watch?v=nUMwM0EB424
1,2021-11-07-2021-11-14,UC8LNZzsetswiQ4ltf4gmXzg,4Unt03UBhbU,Spike protein inside nucleus enhancing DNA damage? - COVID-19 mRNA vaccines update 18,2021-11-12T20:05:49Z,2512170,99423,4446,22728,738,Merogenomics,102000,CA,https://www.youtube.com/watch?v=4Unt03UBhbU
2,2021-11-07-2021-11-14,UC1ZRVOl5MFHIXU4zZr-Oglg,6CQHYWhO7ec,Our Future: 5-11 COVID-19 Vaccines - :30,2021-11-11T15:33:31Z,1976901,N/A,N/A,N/A,31,U.S. Department of Health and Human Services,95400,US,https://www.youtube.com/watch?v=6CQHYWhO7ec
3,2021-11-07-2021-11-14,UCw3SYO_euO0TSPC_m_0Pzgw,guoYPK0XmC8,Study shows dramatic decline in effectiveness of all three COVID-19 vaccines over time,2021-11-09T02:08:30Z,1926206,16559,6099,13763,114,Los Angeles Times,496000,US,https://www.youtube.com/watch?v=guoYPK0XmC8
4,2021-11-07-2021-11-14,UCIvjHBJvS4koTix_Z1S15Aw,-wd-76auy_w,Over Protective Boyfriend Meets Covid,2021-11-12T23:20:00Z,1799593,74070,1560,446,16,Andrea & Lewis,567000,US,https://www.youtube.com/watch?v=-wd-76auy_w
5,2021-11-07-2021-11-14,UCF9IOB2TExg3QIBupFtBDxg,ufy2AweXRkc,New Pfizer drug and ivermectin,2021-11-09T13:58:35Z,1263790,49365,1530,13366,1345,Dr. John Campbell,1750000,GB,https://www.youtube.com/watch?v=ufy2AweXRkc
6,2021-11-07-2021-11-14,UCrSM1UV_KLAdTzgxyxl3POw,jgXUKAnDJ00,NOVO SURTO DE COVID NA EUROPA E CHINA: O QUE ESTA ACONTECENDO,2021-11-13T17:30:03Z,1126565,95603,2267,7910,790,"Olá, Ciência!",1020000,BR,https://www.youtube.com/watch?v=jgXUKAnDJ00
7,2021-11-07-2021-11-14,UChqUTb7kYRX8-EiaN3XFrSQ,e7YwLdogLn4,U.S. appeals court affirms hold on Biden COVID-19 vaccine mandate,2021-11-13T20:38:09Z,1002929,17056,2021,N/A,90,Reuters,1330000,US,https://www.youtube.com/watch?v=e7YwLdogLn4
8,2021-11-07-2021-11-14,UCRwA1NUcUnwsly35ikGhp0A,ke1pA1HOYek,Este latino sufrio una rara y peligrosa secuela del COVID-19 | Noticias Telemundo,2021-11-12T23:49:50Z,773708,10632,406,1324,312,Noticias Telemundo,5110000,US,https://www.youtube.com/watch?v=ke1pA1HOYek
9,2021-11-07-2021-11-14,UCaXkIU1QidjPwiAYu6GcHjg,ejfYQw_dO8o,For Facts Sake: Nearly A Million Children Vaccinated For Covid-19,2021-11-12T16:45:02Z,694364,1932,14407,6135,238,MSNBC,4560000,Unknown,https://www.youtube.com/watch?v=ejfYQw_dO8o
