,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-03-15-2020-03-22,UCsXVk37bltHxD1rDPwtNM8Q,BtN-goy9VOY,The Coronavirus Explained &amp; What You Should Do,2020-03-19T15:37:18Z,36574338,1022828,19986,65915,515,Kurzgesagt – In a Nutshell,17100000,DE,https://www.youtube.com/watch?v=BtN-goy9VOY
1,2020-03-15-2020-03-22,UCuB112ZHY1iygcDEHRg6P5Q,QjlQRTKuZxE,"Coronavirus: Stay Safe, Don&#39;t Panic | So Sorry",2020-03-21T14:18:26Z,20509688,149459,16307,2429,103,SoSorry,4880000,IN,https://www.youtube.com/watch?v=QjlQRTKuZxE
2,2020-03-15-2020-03-22,UC3XTzVzaHQEd30rQbuvCtTQ,_066dEkycr4,Coronavirus II: Last Week Tonight with John Oliver (HBO),2020-03-16T06:30:02Z,12399217,359138,9880,36164,1331,LastWeekTonight,8830000,Unknown,https://www.youtube.com/watch?v=_066dEkycr4
3,2020-03-15-2020-03-22,UCGvS3YyMCBiLuKfeSoBQj1A,aWKO_IUdn6M,phngssiththi khamphiir - wanaihm (suu COVID-19)[(Official MV)] ,2020-03-20T13:50:26Z,5732007,84092,1654,2432,197,Pu Pongsit Official,3790000,TH,https://www.youtube.com/watch?v=aWKO_IUdn6M
4,2020-03-15-2020-03-22,UC6QYFutt9cluQ3uSM963_KQ,PWzbArPgo-o,"COVID-19 | Coronavirus: Epidemiology, Pathophysiology, Diagnostics",2020-03-16T20:00:33Z,5661562,93672,3151,8434,3048,Ninja Nerd,1420000,US,https://www.youtube.com/watch?v=PWzbArPgo-o
5,2020-03-15-2020-03-22,UCge5NcHLOQVPsnyJJzTnsCA,O7W8j-hBP94,Danick Martineau - Chanson | CoronaVirus,2020-03-16T17:24:47Z,4447251,72481,3694,4419,123,Danick Martineau,141000,Unknown,https://www.youtube.com/watch?v=O7W8j-hBP94
6,2020-03-15-2020-03-22,UCm7lHFkt2yB_WzL67aruVBQ,8aD9-Y4EHhc,Coronavirus | PM Modi proposes &#39;janta curfew&#39;: Watch full speech,2020-03-19T16:13:15Z,4183118,31457,6555,2653,1739,Hindustan Times,3730000,IN,https://www.youtube.com/watch?v=8aD9-Y4EHhc
7,2020-03-15-2020-03-22,UCMHb51gmuIuP8dVpsHr-uEw,Okrrdoh6VQQ,La transgresora opinion de Iker Jimenez sobre la gestion del coronavirus,2020-03-15T22:44:24Z,3237720,48686,2996,5782,866,Tiempo de Juego COPE,395000,ES,https://www.youtube.com/watch?v=Okrrdoh6VQQ
8,2020-03-15-2020-03-22,UCGkVdu_EVrqqxQ7OnLFK8RQ,XnIo0uRgKSQ,EL JUEGO DEL CORONAVIRUS PARA NINOS  | Videos Educativos para Ninos,2020-03-18T13:30:09Z,2600702,16832,2547,0,124,Happy Learning Español,1970000,ES,https://www.youtube.com/watch?v=XnIo0uRgKSQ
9,2020-03-15-2020-03-22,UCw3SYO_euO0TSPC_m_0Pzgw,ddlRvqhGdPk,"The Science Behind the Coronavirus, Series I",2020-03-18T18:48:02Z,2561402,23328,1535,1727,1995,Los Angeles Times,496000,US,https://www.youtube.com/watch?v=ddlRvqhGdPk
