,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-05-31-2020-06-07,UCokYEohXuS2NH1Rld-Ssu4A,MKPlx10MAnE,[HIGHLIGHT] CAC2020 | Mayoral Meeting | CAC(Cities Against COVID-19) Global Summit,2020-06-03T11:15:00Z,2506547,42,2,3,480,Seoul City,56000,KR,https://www.youtube.com/watch?v=MKPlx10MAnE
1,2020-05-31-2020-06-07,UCObk_g1hQBy0RKKriVX_zOQ,nrKxOnNaGHc,How Coronavirus Broke America | Patriot Act with Hasan Minhaj | Netflix,2020-06-01T10:00:27Z,2313216,77852,2271,5763,1266,Netflix Is A Joke,2630000,US,https://www.youtube.com/watch?v=nrKxOnNaGHc
2,2020-05-31-2020-06-07,UC_Lnb8ZHqqgLbp-7hltuT9w,CDjM834YWrs,COVID-19: The Inside Story Of The Diamond Princess Coronavirus Infection | Outbreak Onboard,2020-06-06T12:00:06Z,1714936,13230,757,2299,2899,CNA Insider,991000,SG,https://www.youtube.com/watch?v=CDjM834YWrs
3,2020-05-31-2020-06-07,UCNRppwzgbcSZs8B7Kd4iOKQ,iGMJBahJXCo,COVID-Safe #BacktoSchoolABCs,2020-06-01T12:31:32Z,1458780,2715,487,0,120,MSFCares,4710,SG,https://www.youtube.com/watch?v=iGMJBahJXCo
4,2020-05-31-2020-06-07,UCqnbDFdCpuN8CMEg0VuEBqA,a_58Q0H7KoI,Funeral Homes in Mexico Show Coronavirus' Hidden Death Toll | Coronavirus News,2020-06-05T13:30:00Z,1226810,9227,1941,1940,424,The New York Times,3860000,Unknown,https://www.youtube.com/watch?v=a_58Q0H7KoI
5,2020-05-31-2020-06-07,UCGn6a5SI8SNlj7WylmPD6GQ,lMr6TXWN5Pk,Akshay Kumar&#39;s awareness message for Coronavirus,2020-06-02T09:56:12Z,1148372,71256,3707,2768,91,PIB India,1490000,IN,https://www.youtube.com/watch?v=lMr6TXWN5Pk
6,2020-05-31-2020-06-07,UCeY0bbntWzzVIaj2z3QigXg,MhWlXGJwlPM,Protests Leave Little Space For Social Distancing As Coronavirus Rages On | NBC Nightly News,2020-05-31T23:54:32Z,1016381,3801,2057,3199,157,NBC News,6100000,Unknown,https://www.youtube.com/watch?v=MhWlXGJwlPM
7,2020-05-31-2020-06-07,UC0p5jTq6Xx_DosDFxVXnWaQ,7tziw5i3vy8,Covid-19: what's really going on in Russia? | The Economist,2020-06-05T18:39:13Z,972253,10544,1313,2251,572,The Economist,2180000,GB,https://www.youtube.com/watch?v=7tziw5i3vy8
8,2020-05-31-2020-06-07,UCTSCpezTD0TjiiAOuJY7f5w,9Zfqfv2uDsI,COVID-19: From Exposure to Feeling Better,2020-06-05T21:11:09Z,930039,5702,492,N/A,159,Washington State Department of Health,,Unknown,https://www.youtube.com/watch?v=9Zfqfv2uDsI
9,2020-05-31-2020-06-07,UC07-dOwgza1IguKA86jqxNA,adB8RW4I3o4,How to wear a medical mask,2020-06-05T16:44:09Z,922616,3995,381,312,170,World Health Organization (WHO),774000,Unknown,https://www.youtube.com/watch?v=adB8RW4I3o4
10,2020-05-31-2020-06-07,UCdtXPiqI2cLorKaPrfpKc4g,5GXlFXqKwho,Howie Mandel Reveals How 'AGT' May Look Different Amid Coronavirus,2020-06-06T23:00:01Z,912102,5368,1438,835,171,Entertainment Tonight,4600000,US,https://www.youtube.com/watch?v=5GXlFXqKwho
11,2020-05-31-2020-06-07,UCAFZs5cx3bu-0hYHmBu1tsg,net7h9lrdJA,Testing Children For Coronavirus Covid-19 Program at Joe DiMaggio Children&#39;s Hospital,2020-06-04T20:14:32Z,668545,124,39,N/A,74,Joe DiMaggio Children's Hospital,2350,Unknown,https://www.youtube.com/watch?v=net7h9lrdJA
12,2020-05-31-2020-06-07,UC_giJ3xlEL9jUF1YfJdzzuQ,5hu7_xIsCRg,An Introduction to COVID-19 Tests,2020-06-04T18:00:03Z,569648,N/A,N/A,N/A,168,U.S. Food and Drug Administration,110000,US,https://www.youtube.com/watch?v=5hu7_xIsCRg
