,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-05-23-2021-05-30,UCR-foyF-C6VuAlwy3KZMkgA,zmTJu4u9Qro,Covid Proof &amp; Recession Proof Business Ideas | Dr Vivek Bindra,2021-05-27T02:27:46Z,2899096,138472,7871,7032,1450,Dr. Vivek Bindra: Motivational Speaker,18000000,IN,https://www.youtube.com/watch?v=zmTJu4u9Qro
1,2021-05-23-2021-05-30,UCJOSZDgVu_jr9TL4XABjPRw,hdOr33zcVvM,"How to download Covid-19 vaccination certificate from Co-WIN, Aarogya Setu app",2021-05-27T08:03:54Z,2436307,16994,2648,706,153,Fiiber,112000,IN,https://www.youtube.com/watch?v=hdOr33zcVvM
2,2021-05-23-2021-05-30,UCSs9H1cyB3OHdy8wkit8ZKg,J_AiOR4G4es,Ram Prasad Special Performance on &quot;Coronavirus Awareness&#39;&#39; | Sridevi Drama Company | 23rd May 2021,2021-05-23T13:54:54Z,2241345,31853,2830,1048,851,etvteluguindia,15500000,IN,https://www.youtube.com/watch?v=J_AiOR4G4es
3,2021-05-23-2021-05-30,UCretxef46N9r-v0FOlHWIVA,yBdUec86_YY,COVID immunity | How Your Body Responds to Viruses like COVID | Immunology 101,2021-05-24T15:33:07Z,1755415,31866,1634,5938,295,Medicine with Dr. Moran,192000,US,https://www.youtube.com/watch?v=yBdUec86_YY
4,2021-05-23-2021-05-30,UCWJedqvdP2gB2f3qaJCO05g,cD8eWRUpCTM,Fastest Way To Book Covid Vaccine in India,2021-05-25T13:46:27Z,1599280,17602,2356,2886,237,91mobiles,1410000,IN,https://www.youtube.com/watch?v=cD8eWRUpCTM
5,2021-05-23-2021-05-30,UCnXt2toLLxXDDHGj2OR5_8A,nyQufgC_JiI,Covid-19 Medicines* = Off-Label &amp; Prescribed Medicines Details + Pharmacology + Mechanism of Action,2021-05-24T08:30:09Z,1466025,9830,1031,192,3616,Solution- Pharmacy,593000,IN,https://www.youtube.com/watch?v=nyQufgC_JiI
6,2021-05-23-2021-05-30,UCHPzpxcYhxkb0fMJKeSe66g,u_O8cLBIKIE,Qua tuc gian nguoi dan An Do vut luon tuong than xuong song do khong chua duoc Covid-19? | TGN,2021-05-23T06:01:22Z,1328577,4251,912,1045,1291,THẾ GIỚI NGHIÊNG,3870000,VN,https://www.youtube.com/watch?v=u_O8cLBIKIE
7,2021-05-23-2021-05-30,UC16niRr50-MSBwiO3YDb3RA,pktSL5kL3ZI,Why the China Covid lab-leak theory is being taken seriously - BBC News,2021-05-28T17:43:25Z,1132617,14163,3586,10747,856,BBC News,11100000,GB,https://www.youtube.com/watch?v=pktSL5kL3ZI
8,2021-05-23-2021-05-30,UC8oimTPVHKiC7oL3QgdKbgg,g0_91OgDoNA,"Kim Kardashian &amp; Kids Get COVID: &quot;KUWTK&quot;Katch-Up (S20, Ep10) | E!",2021-05-28T00:58:48Z,1036902,13918,333,863,209,Keeping Up With The Kardashians,1760000,US,https://www.youtube.com/watch?v=g0_91OgDoNA
9,2021-05-23-2021-05-30,UCMSsLqxqvZsNXi0Z-VjN89A,_8k6g3dPeZY,The Mystery of COVID TONGUE Explained,2021-05-25T14:15:04Z,989114,15572,866,1298,378,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=_8k6g3dPeZY
