,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-09-26-2021-10-03,UCupvZG-5ko_eiXAupbDfxWw,pyGnbRHbCcM,California to mandate Covid-19 vaccine for students,2021-10-01T18:35:03Z,785226,6770,37671,24894,520,CNN,13000000,Unknown,https://www.youtube.com/watch?v=pyGnbRHbCcM
1,2021-09-26-2021-10-03,UCvJJ_dzjViJCoLf5uKUTwoA,2S2v45_NSYs,Why It's Impossible To Put Tracking Microchips In Covid Vaccines,2021-09-29T16:00:02Z,783686,11496,16085,19411,982,CNBC,2540000,Unknown,https://www.youtube.com/watch?v=2S2v45_NSYs
2,2021-09-26-2021-10-03,UC2_ZJDH5PXEoJJz9zAvBuiA,t3h3vhmGN34,"Covid, lo scontro tra Sgarbi e il virologo Pregliasco: &quot;Hai distribuito in tv la paura per una ...",2021-10-02T21:27:16Z,720365,10157,410,4088,334,La7 Attualità,877000,IT,https://www.youtube.com/watch?v=t3h3vhmGN34
3,2021-09-26-2021-10-03,UCH1oRy1dINbMVp3UFWrKP0w,zSs-uqjFo6w,Breaking down the CDC&#39;s recommendation for pregnant women and COVID-19 vaccine l GMA,2021-09-30T16:42:32Z,582232,2191,10147,5314,131,Good Morning America,3720000,US,https://www.youtube.com/watch?v=zSs-uqjFo6w
4,2021-09-26-2021-10-03,UCaXkIU1QidjPwiAYu6GcHjg,i1GmUu3c28Y,Florida's Per Capita Covid Death Rate Is 50x Australia's,2021-09-30T02:00:07Z,581537,12325,819,9307,550,MSNBC,4560000,Unknown,https://www.youtube.com/watch?v=i1GmUu3c28Y
5,2021-09-26-2021-10-03,UCretxef46N9r-v0FOlHWIVA,PU1JMwCmZR4,COVID Transmission | Do vaccinated transmit as much as unvaccinated?,2021-09-27T18:39:46Z,466013,8952,2612,5509,853,Medicine with Dr. Moran,192000,US,https://www.youtube.com/watch?v=PU1JMwCmZR4
6,2021-09-26-2021-10-03,UCeH6qE4V7n5tVwP7NkdrtJg,mmXhdi4yP78,"""The View"" Co-Hosts Address False Positive COVID-19 Test Results | The View",2021-09-27T15:22:15Z,373024,7499,998,3821,658,The View,1060000,US,https://www.youtube.com/watch?v=mmXhdi4yP78
7,2021-09-26-2021-10-03,UCdGwybNStq3hMQOeFEz1nmA,m20mdyfmw3c,Meet the Unsung COVID-19 Vaccine Heroes,2021-09-28T13:02:12Z,366679,45,4,2,77,Foundation for Biomedical Research,936,Unknown,https://www.youtube.com/watch?v=m20mdyfmw3c
8,2021-09-26-2021-10-03,UCSwXe2WReWhNdjKRTh92b9g,tklwTxKJnZ4,COVID 19| !URGENTE!: ESTADISTICA REAL DE MUERTES POR LAS VACUNAS del CORONAVIRUS,2021-10-02T14:58:26Z,339266,7395,2449,5732,808,Dr. Veller,1020000,AR,https://www.youtube.com/watch?v=tklwTxKJnZ4
9,2021-09-26-2021-10-03,UCUMZ7gohGI9HcU9VNsr2FJQ,SoNu7gNl1I4,How Covid Is Transforming the $380 Billion Luxury Fashion Industry | The Business of Fashion Show,2021-10-01T04:00:12Z,292052,14033,332,322,1347,Bloomberg Quicktake,2960000,US,https://www.youtube.com/watch?v=SoNu7gNl1I4
10,2021-09-26-2021-10-03,UCIYLOcEUX6TbBo7HQVF2PKA,W4L-KoZrcv0,Singapore's COVID-19 reopening struggle a warning for Australia | Coronavirus | 9 News Australia,2021-09-29T22:19:26Z,252550,1327,918,N/A,390,9 News Australia,830000,AU,https://www.youtube.com/watch?v=W4L-KoZrcv0
11,2021-09-26-2021-10-03,UChqUTb7kYRX8-EiaN3XFrSQ,ZKXSAVbEfjE,"U.S. COVID-19 death toll hits 700,000",2021-10-01T22:36:27Z,236497,1672,5556,N/A,106,Reuters,1330000,US,https://www.youtube.com/watch?v=ZKXSAVbEfjE
12,2021-09-26-2021-10-03,UCknLrEdhRCp1aegoMqRaCZg,xUTZGyX145I,Did Sweden take the right path in handling the pandemic? | COVID-19 Special,2021-09-30T14:26:04Z,153869,1496,330,1510,722,DW News,2960000,DE,https://www.youtube.com/watch?v=xUTZGyX145I
13,2021-09-26-2021-10-03,UCrM7B7SL_g1edFOnmj-SDKg,bVV9ukVXIxs,"YouTube Has Removed 1 Million Videos About Covid, CEO Says",2021-09-29T16:47:48Z,137392,1050,7858,5485,200,Bloomberg Technology,411000,Unknown,https://www.youtube.com/watch?v=bVV9ukVXIxs
14,2021-09-26-2021-10-03,UCVgO39Bk5sMo66-6o6Spn6Q,wB4upa55qUI,"IN FULL: Dan Andrews provides a COVID-19 update after state records 1,438 cases | ABC News",2021-09-30T02:45:30Z,134524,734,1476,N/A,4910,ABC News (Australia),1520000,AU,https://www.youtube.com/watch?v=wB4upa55qUI
15,2021-09-26-2021-10-03,UCiMg06DjcUk5FRiM3g5sqoQ,tpsOw7kkJSY,"I Had COVID-19, But No Symptoms. When Can I Be with Others?",2021-09-29T16:07:13Z,134510,183,53,N/A,18,Centers for Disease Control and Prevention (CDC),563000,US,https://www.youtube.com/watch?v=tpsOw7kkJSY
16,2021-09-26-2021-10-03,UCupvZG-5ko_eiXAupbDfxWw,qGtjP78-q70,Merck: Pill to treat Covid-19 cuts risk of death by half,2021-10-01T12:42:16Z,128391,2047,350,2584,269,CNN,13000000,Unknown,https://www.youtube.com/watch?v=qGtjP78-q70
17,2021-09-26-2021-10-03,UCIYLOcEUX6TbBo7HQVF2PKA,dCZ4_cbDwh8,US COVID-19 deaths on the rise | Coronavirus | 9 News Australia,2021-09-27T23:40:00Z,117103,714,698,N/A,377,9 News Australia,830000,AU,https://www.youtube.com/watch?v=dCZ4_cbDwh8
18,2021-09-26-2021-10-03,UCHPzpxcYhxkb0fMJKeSe66g,olharevpjCQ,"Than Dong Tien Tri An Do Tung Du Doan Moi Nhat Ve Dich Covid-19, Thoi Diem ""Toi Te Nhat"" Chua Den",2021-09-29T03:00:14Z,112948,656,89,46,551,THẾ GIỚI NGHIÊNG,3870000,VN,https://www.youtube.com/watch?v=olharevpjCQ
19,2021-09-26-2021-10-03,UCrp_UI8XtuYfpiqluWLD7Lw,VvMFkhr3Xx0,Dr. Anthony Fauci: Merck anti-viral Covid drug is an &#39;important advance&#39;,2021-10-01T21:23:18Z,100896,547,1032,1448,405,CNBC Television,1840000,US,https://www.youtube.com/watch?v=VvMFkhr3Xx0
20,2021-09-26-2021-10-03,UCIALMKvObZNtJ6AmdCLP7Lg,afLMZB5YCyg,Singapore Moving Toward Living With Covid: Finance Minister,2021-09-27T06:58:22Z,94327,613,300,638,856,Bloomberg Markets and Finance,1130000,Unknown,https://www.youtube.com/watch?v=afLMZB5YCyg
