,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-03-14-2021-03-21,UCooFm-JPL0IcKDk1g3B2Zow,wV9b_qfWKCY,Japan&#39;s bilateral cooperation to respond to COVID-19,2021-03-15T09:12:37Z,29412795,630,290,N/A,266,外務省 / MOFA,90400,JP,https://www.youtube.com/watch?v=wV9b_qfWKCY
1,2021-03-14-2021-03-21,UCsyPEi8BS07G8ZPXmpzIZrg,p4qJ6r7J8_A,"Why Should I follow COVID Appropriate Behaviour, even after vaccination?",2021-03-18T10:13:09Z,20637528,50293,23087,1677,54,Ministry of Health & Family Welfare,624000,Unknown,https://www.youtube.com/watch?v=p4qJ6r7J8_A
2,2021-03-14-2021-03-21,UCooFm-JPL0IcKDk1g3B2Zow,7xrWOW-y7UE,"Japan&#39;s response to COVID-19: cluster-based approach and avoidance of the""3Cs""",2021-03-16T11:13:55Z,14631937,324,85,N/A,241,外務省 / MOFA,90400,JP,https://www.youtube.com/watch?v=7xrWOW-y7UE
3,2021-03-14-2021-03-21,UCooFm-JPL0IcKDk1g3B2Zow,2uw0opPTgOg,Japan&#39;s new normal in suppressing the spread of COVID-19,2021-03-17T08:00:35Z,13486241,617,336,N/A,162,外務省 / MOFA,90400,JP,https://www.youtube.com/watch?v=2uw0opPTgOg
4,2021-03-14-2021-03-21,UCLXo7UDZvByw2ixzpQCufnA,K3odScka55A,Why you can&#39;t compare Covid-19 vaccines,2021-03-20T12:00:13Z,10928388,248253,11028,16020,422,Vox,10100000,US,https://www.youtube.com/watch?v=K3odScka55A
5,2021-03-14-2021-03-21,UCIvaYmXn910QMdemBG3v1pQ,OnLFCd3A2h4,Coronavirus Update: kyaa desh meN ek baar phir lauttegaa Lockdown? | Latest News | Hindi News,2021-03-20T14:48:24Z,7560752,52869,10057,4999,387,Zee News,21300000,IN,https://www.youtube.com/watch?v=OnLFCd3A2h4
6,2021-03-14-2021-03-21,UCSwXe2WReWhNdjKRTh92b9g,9GGFO_oJxss,COVID 19 | SINTOMAS DE ALARMA post VACUNACION !CUIDADO CON ESTO!,2021-03-17T17:55:12Z,2632322,57427,3489,6186,1067,Dr. Veller,1020000,AR,https://www.youtube.com/watch?v=9GGFO_oJxss
7,2021-03-14-2021-03-21,UCVTyTA7-g9nopHeHbeuvpRA,rWGjVPXNLpE,Fox News Demands Biden Give Trump Credit for the COVID Vaccines: A Closer Look,2021-03-18T01:00:06Z,2344027,38399,1877,8001,784,Late Night with Seth Meyers,4240000,US,https://www.youtube.com/watch?v=rWGjVPXNLpE
8,2021-03-14-2021-03-21,UCIvaYmXn910QMdemBG3v1pQ,Addxrhxz_QE,COVID-19: bhaart meN phir tejii se bddh' rhe haiN koronaa ke maamle | Coronavirus News | Breaking News Latest,2021-03-14T09:13:12Z,1938854,9312,1863,1084,874,Zee News,21300000,IN,https://www.youtube.com/watch?v=Addxrhxz_QE
9,2021-03-14-2021-03-21,UCxCfoSInadl-4i3F70zDt1A,gqC8angshTs,Meet the Doctor Who Got COVID After Vaccination. What She&#39;s Learned | NBC New York,2021-03-20T15:00:23Z,1708376,13759,3145,6836,209,NBC New York,383000,US,https://www.youtube.com/watch?v=gqC8angshTs
