,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-11-15-2020-11-22,UCz35G-z-ZB5rTma2yka7G8A,CtSKCIRIAck,Ep#5: The Dogs Go to the Cottage for a COVID GETAWAY!,2020-11-21T16:41:42Z,4219358,36869,2036,3054,1012,Crusoe the Dachshund,1590000,Unknown,https://www.youtube.com/watch?v=CtSKCIRIAck
1,2020-11-15-2020-11-22,UCMSsLqxqvZsNXi0Z-VjN89A,nqNxSRcIQPY,How Doctors Can Predict Who Dies From COVID,2020-11-18T17:42:13Z,2245517,42797,1455,5996,470,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=nqNxSRcIQPY
2,2020-11-15-2020-11-22,UCG-iSMVtWbbwDDXgXXypARQ,eZvsqBCvB00,Coronavirus Update 117: Moderna vs. Pfizer COVID 19 Vaccine (mRNA vaccines),2020-11-17T22:41:22Z,1794874,18942,1105,1907,881,MedCram - Medical Lectures Explained CLEARLY,1280000,US,https://www.youtube.com/watch?v=eZvsqBCvB00
3,2020-11-15-2020-11-22,UC0p5jTq6Xx_DosDFxVXnWaQ,3EK4VRmG3yM,Covid-19: why vaccine mistrust is growing | The Economist,2020-11-18T16:00:08Z,1576707,20828,16285,N/A,1451,The Economist,2180000,GB,https://www.youtube.com/watch?v=3EK4VRmG3yM
4,2020-11-15-2020-11-22,UCTSCpezTD0TjiiAOuJY7f5w,k7E88xEGOaE,"How Would COVID Vaccines Work in Your Body (English, captioned)",2020-11-18T23:19:06Z,1174372,595,127,141,61,Washington State Department of Health,,Unknown,https://www.youtube.com/watch?v=k7E88xEGOaE
5,2020-11-15-2020-11-22,UCTSCpezTD0TjiiAOuJY7f5w,NAyS8JdTBHw,?Como funcionarian las vacunas contra el COVID-19 en el cuerpo?,2020-11-20T21:14:07Z,1117684,5402,1022,1836,61,Washington State Department of Health,,Unknown,https://www.youtube.com/watch?v=NAyS8JdTBHw
6,2020-11-15-2020-11-22,UCiTGKA9W0G0TL8Hm7Uf_u9A,oMXGGmBfkf8,"RNA Vaccines (mRNA Vaccine) - Basis of Pfizer and Moderna COVID-19 vaccines, Animation",2020-11-18T16:52:11Z,1072188,8817,1738,1585,199,Alila Medical Media,710000,US,https://www.youtube.com/watch?v=oMXGGmBfkf8
7,2020-11-15-2020-11-22,UCT4Jg8h03dD0iN3Pb5L0PMA,sHgq_xwope4,Vacuna contra la Covid: ?todo bajo control?,2020-11-19T19:57:13Z,804171,7606,898,2138,2552,DW Español,2070000,DE,https://www.youtube.com/watch?v=sHgq_xwope4
8,2020-11-15-2020-11-22,UCATNzbTbfeoMhNonZGZmrhA,DSrWjVyxEeg,How to Obtain a Nasal Mid-turbinate (NMT) Swab for COVID-19,2020-11-18T14:52:46Z,803758,2663,304,585,85,Johns Hopkins Medicine,256000,US,https://www.youtube.com/watch?v=DSrWjVyxEeg
9,2020-11-15-2020-11-22,UCvg4_wSz4Cmo4xRPXaKU47A,DYWD9Psfg9U,"Coronavirus : &quot;Hold-up&quot;, le documentaire qui fait polemique - Reportage - #cdanslair 16.11.2020",2020-11-17T10:35:38Z,668063,3863,1947,N/A,250,C dans l'air,327000,FR,https://www.youtube.com/watch?v=DYWD9Psfg9U
10,2020-11-15-2020-11-22,UC4O4jH5PBsZagQ6aPWPibRQ,Y4_q1nAp314,"Pablo Goldschmidt, tratar al Covid 19 como un coronavirus mas",2020-11-16T10:49:27Z,271089,8932,215,617,1238,RFI Español,39400,FR,https://www.youtube.com/watch?v=Y4_q1nAp314
11,2020-11-15-2020-11-22,UChrgrQlT3WGO-0YZpfDGtBg,pJkxRGrU5Pw,Cum folosim testele rapide Antigen Covid-19 (2),2020-11-19T14:21:30Z,265007,383,56,31,89,DDS Diagnostic,2030,Unknown,https://www.youtube.com/watch?v=pJkxRGrU5Pw
12,2020-11-15-2020-11-22,UCJ0uqCI0Vqr2Rrt1HseGirg,HguDz95yAsQ,Yuval Noah Harari Explains the Popularity of COVID Conspiracies,2020-11-19T09:35:01Z,256593,5174,260,549,675,The Late Late Show with James Corden,27100000,Unknown,https://www.youtube.com/watch?v=HguDz95yAsQ
13,2020-11-15-2020-11-22,UCphTF9wHwhCt-BzIq-s4V-g,jDiFY5jo4k8,What If a COVID Vaccine Were Available Tomorrow?,2020-11-19T17:00:30Z,201036,7398,217,1187,448,What If,5760000,US,https://www.youtube.com/watch?v=jDiFY5jo4k8
14,2020-11-15-2020-11-22,UCATNzbTbfeoMhNonZGZmrhA,KckUy7xqyxw,Flu and COVID-19: Similarities and Differences,2020-11-17T17:40:18Z,88468,670,140,207,277,Johns Hopkins Medicine,256000,US,https://www.youtube.com/watch?v=KckUy7xqyxw
15,2020-11-15-2020-11-22,UC63kOMam6uIR2il5tTRYRCA,3OOAaWKzi6Q,How to take a COVID-19 saliva test | University of Southampton,2020-11-21T10:03:51Z,79410,213,57,12,268,University of Southampton,10300,GB,https://www.youtube.com/watch?v=3OOAaWKzi6Q
16,2020-11-15-2020-11-22,UCRM1qBatq45tZxRqYeUa02g,c7zNzY86oRA,Governor Ron DeSantis Provides Update on COVID-19 Vaccine Distribution Plan &amp; New Therapeutics,2020-11-19T18:26:35Z,26980,N/A,N/A,N/A,341,Governor Ron DeSantis,13500,Unknown,https://www.youtube.com/watch?v=c7zNzY86oRA
17,2020-11-15-2020-11-22,UChLtXXpo4Ge1ReTEboVvTDg,S-OOwuCiU24,Coronavirus: The psychology behind COVID-19 denial,2020-11-20T20:43:27Z,19582,333,261,427,166,Global News,2840000,CA,https://www.youtube.com/watch?v=S-OOwuCiU24
18,2020-11-15-2020-11-22,UCNviRV9iTC9jm_-dIPhLADQ,5Uyra-v2oxI,Puerto Vallarta - (And The Covid Dilemma),2020-11-15T18:13:23Z,11857,252,21,82,801,Timeless Travel Club,4700,US,https://www.youtube.com/watch?v=5Uyra-v2oxI
19,2020-11-15-2020-11-22,UCPEwoZthpr3YZzrvlowpqgw,Afkp6m7-akQ,koronaavirudv 212 vttaa bhyaaksinko kaam dhmaadhm | Coronavirus Vaccine update.,2020-11-20T11:48:31Z,1345,15,0,0,514,Kendrabindu News,746000,NP,https://www.youtube.com/watch?v=Afkp6m7-akQ
20,2020-11-15-2020-11-22,UCii_HaC3cLUiXtmR23wL2Hg,72wi5Lx2FAM,Medicina y Naturismo Etiopatico en el manejo del COVID-19,2020-11-19T01:30:17Z,893,36,0,0,1714,Sociedad Científica Internacional SIISDET,12700,CO,https://www.youtube.com/watch?v=72wi5Lx2FAM
21,2020-11-15-2020-11-22,UCnYqVEmzlAWGNT9ExOet8Gw,sLxzmVumF7k,TRAINING DURING COVID,2020-11-16T22:15:03Z,52,9,0,1,371,Papa Swayze,77,Unknown,https://www.youtube.com/watch?v=sLxzmVumF7k
22,2020-11-15-2020-11-22,UC0YcXwThJCztkEZTQW6-0kA,NpEjUWAro9M,KKN UMK Pencegahan COVID-19 &amp; Ketahanan Pangan oleh Mia Elifia,2020-11-21T12:50:55Z,15,2,0,0,481,Mia elifia,1,Unknown,https://www.youtube.com/watch?v=NpEjUWAro9M
23,2020-11-15-2020-11-22,UCLOJpGk3n2cACK7NzvmRGog,LWT4e8PX2q4,(JC 27/08/2020) Boletim Covid,2020-11-17T18:58:50Z,1,0,0,0,126,TV Princesa Varginha-MG,15200,BR,https://www.youtube.com/watch?v=LWT4e8PX2q4
24,2020-11-15-2020-11-22,UCLOJpGk3n2cACK7NzvmRGog,9ZvJq6wtvR0,(JC 26/08/2020) Boletim Covid,2020-11-18T00:19:14Z,1,0,0,0,123,TV Princesa Varginha-MG,15200,BR,https://www.youtube.com/watch?v=9ZvJq6wtvR0
25,2020-11-15-2020-11-22,UCLOJpGk3n2cACK7NzvmRGog,sv5Lu9BMgRQ,(JC 31/08/2020) Boletim Covid,2020-11-17T15:25:16Z,0,0,0,0,108,TV Princesa Varginha-MG,15200,BR,https://www.youtube.com/watch?v=sv5Lu9BMgRQ
26,2020-11-15-2020-11-22,UCLOJpGk3n2cACK7NzvmRGog,BOYpjjNSuqU,(JC 06/11/2020)  Mais jovens Contaminados Por Covid-19,2020-11-17T15:24:40Z,0,0,0,0,108,TV Princesa Varginha-MG,15200,BR,https://www.youtube.com/watch?v=BOYpjjNSuqU
27,2020-11-15-2020-11-22,UCLOJpGk3n2cACK7NzvmRGog,_MC-jsUVhcI,(JC 01/10/2020) Ventilador Covid,2020-11-17T23:31:17Z,0,0,0,0,68,TV Princesa Varginha-MG,15200,BR,https://www.youtube.com/watch?v=_MC-jsUVhcI
28,2020-11-15-2020-11-22,UCLOJpGk3n2cACK7NzvmRGog,hOXT1B9-irM,(JC 25/08/2020) Boletim Covid,2020-11-17T15:25:12Z,0,0,0,0,134,TV Princesa Varginha-MG,15200,BR,https://www.youtube.com/watch?v=hOXT1B9-irM
