,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-03-29-2020-04-05,UCI2OiZs5aVcyBUBVsgovzng,OSFfph_1k0g,Viet Nam Se Chien Thang| MV Co Vu Chong Covid-19| Sting x Yeah1 x Nhieu Ca Si,2020-03-31T12:00:14Z,32162110,270788,11426,10941,187,YEAH1 MUSIC,3050000,VN,https://www.youtube.com/watch?v=OSFfph_1k0g
1,2020-03-29-2020-04-05,UC3XTzVzaHQEd30rQbuvCtTQ,ElIf2DBrWzU,Coronavirus III: Last Week Tonight with John Oliver (HBO),2020-03-30T06:30:02Z,10431967,300685,10184,36610,1169,LastWeekTonight,8830000,Unknown,https://www.youtube.com/watch?v=ElIf2DBrWzU
2,2020-03-29-2020-04-05,UChCBHudFoBnsF0O1flPXqiQ,EyRXW-ETwRA,Late For Quarantine Parkour POV (Coronavirus),2020-04-03T13:00:15Z,7983572,122460,4807,5348,175,Nick Pro,7610000,CA,https://www.youtube.com/watch?v=EyRXW-ETwRA
3,2020-03-29-2020-04-05,UC_gUM8rL-Lrg6O3adPW9K1g,rQRvDBgwb20,Gravitas: Wuhan CoronaVirus | Pictures that China doesn&#39;t want you to see | World News|Corona Update,2020-03-30T18:19:31Z,4912130,85066,5125,10866,330,WION,4050000,IN,https://www.youtube.com/watch?v=rQRvDBgwb20
4,2020-03-29-2020-04-05,UC_gUM8rL-Lrg6O3adPW9K1g,beDmuDDknNI,Gravitas: The interview China tried to hide | Wuhan Coronavirus | Dr. Ai Fen,2020-04-03T18:59:03Z,4662369,96228,3129,10988,260,WION,4050000,IN,https://www.youtube.com/watch?v=beDmuDDknNI
5,2020-03-29-2020-04-05,UCxEqksmE4wPltDyq6Nl_2zw,y8LOucvCok4,Koffi Olomide - Coronavirus Assassin (Clip Officiel),2020-03-30T09:08:23Z,2940352,29222,1437,3287,315,Koffi OLOMIDE,882000,FR,https://www.youtube.com/watch?v=y8LOucvCok4
6,2020-03-29-2020-04-05,UCOhHO2ICt0ti9KAh-QHvttQ,IMR-vzoL63o,Aarogya Setu App??? How To Use??? Coronavirus Tracking App By Government Of India COVID-19,2020-04-03T04:22:03Z,1946115,61310,4295,2792,310,Technical Guruji,21900000,IN,https://www.youtube.com/watch?v=IMR-vzoL63o
7,2020-03-29-2020-04-05,UC4os_iuZUqrBYc0ZKXYeupQ,FPHKF0LRubU,Ejercicios Rehabilitacion Coronavirus,2020-04-01T11:52:35Z,1892766,31759,1090,0,870,Hospital Universitari Son Espases,20600,ES,https://www.youtube.com/watch?v=FPHKF0LRubU
8,2020-03-29-2020-04-05,UCvJJ_dzjViJCoLf5uKUTwoA,bhctp3RQAkA,How Coronavirus Quarantines Lead To A Drop In Air Pollution,2020-03-29T15:22:15Z,1440936,17879,1759,3229,645,CNBC,2540000,Unknown,https://www.youtube.com/watch?v=bhctp3RQAkA
9,2020-03-29-2020-04-05,UCvJJ_dzjViJCoLf5uKUTwoA,uDiR4Qm4O-w,Can Cruise Lines Recover From Coronavirus?,2020-04-03T18:55:52Z,1219036,8123,925,3005,1062,CNBC,2540000,Unknown,https://www.youtube.com/watch?v=uDiR4Qm4O-w
10,2020-03-29-2020-04-05,UC0p5jTq6Xx_DosDFxVXnWaQ,wUUWoN4LKuE,Covid-19: how bad will it be for the economy? | The Economist,2020-04-03T18:00:17Z,1059578,13542,411,1037,393,The Economist,2180000,GB,https://www.youtube.com/watch?v=wUUWoN4LKuE
11,2020-03-29-2020-04-05,UCh6KFtW4a4Ozr81GI1cxaBQ,m9A4FMpwcQM,A Deep Look into the Biology and Evolution of COVID-19,2020-04-02T15:45:00Z,795504,8057,923,2093,5131,University of California Television (UCTV),952000,Unknown,https://www.youtube.com/watch?v=m9A4FMpwcQM
12,2020-03-29-2020-04-05,UCoFX8yfaEwXNEu3HgLdfomQ,-GncQ_ed-9w,COVID-19: Donning and doffing of Personal Protective Equipment in Health and Social Care Settings,2020-04-02T17:19:12Z,759091,1230,63,44,405,UK Health Security Agency,13600,Unknown,https://www.youtube.com/watch?v=-GncQ_ed-9w
13,2020-03-29-2020-04-05,UCJRb6jaNxNjkLfVg_z8VQ3g,1pcAg0J3nlU,Update: We Became Test Subjects for COVID-19,2020-04-01T00:17:04Z,612428,26294,213,1718,335,UGH IT'S JOE,740000,US,https://www.youtube.com/watch?v=1pcAg0J3nlU
14,2020-03-29-2020-04-05,UC5M_h2S8Ldoc9M6f7B-_m6A,OAhfsC73JgM,The Kids&#39; Guide to Coronavirus w/ Kristen Bell! | #KidsTogether,2020-03-31T14:00:09Z,497902,1510,90,0,2666,Nickelodeon,9710000,US,https://www.youtube.com/watch?v=OAhfsC73JgM
