,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-01-31-2021-02-07,UCEu502vFxm_7G13bPrzPhlA,W-lvVWPKwEg,Covid Vaccine: Who Should Avoid the Vaccine | Aarogyamastu | 2nd  February 2021 | ETV Life,2021-02-02T13:23:01Z,1459718,7178,977,468,341,ETV Life India,553000,IN,https://www.youtube.com/watch?v=W-lvVWPKwEg
1,2021-01-31-2021-02-07,UCEu502vFxm_7G13bPrzPhlA,OARttXTCr8M,Covid Vaccine: After Vaccination Care | Aarogyamastu | 5th February 2021,2021-02-05T11:04:47Z,1351914,6970,849,277,297,ETV Life India,553000,IN,https://www.youtube.com/watch?v=OARttXTCr8M
2,2021-01-31-2021-02-07,UCZYTClx2T1of7BRZ86-8fow,XPeeCyJReZw,Why It Actually Took 50 Years to Make COVID mRNA Vaccines,2021-02-04T01:26:53Z,1285219,44233,2201,6955,746,SciShow,6910000,US,https://www.youtube.com/watch?v=XPeeCyJReZw
3,2021-01-31-2021-02-07,UCH1oRy1dINbMVp3UFWrKP0w,UZs_LWm7Hc4,Can you catch COVID-19 variants from surfaces?,2021-02-04T22:35:21Z,761989,1928,3647,1598,180,Good Morning America,3720000,US,https://www.youtube.com/watch?v=UZs_LWm7Hc4
4,2021-01-31-2021-02-07,UCG-iSMVtWbbwDDXgXXypARQ,13qT7wLxkvU,Coronavirus Update 121: Johnson and Johnson Vaccine - Efficacy and Safety vs. Pfizer &amp; Moderna,2021-02-05T03:15:09Z,726423,10601,618,264,709,MedCram - Medical Lectures Explained CLEARLY,1280000,US,https://www.youtube.com/watch?v=13qT7wLxkvU
5,2021-01-31-2021-02-07,UCjH0RBT-7QhpSgLFnPLgD0Q,5gmd1ruyUlY,Try This Trick to Get Your Sense of Taste Back Post-COVID?,2021-02-05T11:09:06Z,696542,7148,276,3599,197,The Doctors,1790000,Unknown,https://www.youtube.com/watch?v=5gmd1ruyUlY
6,2021-01-31-2021-02-07,UC07-dOwgza1IguKA86jqxNA,CrsnwQZIak8,The road to a COVID-19 vaccine,2021-02-01T09:38:00Z,646787,1848,11313,4123,181,World Health Organization (WHO),774000,Unknown,https://www.youtube.com/watch?v=CrsnwQZIak8
7,2021-01-31-2021-02-07,UCTzf99EUGj8b843DRb3CJIw,JWOrJeL0uOQ,Frequently Asked Questions on COVID VACCINE | Hindi | kovidddh veksinse judddhe aapke prshno ke srl uttr,2021-02-02T10:58:12Z,535481,4572,523,977,624,GUJMOM TV,46200,IN,https://www.youtube.com/watch?v=JWOrJeL0uOQ
8,2021-01-31-2021-02-07,UCH1oRy1dINbMVp3UFWrKP0w,CPhY8p7EMfo,What to do if you test positive for COVID-19 after 1st vaccine shot,2021-02-01T22:16:48Z,528007,1997,2898,1921,150,Good Morning America,3720000,US,https://www.youtube.com/watch?v=CPhY8p7EMfo
9,2021-01-31-2021-02-07,UCMSsLqxqvZsNXi0Z-VjN89A,Qy2ihr-uJNY,COVID Mystery - Doctors are Unraveling the Mystery of COVID | Autoimmune Disease,2021-02-06T16:15:01Z,416612,12346,297,1700,753,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=Qy2ihr-uJNY
10,2021-01-31-2021-02-07,UCr43XO-mAyTi4Y5g7QAmOwQ,Da5q0wqA0Kc,PASO A PASO: Registro para vacuna COVID en MEXICO |Serendipia Data,2021-02-03T00:25:46Z,366232,2131,211,555,445,Serendipia Data,106000,MX,https://www.youtube.com/watch?v=Da5q0wqA0Kc
11,2021-01-31-2021-02-07,UC6QYFutt9cluQ3uSM963_KQ,cT1CaTv5-e4,COVID-19 and Vitamin D | Association Between Vitamin D Deficiency and COVID-19,2021-02-01T00:00:10Z,272622,7451,125,704,3722,Ninja Nerd,1420000,US,https://www.youtube.com/watch?v=cT1CaTv5-e4
12,2021-01-31-2021-02-07,UCHPzpxcYhxkb0fMJKeSe66g,w8jiMCO2_iI,"Ban tin Covid-19 moi nhat 05/02: Dien Bien co 2 ca , Hai Duong 6 ca, Ha Noi 1 ca, Quang Ninh  2",2021-02-05T11:12:22Z,253771,652,119,0,40092,THẾ GIỚI NGHIÊNG,3870000,VN,https://www.youtube.com/watch?v=w8jiMCO2_iI
13,2021-01-31-2021-02-07,UC5G0-uMcGFhNts84d24BZqw,6CdetId5CXA,MP Craig Kelly clashes with Ally over COVID-19 claims | Today Show Australia,2021-02-02T23:12:54Z,235506,1918,5780,N/A,452,TODAY,297000,AU,https://www.youtube.com/watch?v=6CdetId5CXA
14,2021-01-31-2021-02-07,UCZaT_X_mc0BI-djXOlfhqWQ,o_0binJrf9s,COVID Is Making Muslim Burials Incredibly Difficult,2021-02-03T23:00:12Z,229946,4462,503,931,424,VICE News,7130000,US,https://www.youtube.com/watch?v=o_0binJrf9s
15,2021-01-31-2021-02-07,UCknLrEdhRCp1aegoMqRaCZg,F1EMu5QHDI8,&#39;No Covid&#39;: A way out of the coronavirus pandemic? | COVID-19 Special,2021-02-02T16:00:08Z,207660,1593,352,1008,715,DW News,2960000,DE,https://www.youtube.com/watch?v=F1EMu5QHDI8
16,2021-01-31-2021-02-07,UCH1oRy1dINbMVp3UFWrKP0w,XpgSKvuPhDs,Can the COVID-19 vaccine cause infertility?,2021-02-02T21:28:31Z,201694,716,3266,1964,173,Good Morning America,3720000,US,https://www.youtube.com/watch?v=XpgSKvuPhDs
17,2021-01-31-2021-02-07,UCw3SYO_euO0TSPC_m_0Pzgw,nvBEck0v42c,How &#39;smell training&#39; is helping COVID-19 patients recover their olfactory sense,2021-02-04T14:00:15Z,184695,1896,57,1034,366,Los Angeles Times,496000,US,https://www.youtube.com/watch?v=nvBEck0v42c
18,2021-01-31-2021-02-07,UChDKyKQ59fYz3JO2fl0Z6sg,-m72m1Tmy_M,"Pfizer, Moderna And J&amp;J COVID-19 Vaccines: What Are The Differences? | TODAY",2021-02-06T16:20:20Z,178638,929,943,521,255,TODAY,3250000,Unknown,https://www.youtube.com/watch?v=-m72m1Tmy_M
19,2021-01-31-2021-02-07,UCOmrniWfKi-uCD6Oh6fqhgw,ihSlDvQwHdg,HOW COVID CHANGED OUR WORLD- Impact of Covid Pandemic on the World,2021-02-01T07:30:16Z,176583,2705,104,109,585,MEDSimplified,833000,IN,https://www.youtube.com/watch?v=ihSlDvQwHdg
20,2021-01-31-2021-02-07,UCXtSt_iCM8XMy0Z-B2w9LSg,1-UyakhAuR8,Robust Detection of COVID-19 in Cough Sounds,2021-02-04T19:40:51Z,164848,245,55,N/A,375,The Qualcomm Institute,24800,Unknown,https://www.youtube.com/watch?v=1-UyakhAuR8
21,2021-01-31-2021-02-07,UC0p5jTq6Xx_DosDFxVXnWaQ,5CNc-9Zm90A,Covid-19 vaccines: what information can you trust? | The Economist,2021-02-03T15:00:03Z,153727,1646,560,1303,479,The Economist,2180000,GB,https://www.youtube.com/watch?v=5CNc-9Zm90A
22,2021-01-31-2021-02-07,UCVtL1edhT8qqY-j2JIndMzg,HhH_VcuHHU4,How Godzilla Predicted The U.S. Coronavirus Response,2021-02-02T21:26:47Z,143531,5353,872,1122,923,CineFix - IGN Movies and TV,3760000,US,https://www.youtube.com/watch?v=HhH_VcuHHU4
23,2021-01-31-2021-02-07,UC2CzLwbhTiI8pTKNVyrOnJQ,SIw988sFKbQ,"Covid-19 numbers as at February 5, 2021",2021-02-05T10:54:44Z,110797,794,50,194,81,Free Malaysia Today,391000,MY,https://www.youtube.com/watch?v=SIw988sFKbQ
24,2021-01-31-2021-02-07,UCkjNuLzfw5Ep7EJuMdeFylw,FoQOO8Oev1U,COVID VACCINATION FAIL: Premiers confront Trudeau; are we the losers?,2021-02-06T00:06:07Z,99030,664,31,337,235,Toronto Sun,50100,CA,https://www.youtube.com/watch?v=FoQOO8Oev1U
25,2021-01-31-2021-02-07,UCNye-wNBqNL5ZzHSJj3l8Bg,z7rudChOLJY,COVID-19 treatments: Ivermectin shows promise for poorer nations,2021-02-03T08:39:54Z,93944,1545,52,276,178,Al Jazeera English,8360000,QA,https://www.youtube.com/watch?v=z7rudChOLJY
26,2021-01-31-2021-02-07,UCHPzpxcYhxkb0fMJKeSe66g,y1hPCtOdoJs,TIN KHAN: Binh Duong them 1 ca COVID-19 la nhan vien san bay Tan Son Nhat,2021-02-06T12:40:47Z,88603,214,31,2,19526,THẾ GIỚI NGHIÊNG,3870000,VN,https://www.youtube.com/watch?v=y1hPCtOdoJs
