,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-10-11-2020-10-18,UCVgO39Bk5sMo66-6o6Spn6Q,W1ilCy6XrmI,WATCH LIVE: ABC News Channel for the latest highlights and events,2020-10-12T04:38:00Z,49192081,46918,12325,N/A,0,ABC News (Australia),1520000,AU,https://www.youtube.com/watch?v=W1ilCy6XrmI
1,2020-10-11-2020-10-18,UCzyxOmzdkE6ym4U_ATLhVag,RMilC3DudGE,Les Bodin&#39;s et le Coronavirus (octobre 2020),2020-10-11T14:41:34Z,4238015,27172,1817,996,517,Les Bodin's - Officiel,87600,FR,https://www.youtube.com/watch?v=RMilC3DudGE
2,2020-10-11-2020-10-18,UCF9IOB2TExg3QIBupFtBDxg,aIvRR_y5i-k,COVID-19 and Zinc,2020-10-15T16:32:42Z,1949097,41401,1191,7034,1341,Dr. John Campbell,1750000,GB,https://www.youtube.com/watch?v=aIvRR_y5i-k
3,2020-10-11-2020-10-18,UCig8aKQHLt8E35_LJKwOscA,mPmzCBSHkOw,Como diferenciar el coronavirus de la gripe y del resfriado,2020-10-14T06:00:11Z,1486217,14749,810,1785,211,elDiarioes,156000,ES,https://www.youtube.com/watch?v=mPmzCBSHkOw
4,2020-10-11-2020-10-18,UCmPCDirz9wCBghJLZ-HL3BQ,KsppEjaCyPU,United -- Your risk of exposure to COVID-19 on an airplane? Almost non-existent.,2020-10-15T13:00:40Z,1396128,342,66,94,61,United,68000,US,https://www.youtube.com/watch?v=KsppEjaCyPU
5,2020-10-11-2020-10-18,UCZnlRhSFoDwlKhJYH0aeXMw,Y4Dkrq_JRGE,Old school dating before COVID // LOL ComediHa Episode 11 COMPLET S4,2020-10-16T16:00:14Z,706073,10337,364,478,1276,LOL ComediHa!,1310000,CA,https://www.youtube.com/watch?v=Y4Dkrq_JRGE
6,2020-10-11-2020-10-18,UC_PXxlBAEnFUXy2Z240jcrQ,5dQ6t7g5Vpo,Bill Gates best job interview answers and COVID-19 update | State of Inspiration w/ Stephen Curry,2020-10-13T13:45:00Z,650801,17895,1016,1580,1399,Stephen Curry,1500000,US,https://www.youtube.com/watch?v=5dQ6t7g5Vpo
7,2020-10-11-2020-10-18,UCgOObQ-WkK2EA4CwXWspHGQ,JESMFRlqH6s,Randy teve noite MUITO LOUCA e resultou no COVID-19 | South Park no Comedy Central,2020-10-16T13:00:03Z,622389,20714,330,586,209,Comedy Central Brasil,1530000,Unknown,https://www.youtube.com/watch?v=JESMFRlqH6s
8,2020-10-11-2020-10-18,UC_Lnb8ZHqqgLbp-7hltuT9w,P70c_1WeNiI,COVID-19 In Malaysia: Can The New Poor Cope In The Post-Pandemic Era? | Insight | Poverty In Asia,2020-10-14T12:00:30Z,529600,4069,261,1478,2988,CNA Insider,991000,SG,https://www.youtube.com/watch?v=P70c_1WeNiI
9,2020-10-11-2020-10-18,UCeY0bbntWzzVIaj2z3QigXg,_Q8D1tdpeIU,Full Gates: We &#39;Don&#39;t Want Politicians Saying&#39; Which Covid Drugs Should Be Approved | Meet The Press,2020-10-11T14:30:02Z,489054,4311,1686,2995,1601,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=_Q8D1tdpeIU
10,2020-10-11-2020-10-18,UCCj956IF62FbT7Gouszaj9w,5gE8yci5w6o,Covid: New local lockdown restrictions in England to be unveiled @BBC News LIVE on iPlayer  - BBC,2020-10-12T05:32:55Z,374955,1448,784,919,585,BBC,12000000,GB,https://www.youtube.com/watch?v=5gE8yci5w6o
11,2020-10-11-2020-10-18,UCK7tptUDHh-RYDsdxO1-5QQ,i-e6qLb4pwo,"Inside Wuhan, China's New Tourism Hot Spot | WSJ",2020-10-17T15:00:08Z,263358,5493,1047,2251,293,Wall Street Journal,3200000,US,https://www.youtube.com/watch?v=i-e6qLb4pwo
12,2020-10-11-2020-10-18,UCvQ2kejN6UkrEVhE5oiYwBw,QXT0lTTSJlQ,"Blitzer Calls Out Pelosi Blocking COVID Relief: &quot;Look Them In The Eye, Madam Speaker, And Explain""",2020-10-13T22:06:18Z,185811,3985,249,2245,198,GOP War Room,138000,Unknown,https://www.youtube.com/watch?v=QXT0lTTSJlQ
13,2020-10-11-2020-10-18,UC8Ioh4atNDO5a0Vy2qFmauQ,p4gupUssU-M,Hunter Biden&#39;s emails under investigation; Barron Trump contracted COVID-19; Museum says no to China,2020-10-14T23:57:30Z,177115,3678,96,502,2864,NTD,1320000,US,https://www.youtube.com/watch?v=p4gupUssU-M
14,2020-10-11-2020-10-18,UCeY0bbntWzzVIaj2z3QigXg,LCoSgaFerdU,"Melania Trump Details Experience With Covid, Reveals Son Barron Contracted It | NBC Nightly News",2020-10-14T23:46:38Z,176030,883,166,413,135,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=LCoSgaFerdU
15,2020-10-11-2020-10-18,UCkjNuLzfw5Ep7EJuMdeFylw,8jfV-Fbib10,BATTLEGROUND: COVID-19 Read the Toronto Sun; we&#39;ve got you covered with the latest,2020-10-14T20:46:13Z,154081,20,67,25,60,Toronto Sun,50100,CA,https://www.youtube.com/watch?v=8jfV-Fbib10
16,2020-10-11-2020-10-18,UCRX7UEyE8kp35mPrgC2sosA,Ut4QjbruS50,"TOTALLY UNDER CONTROL Trailer (2020) Coronavirus, President Trump",2020-10-12T16:08:32Z,149549,1798,371,787,143,JoBlo Movie Trailers,2320000,CA,https://www.youtube.com/watch?v=Ut4QjbruS50
17,2020-10-11-2020-10-18,UCtwMWJr2BFPkuJTnSvCESSQ,TB1BJxo71SA,&#39;Cartoon Trump Declares War on COVID-19&#39; Ep. 315 Clip | Our Cartoon President | SHOWTIME,2020-10-17T14:00:23Z,142161,2678,84,147,82,SHOWTIME,859000,Unknown,https://www.youtube.com/watch?v=TB1BJxo71SA
18,2020-10-11-2020-10-18,UCKfGO7acEqtKK-8Y8YQImFQ,V2F26gl_Rog,NADAL(r) COVID-19 Ag Test - COVID-19 Antigen Rapid Test,2020-10-15T10:53:51Z,142709,355,25,N/A,174,nal von minden GmbH,1390,Unknown,https://www.youtube.com/watch?v=V2F26gl_Rog
19,2020-10-11-2020-10-18,UCdOflwQsgRV_RbgRGRpr_TQ,ony-Dx_uqVU,"Blood type O least vulnerable to Covid, A and AB at most risk: Study",2020-10-16T13:09:26Z,136887,955,47,238,115,The Hindu BusinessLine,36300,IN,https://www.youtube.com/watch?v=ony-Dx_uqVU
20,2020-10-11-2020-10-18,UC9dpnlpE1V8-NYv8S65Zf2w,VW9RMzpRdx8,Randox Health Coronavirus (COVID-19) Home Self-Testing Kit,2020-10-12T15:22:20Z,136671,268,51,29,238,Randox Laboratories,3640,Unknown,https://www.youtube.com/watch?v=VW9RMzpRdx8
21,2020-10-11-2020-10-18,UCeY0bbntWzzVIaj2z3QigXg,tjkivxZpUR8,Coronavirus Deaths In Utah Double Over Two Weeks | NBC News NOW,2020-10-16T22:01:29Z,96776,754,110,477,641,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=tjkivxZpUR8
