,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-05-24-2020-05-31,UClvAcMhqpMIxdUVwXBPzAhg,KrYAablXKtQ,Dr. Leslie Soto - Cuidados de un paciente COVID en casa #ConsultorioSANNA,2020-05-29T17:21:15Z,3772295,60245,5352,N/A,3929,SANNA,47000,PE,https://www.youtube.com/watch?v=KrYAablXKtQ
1,2020-05-24-2020-05-31,UC0p5jTq6Xx_DosDFxVXnWaQ,f9v6givfTEA,Covid-19: why the economy could fare worse than you think | The Economist,2020-05-27T14:00:21Z,2083359,26916,1447,1896,527,The Economist,2180000,GB,https://www.youtube.com/watch?v=f9v6givfTEA
2,2020-05-24-2020-05-31,UCPXTXMecYqnRKNdqdVOGSFg,HE4Qbiq1m8M,Coronavirus impact: Changes in school education policy - TV9,2020-05-30T12:32:01Z,902948,N/A,N/A,504,466,TV9 Telugu Live,8320000,IN,https://www.youtube.com/watch?v=HE4Qbiq1m8M
3,2020-05-24-2020-05-31,UCG3ig8DBgfnZueZDDsacWZw,brc-JAC3pIo,Baseline&#39;s COVID-19 testing program: 5 steps,2020-05-28T17:54:26Z,802862,2185,92,0,125,Project Baseline,2880,US,https://www.youtube.com/watch?v=brc-JAC3pIo
4,2020-05-24-2020-05-31,UCCj956IF62FbT7Gouszaj9w,QXwZU-r8DK0,Coronavirus: UK announces return for competitive sport - Covid-19 Government Briefing  - BBC,2020-05-30T15:52:29Z,717619,2239,1666,2578,2871,BBC,12000000,GB,https://www.youtube.com/watch?v=QXwZU-r8DK0
5,2020-05-24-2020-05-31,UCcYzLCs3zrQIBVHYA1sK2sw,dF28cBTF-Nk,What If I Get Coronavirus?,2020-05-25T11:30:06Z,618335,14758,486,843,524,Sadhguru,8670000,IN,https://www.youtube.com/watch?v=dF28cBTF-Nk
6,2020-05-24-2020-05-31,UCHpw8xwDNhU9gdohEcJu4aA,HFHBPvMRvX4,Why US anti-vaxxers will refuse the coronavirus vaccine,2020-05-29T11:46:31Z,574176,6130,8901,11841,459,The Guardian,1790000,GB,https://www.youtube.com/watch?v=HFHBPvMRvX4
7,2020-05-24-2020-05-31,UCBi2mrWuNuyYy4gbM6fU18Q,NEWqRcy-6Wg,Dalai Lama speaks out on COVID-19,2020-05-29T01:41:56Z,515295,10021,382,1207,748,ABC News,12100000,US,https://www.youtube.com/watch?v=NEWqRcy-6Wg
8,2020-05-24-2020-05-31,UCOaegTYfii7Gl9ytqZa8i_Q,cUAQvt91jZQ,How Long Are You Contagious with COVID-19? | UC San Diego Health,2020-05-28T17:15:01Z,295523,1467,113,N/A,94,UC San Diego Health,95000,US,https://www.youtube.com/watch?v=cUAQvt91jZQ
9,2020-05-24-2020-05-31,UC1a4RqaEpMsHja5dSlUE1mg,iv4mrCE6Tgg,Recognizing the symptoms of COVID-19,2020-05-27T09:33:17Z,249328,1231,144,391,273,Medmastery,123000,AT,https://www.youtube.com/watch?v=iv4mrCE6Tgg
