,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-08-30-2020-09-06,UCUBIrDsIVzRpKsClMlSlTpQ,RaH9rA2Kdxw,En que se diferencia la perdida de olfato y gusto por covid-19 de la producida por un resfriado,2020-09-02T18:41:52Z,1635936,17086,660,3525,301,BBC News Mundo,2590000,GB,https://www.youtube.com/watch?v=RaH9rA2Kdxw
1,2020-08-30-2020-09-06,UCwUizOU8pPWXdXNniXypQEQ,P0y6M-N8wOE,New Revelations on the COVID Death Count,2020-09-01T18:10:35Z,1246686,99988,4136,12319,278,AwakenWithJP,2100000,US,https://www.youtube.com/watch?v=P0y6M-N8wOE
2,2020-08-30-2020-09-06,UCq18eeL7D9Vd8DhjMcLh9QQ,elf6h_K4JH0,Piers Corbyn Denies the Coronavirus Pandemic &amp; Says It&#39;s a &#39;Psychological Operation&#39; | GMB,2020-09-01T08:46:09Z,1232449,8127,6409,N/A,754,Good Morning Britain,1010000,GB,https://www.youtube.com/watch?v=elf6h_K4JH0
3,2020-08-30-2020-09-06,UCW39zufHfsuGgpLviKh297Q,UrcDLopNPV8,How coronavirus is changing the world | DW Documentary,2020-09-01T16:00:15Z,1143136,8139,1025,1715,2810,DW Documentary,3630000,DE,https://www.youtube.com/watch?v=UrcDLopNPV8
4,2020-08-30-2020-09-06,UCFvH-hGEKg2elZ7k-_5eQEg,96RS16eZJtE,COVID-19: Some Things You Can't Take Back,2020-09-01T21:00:01Z,1022015,N/A,N/A,N/A,31,CA Public Health,15100,US,https://www.youtube.com/watch?v=96RS16eZJtE
5,2020-08-30-2020-09-06,UChFsYLqPUyLiZnfRog6wiZA,MFqpt9UuKCY,Denise Welch Accuses the Government of &#39;Scaremongering&#39; over the Covid Pandemic | This Morning,2020-09-04T09:57:43Z,873658,19129,1172,N/A,792,This Morning,2130000,GB,https://www.youtube.com/watch?v=MFqpt9UuKCY
6,2020-08-30-2020-09-06,UCphTF9wHwhCt-BzIq-s4V-g,Q9-Ubw9s92g,What If Covid-19 Was Made in a Lab?,2020-09-03T16:00:08Z,464373,16412,1744,2856,321,What If,5760000,US,https://www.youtube.com/watch?v=Q9-Ubw9s92g
7,2020-08-30-2020-09-06,UCsxpEPfEgqyXC6jaFKQSKVQ,il6eAKfSSoE,Halloween Isn&#39;t Cancelled! DIY Prop for Trick-or-Treating during COVID,2020-09-04T15:25:14Z,454856,7396,186,915,634,Wicked Makers,226000,US,https://www.youtube.com/watch?v=il6eAKfSSoE
8,2020-08-30-2020-09-06,UCNAf1k0yIjyGu3k9BwAg3lg,3ULGa17S5N8,Lionel Messi fails to report for Barcelona coronavirus testing,2020-08-30T10:40:33Z,312181,7111,134,1235,131,Sky Sports Football,3460000,GB,https://www.youtube.com/watch?v=3ULGa17S5N8
9,2020-08-30-2020-09-06,UCVgO39Bk5sMo66-6o6Spn6Q,LkNuXlfFxlY,"The coronavirus began in China, but with outbreaks behind it, life almost looks normal | ABC News",2020-08-30T05:08:14Z,299520,18686,672,N/A,208,ABC News (Australia),1520000,AU,https://www.youtube.com/watch?v=LkNuXlfFxlY
