,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-09-13-2020-09-20,UCVTyTA7-g9nopHeHbeuvpRA,rZEFY9Ke-dk,"Trump Blames ""Blue States"" For COVID Deaths: A Closer Look",2020-09-18T01:00:11Z,5653387,49857,2352,8576,956,Late Night with Seth Meyers,4240000,US,https://www.youtube.com/watch?v=rZEFY9Ke-dk
1,2020-09-13-2020-09-20,UCJ0uqCI0Vqr2Rrt1HseGirg,fN6uzhy5uvU,DUA LIPA Has &#39;New Rules&#39; For COVID Dating,2020-09-18T06:08:41Z,4798628,217618,2723,4271,203,The Late Late Show with James Corden,27100000,Unknown,https://www.youtube.com/watch?v=fN6uzhy5uvU
2,2020-09-13-2020-09-20,UC0rE2qq81of4fojo-KhO5rg,JwFzULgF2AE,WE TOOK COVID ANTIBODY TEST - VLOG 45,2020-09-13T14:30:09Z,1941823,189316,1906,5174,500,Tanmay Bhat,3610000,IN,https://www.youtube.com/watch?v=JwFzULgF2AE
3,2020-09-13-2020-09-20,UC_Lnb8ZHqqgLbp-7hltuT9w,MQ5aYS4YFlQ,COVID-19 In Philippines: The Starving Urban Poor. What Went Wrong? | Insight | Poverty In Asia,2020-09-16T12:00:03Z,1123789,10831,928,6544,2994,CNA Insider,991000,SG,https://www.youtube.com/watch?v=MQ5aYS4YFlQ
4,2020-09-13-2020-09-20,UC8oimTPVHKiC7oL3QgdKbgg,azftg6ikvMc,"Kardashians Tackle Pregnancy, COVID &amp; More This Season | KUWTK | E!",2020-09-15T16:04:28Z,1025035,14134,278,654,66,Keeping Up With The Kardashians,1760000,US,https://www.youtube.com/watch?v=azftg6ikvMc
5,2020-09-13-2020-09-20,UCvJJ_dzjViJCoLf5uKUTwoA,FWWPJ9TaRbA,What Is An mRNA Coronavirus Vaccine?,2020-09-19T16:00:04Z,923850,7841,1768,4025,1023,CNBC,2540000,Unknown,https://www.youtube.com/watch?v=FWWPJ9TaRbA
6,2020-09-13-2020-09-20,UCupvZG-5ko_eiXAupbDfxWw,2Tfp_2u2oBc,Brianna Keilar calls out Fox News guest&#39;s Covid-19 misinformation,2020-09-17T22:52:55Z,611052,10077,1114,3737,362,CNN,13000000,Unknown,https://www.youtube.com/watch?v=2Tfp_2u2oBc
7,2020-09-13-2020-09-20,UCTzf99EUGj8b843DRb3CJIw,eohJZkzyEig,COVID 19 TESTS | RT-PCR Vs Rapid Antigen Test | konsaa kovidd ttestt krvaae | sbse acchaa kovidd ttestt,2020-09-13T15:41:44Z,603806,7927,571,317,354,GUJMOM TV,46200,IN,https://www.youtube.com/watch?v=eohJZkzyEig
8,2020-09-13-2020-09-20,UCrtd2wePvAl6RN_D-9jWVQQ,cy1kdZhXsP8,COVID-19 Management With Dr. Paul Marik - Author Of MATH+ Protocol,2020-09-16T02:09:57Z,598772,8014,304,988,3748,Drbeen Medical Lectures,476000,US,https://www.youtube.com/watch?v=cy1kdZhXsP8
9,2020-09-13-2020-09-20,UCweOkPb1wVVH0Q0Tlj4a5Pw,5zjWC2Kj5jQ,[MV] BUMKEY(beomki) _ COVID-19(yeogijeogigeogi) (Feat. SUPERBEE(supeobi)),2020-09-18T09:00:03Z,578703,19353,134,397,181,1theK (원더케이),23700000,Unknown,https://www.youtube.com/watch?v=5zjWC2Kj5jQ
10,2020-09-13-2020-09-20,UC_gUM8rL-Lrg6O3adPW9K1g,ESXi21BJrJU,Gravitas: Wuhan virus made in lab? Chinese virologist has &#39;proof&#39;,2020-09-14T18:56:09Z,559552,18233,479,2393,199,WION,4050000,IN,https://www.youtube.com/watch?v=ESXi21BJrJU
11,2020-09-13-2020-09-20,UCH5_L3ytGbBziX0CLuYdQ1Q,TGWNCl0Wdy4,How Unemployment Impacted Millennials During Coronavirus,2020-09-17T16:00:06Z,531810,7428,428,3378,721,CNBC Make It,850000,US,https://www.youtube.com/watch?v=TGWNCl0Wdy4
12,2020-09-13-2020-09-20,UCh_uOd8H4JwwAy5rYo2_aOA,S_1Z8cSXI-Q,COVID Diagnosis with PCR | Misinterpreting results | Cycle threshold explained,2020-09-19T09:16:12Z,518383,9103,334,2722,676,Anthony Kuster,21000,TH,https://www.youtube.com/watch?v=S_1Z8cSXI-Q
13,2020-09-13-2020-09-20,UCIALMKvObZNtJ6AmdCLP7Lg,ukVVkyf_xYE,"Bill Gates on Coronavirus Pandemic, Vaccines",2020-09-16T02:51:21Z,503617,3550,9329,7181,1118,Bloomberg Markets and Finance,1130000,Unknown,https://www.youtube.com/watch?v=ukVVkyf_xYE
14,2020-09-13-2020-09-20,UCgrNz-aDmcr2uuto8_DL2jg,yDYsrhxx9R4,The Frontline: China&#39;s fight against COVID-19 | Documentary series 2 of 2,2020-09-14T00:17:24Z,410170,8179,280,1834,2704,CGTN,2630000,CN,https://www.youtube.com/watch?v=yDYsrhxx9R4
15,2020-09-13-2020-09-20,UCmEzBOAFElfaHS1oQ11K3gg,ZvqjkbD-moA,Mouth rinse and gargle COVID-19 test for school-aged children,2020-09-18T04:10:46Z,362222,N/A,N/A,0,164,Provincial Health Services Authority (PHSA),,CA,https://www.youtube.com/watch?v=ZvqjkbD-moA
