,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-05-10-2020-05-17,UCMSsLqxqvZsNXi0Z-VjN89A,y6h8TIxeg1g,12 COVID Autopsy Cases Reveal the TRUTH &quot;How COVID Patients Dying&quot;,2020-05-14T15:45:04Z,15977414,230362,10579,17450,823,Doctor Mike Hansen,959000,US,https://www.youtube.com/watch?v=y6h8TIxeg1g
1,2020-05-10-2020-05-17,UCuB112ZHY1iygcDEHRg6P5Q,Yidpb1cg0Js,So Sorry | Economy Warrior Vs Coronavirus,2020-05-14T14:24:59Z,8424202,88210,6418,1359,95,SoSorry,4880000,IN,https://www.youtube.com/watch?v=Yidpb1cg0Js
2,2020-05-10-2020-05-17,UC0p5jTq6Xx_DosDFxVXnWaQ,VfKfSUqn_GY,How covid-19 could change the financial world order | The Economist,2020-05-12T14:01:55Z,1879843,30826,3827,5529,598,The Economist,2180000,GB,https://www.youtube.com/watch?v=VfKfSUqn_GY
3,2020-05-10-2020-05-17,UCsooa4yRKGN_zEE8iknghZA,D9tTi-CDjDU,What is a coronavirus? - Elizabeth Cox,2020-05-14T15:02:01Z,1584759,31508,741,1673,316,TED-Ed,15800000,US,https://www.youtube.com/watch?v=D9tTi-CDjDU
4,2020-05-10-2020-05-17,UCHpw8xwDNhU9gdohEcJu4aA,xeHukQ6Ux1k,Fighting a locust plague amid Covid-19 in east Africa,2020-05-15T06:58:57Z,1404125,8499,562,1146,293,The Guardian,1790000,GB,https://www.youtube.com/watch?v=xeHukQ6Ux1k
5,2020-05-10-2020-05-17,UCCj956IF62FbT7Gouszaj9w,P8HC5sOHzus,Coronavirus: Boris Johnson updates nation on Covid-19 lockdown  @BBC News - BBC,2020-05-10T18:17:36Z,939301,6095,2682,5035,860,BBC,12000000,GB,https://www.youtube.com/watch?v=P8HC5sOHzus
6,2020-05-10-2020-05-17,UCvJJ_dzjViJCoLf5uKUTwoA,OJ08BuyejuE,How Ultraviolet Light Could Help Stop The Spread Of Coronavirus,2020-05-10T16:08:13Z,876043,12325,712,1881,984,CNBC,2540000,Unknown,https://www.youtube.com/watch?v=OJ08BuyejuE
7,2020-05-10-2020-05-17,UCcYzLCs3zrQIBVHYA1sK2sw,eLdX_0xyZcI,What Would Shiva Say About the Coronavirus?,2020-05-12T06:33:57Z,866037,24969,896,1526,316,Sadhguru,8670000,IN,https://www.youtube.com/watch?v=eLdX_0xyZcI
8,2020-05-10-2020-05-17,UCknLrEdhRCp1aegoMqRaCZg,jfv9zsKJquk,Autopsies reveal: Coronavirus is more than a lung infection | COVID-19 Special,2020-05-15T17:34:31Z,822663,7585,405,1156,707,DW News,2960000,DE,https://www.youtube.com/watch?v=jfv9zsKJquk
9,2020-05-10-2020-05-17,UCuyRsHZILrU7ZDIAbGASHdA,l2wdJskulOo,What is RT-PCR test for Covid-19 and how does it work?,2020-05-13T12:45:00Z,517116,3862,229,124,493,ThePrint,1750000,IN,https://www.youtube.com/watch?v=l2wdJskulOo
10,2020-05-10-2020-05-17,UCPTDmZEOrQKHT-6AM7aTTTA,ZCTRpJAMyE0,W5: Inside a COVID-19 intensive care unit,2020-05-10T00:00:12Z,496102,N/A,N/A,N/A,1367,Official W5,,CA,https://www.youtube.com/watch?v=ZCTRpJAMyE0
11,2020-05-10-2020-05-17,UCK7tptUDHh-RYDsdxO1-5QQ,ZhOXk60zTkc,The Science Behind How the Body Clears Coronavirus | WSJ,2020-05-11T16:00:19Z,494883,5440,253,381,502,Wall Street Journal,3200000,US,https://www.youtube.com/watch?v=ZhOXk60zTkc
12,2020-05-10-2020-05-17,UCG-iSMVtWbbwDDXgXXypARQ,Dr_6w-WPr0w,Coronavirus Pandemic Update 69: &quot;NAC&quot; Supplementation and COVID-19 (N-Acetylcysteine),2020-05-11T18:17:06Z,427799,12267,144,1303,1606,MedCram - Medical Lectures Explained CLEARLY,1280000,US,https://www.youtube.com/watch?v=Dr_6w-WPr0w
13,2020-05-10-2020-05-17,UCvJJ_dzjViJCoLf5uKUTwoA,VUvtuKUP-M0,"How Coronavirus Antibody, Genetic And Antigen Tests Work",2020-05-15T16:00:20Z,392394,2721,142,274,826,CNBC,2540000,Unknown,https://www.youtube.com/watch?v=VUvtuKUP-M0
14,2020-05-10-2020-05-17,UCPgMAS8woHJ_o_OZdTR7kcQ,G-SPpA5ZM6o,Todd Chrisley's Coronavirus Story | Peacock Presents At-Home Variety Show feat. Seth MacFarlane,2020-05-13T23:00:03Z,368531,5787,163,336,508,Peacock,412000,US,https://www.youtube.com/watch?v=G-SPpA5ZM6o
15,2020-05-10-2020-05-17,UCEPMCywJ6FPZpQ_aPEZt5JA,jrhoqwObnWc,How coronavirus infects human cells in Hindi,2020-05-11T06:04:14Z,295494,9683,319,651,630,Shomu's Biology,1490000,IN,https://www.youtube.com/watch?v=jrhoqwObnWc
16,2020-05-10-2020-05-17,UC_Lnb8ZHqqgLbp-7hltuT9w,ltJV3IMP-Dg,COVID-19: How Did The US Get It So Wrong?,2020-05-13T15:53:10Z,257828,2956,232,1572,398,CNA Insider,991000,SG,https://www.youtube.com/watch?v=ltJV3IMP-Dg
17,2020-05-10-2020-05-17,UCCj956IF62FbT7Gouszaj9w,tOLRBnXLBEE,Britain preps for the Coronavirus Covid-19 pandemic!  - Charlie Brooker&#39;s Antiviral Wipe - BBC,2020-05-15T13:48:45Z,241168,3854,334,520,311,BBC,12000000,GB,https://www.youtube.com/watch?v=tOLRBnXLBEE
18,2020-05-10-2020-05-17,UCG-iSMVtWbbwDDXgXXypARQ,OtL0B1bqXak,"Coronavirus Pandemic Update 70: Glutathione Deficiency, Oxidative Stress, and COVID 19",2020-05-14T14:59:35Z,175642,4681,61,697,814,MedCram - Medical Lectures Explained CLEARLY,1280000,US,https://www.youtube.com/watch?v=OtL0B1bqXak
19,2020-05-10-2020-05-17,UCTL52ZTc9f0IP-ZUIyysd5w,7n-JfsVA8UU,COVID-19 Testing: What to Expect,2020-05-13T15:20:17Z,173214,N/A,N/A,N/A,124,Monroe Carell Jr. Children's Hospital at Vanderbilt,2120,US,https://www.youtube.com/watch?v=7n-JfsVA8UU
