,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2019-12-08-2019-12-15,UCup3etEdjyF1L3sRbU-rKLw,zcrUCvBD16k,24 News Live TV | HD Live Streaming | Malayalam News Live Updates,2019-12-08T14:22:54Z,830285265,756840,161445,5,0,24 News,2970000,IN,https://www.youtube.com/watch?v=zcrUCvBD16k
1,2019-12-08-2019-12-15,UCRPJxt_popozF_ppRAvVcZw,zpzGxXlOxGw,Muzicki gosti: S.A.R.S. | ep188deo08,2019-12-14T20:56:43Z,103035,401,14,10,74,24 minuta sa Zoranom Kesićem - Zvanični kanal,411000,RS,https://www.youtube.com/watch?v=zpzGxXlOxGw
2,2019-12-08-2019-12-15,UCRPJxt_popozF_ppRAvVcZw,q7P76IElKrg,S.A.R.S. - Veruj mi | ep188deo09,2019-12-14T20:56:43Z,95030,694,30,34,195,24 minuta sa Zoranom Kesićem - Zvanični kanal,411000,RS,https://www.youtube.com/watch?v=q7P76IElKrg
3,2019-12-08-2019-12-15,UCyIhHTLqM1noQbdFuX45EaA,BNNIGTKLNTA,What is colloidal silver? | Colloidal silver benefits for humans | ANTIVIRAL | Coronavirus | Adrian,2019-12-09T18:20:09Z,27053,1362,6,350,493,Adrian,26300,GB,https://www.youtube.com/watch?v=BNNIGTKLNTA
4,2019-12-08-2019-12-15,UCYi7U450OjDRzCakBWrb6sQ,MCGt_Z3WYE8,Wuhan is Amaaaaazing - #TricityWuhan Behind the scenes,2019-12-09T08:47:35Z,15296,10,0,2,218,Visit Wuhan,1480,HK,https://www.youtube.com/watch?v=MCGt_Z3WYE8
5,2019-12-08-2019-12-15,UChAinqqabOfcSsQLDjbjGZQ,YMkBaAJiTk4,asianpinst registration kaise kare BP Number full information hiNdii meN #coronavirus,2019-12-12T09:08:57Z,13705,192,60,21,196,Durgesh Tech King,8010,IN,https://www.youtube.com/watch?v=YMkBaAJiTk4
6,2019-12-08-2019-12-15,UC_vRepQuzI527GtEP1pGYZw,_RXub0GRvYg,WATCH | Malema says 'Nugent helped to capture SARS',2019-12-14T16:13:57Z,7674,47,7,N/A,90,News24,683000,ZA,https://www.youtube.com/watch?v=_RXub0GRvYg
7,2019-12-08-2019-12-15,UCMUHhNkT7ZZ9m3A5lNomg_w,Wp1zdac5Gkg,"The Pelones but it's only parts where they suffer pain, COVID-19, and anger at.",2019-12-13T17:27:30Z,6961,231,1,45,98,Logan the Edgy Villager,2090,Unknown,https://www.youtube.com/watch?v=Wp1zdac5Gkg
8,2019-12-08-2019-12-15,UCj3Q2Ag6nxFljPV6Y7XwgzQ,Fb0oNLbb6wk,Covid-19 et Vacances - Ne m&#39;abandonne pas!  Covid-19 and Holidays - Don&#39;t abandon me!,2019-12-14T13:38:38Z,5883,N/A,N/A,29,163,Hawaii ASMR Nature Relaxation,432000,Unknown,https://www.youtube.com/watch?v=Fb0oNLbb6wk
9,2019-12-08-2019-12-15,UCaB19iN7Biktw0GBc1IfG6A,8jfMYu-xNEU,WayV - Love Talk WUHAN Fan Meeting,2019-12-09T13:26:03Z,5203,113,1,0,226,cao diao,34,Unknown,https://www.youtube.com/watch?v=8jfMYu-xNEU
10,2019-12-08-2019-12-15,UCRXJMpEahhb-4YVuK0F4SSg,uBwYoniqOvc,China Trip to wuhan | China bullet train | Malayalam Vlog | Discover with Ginu | china trip #6,2019-12-14T04:30:15Z,5157,27,6,5,664,Discover with Ginu,17300,IN,https://www.youtube.com/watch?v=uBwYoniqOvc
11,2019-12-08-2019-12-15,UCt23IqHrzypcRa9ifkxSzJg,T9Zo79BT9yE,Mr. Puff gave us Coronavirus,2019-12-14T20:27:40Z,2645,35,4,13,180,ckeekyzekey,75,Unknown,https://www.youtube.com/watch?v=T9Zo79BT9yE
12,2019-12-08-2019-12-15,UCI_d3QTqpXD_QlcRfVYVOLg,9uDi7b_EiJ0,"I Love You Wuhan |  A Music Video | Wuhan,China | 4K",2019-12-10T10:20:48Z,1860,34,3,9,235,Jobayer Jisan,10200,US,https://www.youtube.com/watch?v=9uDi7b_EiJ0
13,2019-12-08-2019-12-15,UCu_lqIahomo9ljPUixLijiw,weKjmG7-x_c,James Bond 007 - Thunderball - The Filming Locations | Trailer | Postponed through Covid 19,2019-12-13T15:55:21Z,1837,21,1,1,219,The Filming Locations,11800,DE,https://www.youtube.com/watch?v=weKjmG7-x_c
14,2019-12-08-2019-12-15,UCb2ZZp3LA66sgPkiJThFSwQ,rTYuecg4PSs,MY CITY(WUHAN HYPERLAPSE),2019-12-14T12:00:08Z,1346,25,0,1,210,lei nie,5,Unknown,https://www.youtube.com/watch?v=rTYuecg4PSs
15,2019-12-08-2019-12-15,UCGKTRI5ZUiZqnXIfQrZzwwg,oanjb_zHv_c,"Exploring Evansville, IN Mall Before COVID-19",2019-12-10T05:53:17Z,1224,52,8,35,1329,The Apple Buyer,7240,US,https://www.youtube.com/watch?v=oanjb_zHv_c
16,2019-12-08-2019-12-15,UCvdkQpoGrj3ZvRtNRMtYp2Q,YOUFhxai2Xs,Havoc Team Building Ever ( Before Pandemic Covid-19),2019-12-08T01:30:22Z,811,320,4,27,377,Hafiz Zulfikri,,MY,https://www.youtube.com/watch?v=YOUFhxai2Xs
17,2019-12-08-2019-12-15,UCTSN7vkjXEeLGcOkI7zAXoQ,G0uBQ6R5c30,Fifteen Seconds Wuhan 2019,2019-12-09T10:55:09Z,756,7,1,4,111,Fifteen Seconds,2110,AT,https://www.youtube.com/watch?v=G0uBQ6R5c30
18,2019-12-08-2019-12-15,UCxxZ8JqvF-dFX5AaZkk7DZg,XuocMZ3xJSI,Mohbad freestyle video end SARS,2019-12-09T15:26:14Z,617,4,0,0,61,Lekan Coded,261,Unknown,https://www.youtube.com/watch?v=XuocMZ3xJSI
19,2019-12-08-2019-12-15,UCR8r-qsd2yR-2KpDANONyMw,CC6yZ34I4pM,TRANSCE Potato Machinery Attends Exhibition in Wuhan!,2019-12-10T00:44:44Z,576,5,1,2,255,TRANSCE POTATO MACHINERY,208,CN,https://www.youtube.com/watch?v=CC6yZ34I4pM
