,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-11-14-2021-11-21,UCKQECjul8nw1KW_JzfBTP1A,KVwm-KJvGzk,Houston Methodist doctor who resigned following suspension over controversial COVID-19 tweets sp...,2021-11-17T19:11:57Z,4252583,N/A,N/A,N/A,1404,KPRC 2 Click2Houston,403000,Unknown,https://www.youtube.com/watch?v=KVwm-KJvGzk
1,2021-11-14-2021-11-21,UC7R27sAWc_DqOldtI1JcYhQ,DhVsTHZvOPw,&quot;South Park: Post Covid&quot; Promo,2021-11-18T18:00:03Z,3794421,76638,2158,7189,41,South Park Studios,1300000,US,https://www.youtube.com/watch?v=DhVsTHZvOPw
2,2021-11-14-2021-11-21,UCmKKVuZrBfSGiuvtOuipoDA,9lhsuRVtgG4,14 Children Given Incorrect Dose of COVID-19 Vaccine in Antioch,2021-11-16T20:13:00Z,2082484,9892,17195,14355,119,NBC Bay Area,124000,US,https://www.youtube.com/watch?v=9lhsuRVtgG4
3,2021-11-14-2021-11-21,UCF9IOB2TExg3QIBupFtBDxg,V5g9AVqRsjo,Vitamin D levels advised,2021-11-17T19:59:33Z,1294294,29807,636,6218,2432,Dr. John Campbell,1750000,GB,https://www.youtube.com/watch?v=V5g9AVqRsjo
4,2021-11-14-2021-11-21,UCIRYBXDze5krPDzAEOxFGVA,-bUbDsi53Dw,&#39;I want my freedom back&#39;: thousands in Austria protest against Covid lockdown,2021-11-20T15:31:23Z,1222549,24855,1271,5232,66,Guardian News,2020000,GB,https://www.youtube.com/watch?v=-bUbDsi53Dw
5,2021-11-14-2021-11-21,UClxOQN8226Sl2mcj4Py_BMQ,prU9uV7rq9s,&quot;You lied about the COVID&quot; Rand Paul SHREDS Dr. fauci,2021-11-14T01:58:47Z,1204126,40559,1708,9389,867,American Times,58300,TR,https://www.youtube.com/watch?v=prU9uV7rq9s
6,2021-11-14-2021-11-21,UCMtFAi84ehTSYSE9XoHefig,gT6ftj2_tig,Pfizer&#39;s Covid Pill Can Save Lives | Jon Batiste Stands Up For Big Bird,2021-11-20T04:50:01Z,1119761,21460,828,1816,629,The Late Show with Stephen Colbert,8670000,Unknown,https://www.youtube.com/watch?v=gT6ftj2_tig
7,2021-11-14-2021-11-21,UCIW9cGgoRuGJnky3K3tbzNg,uXUwL9W6uas,Noi dau trong gia dinh 5 nguoi mat vi Covid-19,2021-11-19T05:14:59Z,1047711,4480,424,93,517,Báo Thanh Niên,4010000,VN,https://www.youtube.com/watch?v=uXUwL9W6uas
8,2021-11-14-2021-11-21,UC8fQzKHIhSoZeSq3bwQx4mw,gb0ptDi-cLI,Preparing your children to be vaccinated for COVID-19,2021-11-15T17:05:27Z,837888,3673,29970,N/A,114,Mayo Clinic,782000,US,https://www.youtube.com/watch?v=gb0ptDi-cLI
9,2021-11-14-2021-11-21,UCeY0bbntWzzVIaj2z3QigXg,4Nsfk2lek2g,Covid Vaccine Mandate Battle Continues Across the U.S.,2021-11-14T01:36:39Z,828402,3105,15879,6955,165,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=4Nsfk2lek2g
10,2021-11-14-2021-11-21,UC37_ZzMCjccHa501Tvxt3mA,VcRueOplssM,Tin Nong Covid-19 Moi Nhat | Tin Tuc Virus Corona o Viet Nam Moi Nhat Hom Nay,2021-11-19T13:36:29Z,825124,2970,803,145,1090,Tin Tức Mới 365,,VN,https://www.youtube.com/watch?v=VcRueOplssM
11,2021-11-14-2021-11-21,UC5aeU5hk31cLzq_sAExLVWg,oYqKG7vFdnI,LIVE: Protest against COVID restrictions in Vienna as Austria goes into full lockdown,2021-11-20T17:49:31Z,782176,N/A,N/A,N/A,23887,Ruptly,2080000,DE,https://www.youtube.com/watch?v=oYqKG7vFdnI
12,2021-11-14-2021-11-21,UC4SUWizzKc1tptprBkWjX2Q,d4FJgASOUAs,Couple split by Covid-19 restrictions keep up relationship by meeting at Hong Kong-Shenzhen border,2021-11-20T00:00:27Z,770728,8031,201,695,142,South China Morning Post,2630000,HK,https://www.youtube.com/watch?v=d4FJgASOUAs
13,2021-11-14-2021-11-21,UCrRttZIypNTA1Mrfwo745Sg,eh-8T1_QU-U,SOUTH PARK: POST COVID | First Look | Streaming Nov. 25 only on Paramount+,2021-11-18T18:00:00Z,629067,10543,286,1216,41,Paramount Plus,363000,Unknown,https://www.youtube.com/watch?v=eh-8T1_QU-U
14,2021-11-14-2021-11-21,UCSwXe2WReWhNdjKRTh92b9g,trnA0CqRtGo,COVID 19| !ALERTA MUNDIAL!: BROTE DE CORONAVIRUS EN EUROPA y ASIA! ?VACUNAS NO FUNCIONAN?,2021-11-18T17:24:37Z,594344,15005,4082,6194,883,Dr. Veller,1020000,AR,https://www.youtube.com/watch?v=trnA0CqRtGo
15,2021-11-14-2021-11-21,UC0QHWhjbe5fGJEPz3sVb6nw,owy8uHfFo4s,The Truth About COVID Vaccines For Kids ft. Surgeon General,2021-11-14T15:00:33Z,560150,22802,3841,5452,635,Doctor Mike,8420000,US,https://www.youtube.com/watch?v=owy8uHfFo4s
16,2021-11-14-2021-11-21,UC5T7D-Dh1eDGtsAFCuwv_Sw,uFoP1naF_kM,Prime minister calls for an end to COVID-19 vaccine mandates | 7NEWS,2021-11-19T05:52:36Z,509016,12163,2039,N/A,715,7NEWS Australia,610000,AU,https://www.youtube.com/watch?v=uFoP1naF_kM
17,2021-11-14-2021-11-21,UC5BMIWZe9isJXLZZWPWvBlg,jWfpduFGHzg,Update Corona 20 November 2021: Bertambah 393 Orang Kasus Positif Covid-19,2021-11-20T12:08:06Z,496605,863,1598,1356,71,KOMPASTV,10700000,ID,https://www.youtube.com/watch?v=jWfpduFGHzg
18,2021-11-14-2021-11-21,UCWdGgeyOnCOGnvhNdbVl1dQ,IaiGbE1iqow,Bebe de 5 meses e vacinada por engano com vacina de Covid da Pfizer,2021-11-17T22:43:03Z,464580,38673,632,4785,1319,Gazeta do Povo,493000,BR,https://www.youtube.com/watch?v=IaiGbE1iqow
19,2021-11-14-2021-11-21,UCeY0bbntWzzVIaj2z3QigXg,j6m0X8FcKf0,Police Open Fire During Rotterdam Riot Over Covid-19 Restrictions,2021-11-20T22:45:13Z,462408,2846,1695,3380,115,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=j6m0X8FcKf0
20,2021-11-14-2021-11-21,UCpTuASpCje31ANvODQGo3Jw,7uSgXonhC2c,Existen Personas A Las Que NUNCA Les Dara COVID 19 ? - Oswaldo Restrepo RSC,2021-11-19T23:00:04Z,451993,16285,394,1113,399,Oswaldo Restrepo RSC,990000,CO,https://www.youtube.com/watch?v=7uSgXonhC2c
21,2021-11-14-2021-11-21,UClxOQN8226Sl2mcj4Py_BMQ,yt1fQoZMYy0,&quot;YOU CREATED THE VIRUS&quot; Rand Paul LEAVES Dr. Fauci SPEECHLESS in Heated Hearing,2021-11-14T16:54:19Z,438135,17596,316,4256,947,American Times,58300,TR,https://www.youtube.com/watch?v=yt1fQoZMYy0
