,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-07-11-2021-07-18,UCIvaYmXn910QMdemBG3v1pQ,Gk05hiP1HbQ,COVID-19: koronaa kii tiisrii lhr kii aahtt! | Coronavirus India Update | Latest News in Hindi | Third Wave,2021-07-13T03:42:07Z,3555255,19931,4719,1401,406,Zee News,21300000,IN,https://www.youtube.com/watch?v=Gk05hiP1HbQ
1,2021-07-11-2021-07-18,UCsyPEi8BS07G8ZPXmpzIZrg,B4zLLuFZ_MY,Time to Mask Up India | COVID Appropriate Behaviour,2021-07-16T11:10:12Z,3201380,11935,5253,349,193,Ministry of Health & Family Welfare,624000,Unknown,https://www.youtube.com/watch?v=B4zLLuFZ_MY
2,2021-07-11-2021-07-18,UCSaf-7p3J_N-02p7jHzm5tA,dYRi4kOs3qI,"Thousands in Bangladesh Flock to Meet Rani - World&#39;s &#39;Smallest Cow&#39;, Defying COVID-19 Norms",2021-07-12T10:20:40Z,2142476,36114,803,3059,58,The Quint,3230000,IN,https://www.youtube.com/watch?v=dYRi4kOs3qI
3,2021-07-11-2021-07-18,UCMtFAi84ehTSYSE9XoHefig,IM4Qy1dkAVo,"With Covid Surging, GOP Members Continue To Discourage Vaccination",2021-07-13T03:50:00Z,1819434,31357,1112,3998,744,The Late Show with Stephen Colbert,8670000,Unknown,https://www.youtube.com/watch?v=IM4Qy1dkAVo
4,2021-07-11-2021-07-18,UCTJpJk8bqQQEqeX58z8eimA,ccWxApaZv9U,COVID-19 Vaccine Do Not Cause Infertility,2021-07-11T05:12:49Z,1609385,N/A,N/A,255,80,MyGov India,598000,IN,https://www.youtube.com/watch?v=ccWxApaZv9U
5,2021-07-11-2021-07-18,UCVlQXBPDCbz5YES_gBpC1rg,w0fA7jFWGGw,"Yuk, Kenali Lebih Lanjut Tentang Vaksin COVID-19 Sinovac",2021-07-11T07:45:10Z,1477269,6996,1263,981,615,Alodokter,1520000,ID,https://www.youtube.com/watch?v=w0fA7jFWGGw
6,2021-07-11-2021-07-18,UCC1_Drela_P4MAW8pPcdjSw,OqK2b1ehHqw,VACINA ASTRAZENECA - MORTES e COMPLICACOES no FUTURO? COVID-19,2021-07-17T14:47:54Z,1114419,30451,2756,3704,402,Julio Pereira - Neurocirurgião,416000,BR,https://www.youtube.com/watch?v=OqK2b1ehHqw
7,2021-07-11-2021-07-18,UCthbIFAxbXTTQEC7EcQvP1Q,sNh-zPUX4g8,Covid-19: os funcionarios de hospital que preferiram perder emprego a tomar vacina nos EUA,2021-07-14T18:00:16Z,992371,19882,1140,13849,237,BBC News Brasil,2540000,BR,https://www.youtube.com/watch?v=sNh-zPUX4g8
8,2021-07-11-2021-07-18,UCKF3xJ7dZIPtriC3GTiuLTQ,FwB6WX9yW08,#SHORTS | Covid Hair loss Part 2 l Homemade Kalonji Oil,2021-07-13T16:04:16Z,936421,21424,1047,100,25,Sushmita's Diaries,998000,IN,https://www.youtube.com/watch?v=FwB6WX9yW08
9,2021-07-11-2021-07-18,UC4oQAvXFuNlKivYjUynQKTA,NKFEyHUWUpo,?Una vacuna contra todas las variantes de covid? Habla Manuel Elkin Patarroyo | Vicky en Semana,2021-07-13T18:24:50Z,886908,25950,2087,4236,2574,Revista Semana,1530000,CO,https://www.youtube.com/watch?v=NKFEyHUWUpo
10,2021-07-11-2021-07-18,UCBi2mrWuNuyYy4gbM6fU18Q,j9DicthmKPo,"Misinformation around COVID-19, vaccines an 'urgent threat,' surgeon general says l WNT",2021-07-16T01:07:04Z,737435,3772,15461,11437,354,ABC News,12100000,US,https://www.youtube.com/watch?v=j9DicthmKPo
11,2021-07-11-2021-07-18,UCT4Jg8h03dD0iN3Pb5L0PMA,USG1sgyxOxk,El escepticismo frena la campana de vacunacion contra la covid-19,2021-07-15T23:40:24Z,679414,6138,4201,N/A,751,DW Español,2070000,DE,https://www.youtube.com/watch?v=USG1sgyxOxk
12,2021-07-11-2021-07-18,UCupvZG-5ko_eiXAupbDfxWw,RXpkyduerKk,2 maps that tell the story of Covid-19 in America,2021-07-13T14:18:35Z,575225,11932,3859,7120,270,CNN,13000000,Unknown,https://www.youtube.com/watch?v=RXpkyduerKk
13,2021-07-11-2021-07-18,UCBi2mrWuNuyYy4gbM6fU18Q,Hl44EmdREWY,Hospital admissions soar as COVID-19 cases rise in 47 states,2021-07-14T14:52:54Z,521678,4508,1519,6474,402,ABC News,12100000,US,https://www.youtube.com/watch?v=Hl44EmdREWY
14,2021-07-11-2021-07-18,UC0L1suV8pVgO4pCAIBNGx5w,7NPKlXM9MTg,The Delta Variant: How this new strain of COVID is in a league of it&#39;s own | 60 Minutes Australia,2021-07-11T12:07:33Z,521006,5961,1067,N/A,1386,60 Minutes Australia,3970000,AU,https://www.youtube.com/watch?v=7NPKlXM9MTg
15,2021-07-11-2021-07-18,UCH1oRy1dINbMVp3UFWrKP0w,yQec96x7X5s,"How much protection do COVID-19 vaccines offer, and how long does it last?",2021-07-14T20:41:51Z,431204,2444,5829,2906,180,Good Morning America,3720000,US,https://www.youtube.com/watch?v=yQec96x7X5s
