,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-09-19-2021-09-26,UCGAR1p-zHqYAKo2Y1EtMnrg,9I_5k4l7NCk,"Contre la transmission de la Covid-19, pensons aeration !",2021-09-25T08:26:42Z,5298951,N/A,N/A,N/A,30,Santé publique France,20400,Unknown,https://www.youtube.com/watch?v=9I_5k4l7NCk
1,2021-09-19-2021-09-26,UClwkBPKzW8h_rfZWuG_kWjw,LAkf0nRwmic,Do It for Me | :15 | COVID-19 Vaccine Education Initiative,2021-09-22T14:07:26Z,3461233,N/A,N/A,N/A,16,Ad Council,162000,US,https://www.youtube.com/watch?v=LAkf0nRwmic
2,2021-09-19-2021-09-26,UCeY0bbntWzzVIaj2z3QigXg,JhfrBLQIVCs,24-Year-Old Unvaccinated Father Who Encouraged Vaccines Dies Of Covid,2021-09-22T11:00:09Z,2328729,22260,26656,38274,170,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=JhfrBLQIVCs
3,2021-09-19-2021-09-26,UC1ZRVOl5MFHIXU4zZr-Oglg,fI15J1kpQ2A,Irreplaceable - COVID-19 Vaccines - :30,2021-09-21T22:59:27Z,2276956,N/A,N/A,N/A,30,U.S. Department of Health and Human Services,95400,US,https://www.youtube.com/watch?v=fI15J1kpQ2A
4,2021-09-19-2021-09-26,UCZ8Sxmkweh65HetaZfR8YuA,PM5cfmcP7Kg,'Family Guy' Releases A PSA Encouraging COVID-19 Vaccination I THR News,2021-09-21T21:45:01Z,1684498,23566,21949,8427,102,The Hollywood Reporter,902000,Unknown,https://www.youtube.com/watch?v=PM5cfmcP7Kg
5,2021-09-19-2021-09-26,UCa6vGFO9ty8v5KZJXQxdhaw,GGzuqKnWNpw,"Seth MacFarlane on Criticism of Fox News, Family Guy COVID PSA &amp; Being Too Anxious for Space",2021-09-21T06:00:08Z,1218375,19542,1282,1842,890,Jimmy Kimmel Live,18200000,US,https://www.youtube.com/watch?v=GGzuqKnWNpw
6,2021-09-19-2021-09-26,UCSwXe2WReWhNdjKRTh92b9g,zo-479hUBzA,COVID 19| OXIDO DE GRAFENO en las VACUNAS CONTRA EL CORONAVIRUS,2021-09-25T17:36:41Z,1105488,31627,12025,13639,597,Dr. Veller,1020000,AR,https://www.youtube.com/watch?v=zo-479hUBzA
7,2021-09-19-2021-09-26,UCVTyTA7-g9nopHeHbeuvpRA,PURcnX7ARps,Bill Burr Tackles Hoax COVID Cures and Non-Binary Mr. Potato Head,2021-09-22T10:00:10Z,896066,17093,491,1474,671,Late Night with Seth Meyers,4240000,US,https://www.youtube.com/watch?v=PURcnX7ARps
8,2021-09-19-2021-09-26,UCSwXe2WReWhNdjKRTh92b9g,b9Aq6QzmDlg,COVID 19| VACUNA SPUTNIK PROHIBIDA EN EE.UU y NO FUE APROBADA POR LA OMS,2021-09-23T18:24:26Z,859937,16084,1416,4346,830,Dr. Veller,1020000,AR,https://www.youtube.com/watch?v=b9Aq6QzmDlg
9,2021-09-19-2021-09-26,UCmKKVuZrBfSGiuvtOuipoDA,1lHhkWEG0D4,San Jose Reserve Police Officer Resigns Over COVID-19 Vaccine Mandate,2021-09-21T01:29:37Z,641880,11156,2248,18000,157,NBC Bay Area,124000,US,https://www.youtube.com/watch?v=1lHhkWEG0D4
10,2021-09-19-2021-09-26,UCaXkIU1QidjPwiAYu6GcHjg,CHijkWrjZEY,Man With Covid Changes Mind About Vaccine Just Before Dying,2021-09-22T06:15:00Z,570745,14778,935,9153,169,MSNBC,4560000,Unknown,https://www.youtube.com/watch?v=CHijkWrjZEY
11,2021-09-19-2021-09-26,UCZaT_X_mc0BI-djXOlfhqWQ,jEmn_o3tnrc,What It's Like to Be the Target of a COVID Conspiracy,2021-09-23T19:00:23Z,564516,12791,1135,2789,422,VICE News,7130000,US,https://www.youtube.com/watch?v=jEmn_o3tnrc
12,2021-09-19-2021-09-26,UCjLS7GX5NxMBMwT-eY-GdrA,n9Xh1Ablqaw,Iak z pasportom-knizhechkoiu otrimati COVID-sertifikat na portali Diia,2021-09-24T09:52:45Z,538805,3389,477,1345,131,Дія,54300,UA,https://www.youtube.com/watch?v=n9Xh1Ablqaw
13,2021-09-19-2021-09-26,UCretxef46N9r-v0FOlHWIVA,fFCYv0X4kf4,COVID Masks | Do Masks Help?,2021-09-19T15:24:52Z,479578,15480,933,5767,612,Medicine with Dr. Moran,192000,US,https://www.youtube.com/watch?v=fFCYv0X4kf4
14,2021-09-19-2021-09-26,UCeY0bbntWzzVIaj2z3QigXg,99kik0xjnck,12-Year-Old Gets Covid Vaccine As Birthday Gift,2021-09-23T13:30:04Z,414160,5358,17188,10199,136,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=99kik0xjnck
15,2021-09-19-2021-09-26,UCupvZG-5ko_eiXAupbDfxWw,ZrVAv84ENRg,Ana Navarro describes removal from &#39;The View&#39; after positive Covid test,2021-09-25T18:40:30Z,404159,5924,879,2921,299,CNN,13000000,Unknown,https://www.youtube.com/watch?v=ZrVAv84ENRg
16,2021-09-19-2021-09-26,UCRS2ijJsVC2vTfsumvUae1w,dTktnwMqhco,Before COVID vs after ,2021-09-22T15:45:29Z,418371,9305,353,362,10,Joel Kuruvilla,12400,US,https://www.youtube.com/watch?v=dTktnwMqhco
17,2021-09-19-2021-09-26,UCeH6qE4V7n5tVwP7NkdrtJg,rMdAX6HTXjg,Sunny Hostin &amp; Ana Navarro Said To Have Tested Positive For COVID-19 Breakthrough Cases | The View,2021-09-24T16:38:48Z,399941,3737,1246,3249,284,The View,1060000,US,https://www.youtube.com/watch?v=rMdAX6HTXjg
18,2021-09-19-2021-09-26,UCIdybPLS2Ilk92WNGgjubIg,NRWp7EvH8NA,"Si j&#39;ai le covid, je sais ce qu&#39;il me reste a faire !",2021-09-20T16:30:07Z,313525,9883,175,257,213,Jason Brokerss,86500,FR,https://www.youtube.com/watch?v=NRWp7EvH8NA
19,2021-09-19-2021-09-26,UCaXkIU1QidjPwiAYu6GcHjg,125Aj7kSrrY,Two Hosts Of &quot;The View&quot; Test Positive For Covid Moments Before Harris Interview,2021-09-24T16:28:17Z,260452,3802,839,3438,77,MSNBC,4560000,Unknown,https://www.youtube.com/watch?v=125Aj7kSrrY
