,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-04-12-2020-04-19,UCDGiCfCZIV5phsoGiPwIcyQ,NMre6IAAAiU,"[LIVE] Coronavirus Pandemic: Real Time Dashboard, World Maps, Charts, News",2020-04-17T12:57:56Z,233570566,350614,41069,0,0,Roylab Stats,832000,KR,https://www.youtube.com/watch?v=NMre6IAAAiU
1,2020-04-12-2020-04-19,UCDS9hpqUEXsXUIcf0qDcBIA,F07fXd4vVlg,PM Modi&#39;s address to the Nation on issues related to Combating COVID-19 | PMO,2020-04-14T05:28:55Z,8988155,N/A,N/A,N/A,1502,PMO India,1650000,IN,https://www.youtube.com/watch?v=F07fXd4vVlg
2,2020-04-12-2020-04-19,UC3XTzVzaHQEd30rQbuvCtTQ,6s4Bx7mzNkM,Coronavirus IV: Last Week Tonight with John Oliver (HBO),2020-04-13T06:45:02Z,8707422,199717,7081,26490,1238,LastWeekTonight,8830000,Unknown,https://www.youtube.com/watch?v=6s4Bx7mzNkM
3,2020-04-12-2020-04-19,UCq5UqvM2Pob3wNX2tJUx7Kg,wqOYNLsznGw,Supporting Small Businesses During Coronavirus,2020-04-14T22:38:28Z,8242373,337,38,N/A,97,FedEx,99000,US,https://www.youtube.com/watch?v=wqOYNLsznGw
4,2020-04-12-2020-04-19,UCMSsLqxqvZsNXi0Z-VjN89A,LV8wWhjTKRU,How COVID Kills Some People But Not Others - Doctor Explaining COVID,2020-04-15T18:44:26Z,6201229,111047,4880,13919,1361,Doctor Mike Hansen,959000,US,https://www.youtube.com/watch?v=LV8wWhjTKRU
5,2020-04-12-2020-04-19,UCqFzWxSCi39LnW1JKFR3efg,Omjy1LUNfIk,Weekend Update: President Trump Gives Coronavirus Update - SNL,2020-04-12T04:53:25Z,3323689,26358,4043,3126,229,Saturday Night Live,12500000,US,https://www.youtube.com/watch?v=Omjy1LUNfIk
6,2020-04-12-2020-04-19,UCqnbDFdCpuN8CMEg0VuEBqA,WE80_o6x854,How Coronavirus is Upending Ultra-Orthodox Jewish Traditions | NYT News,2020-04-17T17:00:15Z,2072947,16383,2805,3678,376,The New York Times,3860000,Unknown,https://www.youtube.com/watch?v=WE80_o6x854
7,2020-04-12-2020-04-19,UCeY0bbntWzzVIaj2z3QigXg,ADFb-2SeiHs,Watch Full Coronavirus Coverage - April 17 | NBC News Now (Live Stream),2020-04-18T06:02:43Z,1956084,8873,2612,424,42901,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=ADFb-2SeiHs
8,2020-04-12-2020-04-19,UCCj956IF62FbT7Gouszaj9w,ie6lRKAdvuY,Coronavirus: Bill Gates interview @BBC Breakfast - BBC,2020-04-12T08:54:45Z,1068957,7572,17995,18277,1026,BBC,12000000,GB,https://www.youtube.com/watch?v=ie6lRKAdvuY
9,2020-04-12-2020-04-19,UCqnbDFdCpuN8CMEg0VuEBqA,k6yeNYggdXI,&quot;I could see the fear in his eyes.&quot; What Battling Coronavirus Looks Like | NYT Opinion,2020-04-14T17:00:30Z,1038660,17067,898,1954,378,The New York Times,3860000,Unknown,https://www.youtube.com/watch?v=k6yeNYggdXI
10,2020-04-12-2020-04-19,UCxEqksmE4wPltDyq6Nl_2zw,X_lkgXCMcQs,Koffi Olomide - Coronavirus Assassin (Clip Officiel en Francais),2020-04-13T19:00:11Z,717928,10378,528,1267,316,Koffi OLOMIDE,882000,FR,https://www.youtube.com/watch?v=X_lkgXCMcQs
