,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-06-13-2021-06-20,UCMtFAi84ehTSYSE9XoHefig,sSfejgwbDQ8,Jon Stewart On Vaccine Science And The Wuhan Lab Theory,2021-06-15T07:35:01Z,7339900,147147,10178,37851,518,The Late Show with Stephen Colbert,8670000,Unknown,https://www.youtube.com/watch?v=sSfejgwbDQ8
1,2021-06-13-2021-06-20,UC07-dOwgza1IguKA86jqxNA,jCo_kyinu4Q,Typical side effects of the COVID-19 vaccines,2021-06-15T08:22:07Z,4161237,4839,2157,143,38,World Health Organization (WHO),774000,Unknown,https://www.youtube.com/watch?v=jCo_kyinu4Q
2,2021-06-13-2021-06-20,UCx5e1u7BX0aKwEj3sdYXdXg,sVhtO_anuGk,How to Correct Errors in COVID-19 Vaccine Certificate: All Questions Answered,2021-06-17T06:30:59Z,2165596,18596,3135,2000,203,Gadgets 360,697000,IN,https://www.youtube.com/watch?v=sVhtO_anuGk
3,2021-06-13-2021-06-20,UCpEhnqL0y41EpW2TvWAHD7Q,vSC4JDMLDUw,Dr. Gautam ne byaan kii apnii Covid me yogdaan kii Story | Indian Idol Season 12,2021-06-14T14:45:06Z,1445500,22118,739,307,261,SET India,121000000,IN,https://www.youtube.com/watch?v=vSC4JDMLDUw
4,2021-06-13-2021-06-20,UC07-dOwgza1IguKA86jqxNA,TvYxJ0xNjwc,Get vaccinated even if you have had COVID-19,2021-06-15T08:22:11Z,1418330,2436,1091,155,24,World Health Organization (WHO),774000,Unknown,https://www.youtube.com/watch?v=TvYxJ0xNjwc
5,2021-06-13-2021-06-20,UCMSsLqxqvZsNXi0Z-VjN89A,6kOc6mhhTG8,The Truth About The COVID Origin and the Lab Leak Theory,2021-06-16T18:49:34Z,752139,21025,3522,3854,924,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=6kOc6mhhTG8
6,2021-06-13-2021-06-20,UC0InVdvqNyNzKBl1-TL348A,vUKteOYI1P0,Does COVID-19 Vaccine cause Infertility? | Malayalam | Apollo Hospitals,2021-06-14T06:19:52Z,608789,819,455,28,48,Apollo Hospitals,284000,IN,https://www.youtube.com/watch?v=vUKteOYI1P0
7,2021-06-13-2021-06-20,UC83jt4dlz1Gjl58fzQrrKZg,Dkh8uNg-bSw,CNA tries COVID-19 self-test kits: DIY antigen rapid test kits going on sale in Singapore,2021-06-13T04:16:21Z,584623,2493,254,388,607,CNA,1620000,SG,https://www.youtube.com/watch?v=Dkh8uNg-bSw
8,2021-06-13-2021-06-20,UCYPvAwZP8pZhSMW8qs7cVCw,lj2utMdmxBw,Are COVID Vaccines Turning Us Magnetic? Here&#39;s The Truth | NewsMo,2021-06-17T13:00:15Z,491291,2134,710,3516,192,India Today,5260000,IN,https://www.youtube.com/watch?v=lj2utMdmxBw
9,2021-06-13-2021-06-20,UC0p5jTq6Xx_DosDFxVXnWaQ,1enhWlayMdo,Did covid-19 leak from a Chinese lab? | The Economist,2021-06-18T15:00:06Z,480196,7481,2620,3389,688,The Economist,2180000,GB,https://www.youtube.com/watch?v=1enhWlayMdo
10,2021-06-13-2021-06-20,UC0InVdvqNyNzKBl1-TL348A,FLA8bIQ3FTg,Can Vaccines cause COVID-19 infection? | Malayalam | Apollo Hospitals,2021-06-14T06:21:55Z,462778,591,264,36,42,Apollo Hospitals,284000,IN,https://www.youtube.com/watch?v=FLA8bIQ3FTg
11,2021-06-13-2021-06-20,UC0InVdvqNyNzKBl1-TL348A,AaoOHk_g96E,What&#39;s the benefit of the COVID-19 Vaccination? | Malayalam | Apollo Hospitals,2021-06-14T06:17:28Z,447754,1434,496,104,60,Apollo Hospitals,284000,IN,https://www.youtube.com/watch?v=AaoOHk_g96E
12,2021-06-13-2021-06-20,UC0InVdvqNyNzKBl1-TL348A,zBewCz8ID6s,Can Vaccines cause COVID-19 infection? | Bangla | Apollo Hospitals,2021-06-14T06:35:10Z,349052,655,397,18,42,Apollo Hospitals,284000,IN,https://www.youtube.com/watch?v=zBewCz8ID6s
