,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-03-21-2021-03-28,UCttspZesZIDEwwpVIgoZtWQ,Gfo5QojO9eY,OMG: Even &#39;Gabbar Singh&#39; gets Covid vaccine,2021-03-22T02:44:17Z,6138258,67466,4073,406,96,IndiaTV,28600000,IN,https://www.youtube.com/watch?v=Gfo5QojO9eY
1,2021-03-21-2021-03-28,UCWc8CackfCo4q46FpEWBcPg,JimQhd0dsKA,Flight attendants during covid,2021-03-23T02:07:27Z,3026779,223052,1413,1714,25,Jeenie.Weenie,2720000,CA,https://www.youtube.com/watch?v=JimQhd0dsKA
2,2021-03-21-2021-03-28,UCVTyTA7-g9nopHeHbeuvpRA,u9Op3RVXtD0,If the COVID-19 Vaccines Interviewed for a Job,2021-03-23T01:00:14Z,1766091,57749,1752,2603,173,Late Night with Seth Meyers,4240000,US,https://www.youtube.com/watch?v=u9Op3RVXtD0
3,2021-03-21-2021-03-28,UCEPMCywJ6FPZpQ_aPEZt5JA,ceiKWJV72Y4,Covishield vaccine side effects and efficacy | covid 19 vaccine,2021-03-22T12:31:36Z,1288312,20993,1640,2908,1162,Shomu's Biology,1490000,IN,https://www.youtube.com/watch?v=ceiKWJV72Y4
4,2021-03-21-2021-03-28,UCeY0bbntWzzVIaj2z3QigXg,cw0IAAleJxw,Covid-19 Vaccine Skeptics Explain Why They Don't Want The Shot | NBC News NOW,2021-03-25T12:59:58Z,1236627,6537,12024,19765,199,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=cw0IAAleJxw
5,2021-03-21-2021-03-28,UC8fQzKHIhSoZeSq3bwQx4mw,2S6a0gyZSWY,"Understanding COVID-19 vaccine side effects, why second dose could feel worse",2021-03-24T17:09:13Z,492358,4001,2287,N/A,147,Mayo Clinic,782000,US,https://www.youtube.com/watch?v=2S6a0gyZSWY
6,2021-03-21-2021-03-28,UCxdM_BlltGbSjch5BVzrhag,Yi9AQP6Tyjg,7 Ways Scientists Safely Developed COVID-19 Vaccines in Record Time,2021-03-24T14:30:03Z,449911,N/A,N/A,N/A,295,Stanford Center for Health Education,21900,US,https://www.youtube.com/watch?v=Yi9AQP6Tyjg
7,2021-03-21-2021-03-28,UCr_IB2sQlBw7jg9e5w8YyUg,j2BeF5KkFkg,"Las Fierbinti - &quot;Sosoaco ce esti!&quot; De cand cu COVID, nu mai are voie lumea sa se imbolnaveasca",2021-03-25T19:30:01Z,403956,3518,144,97,203,Las Fierbinti,549000,RO,https://www.youtube.com/watch?v=j2BeF5KkFkg
8,2021-03-21-2021-03-28,UCK7tptUDHh-RYDsdxO1-5QQ,QuFkzV6wBI8,How Risky Is the Classroom With Covid-19 Controls in Place? | WSJ,2021-03-22T16:06:36Z,253429,2336,1564,1458,408,Wall Street Journal,3200000,US,https://www.youtube.com/watch?v=QuFkzV6wBI8
9,2021-03-21-2021-03-28,UCuFFtHWoLl5fauMMD5Ww2jA,t4bsnIGI8Zg,COVID-19 conspiracies: Inside the organized movement to spread misinformation (Marketplace),2021-03-27T00:00:05Z,238932,2734,1822,N/A,854,CBC News,2830000,CA,https://www.youtube.com/watch?v=t4bsnIGI8Zg
10,2021-03-21-2021-03-28,UCHpw8xwDNhU9gdohEcJu4aA,YsJr2u3V83U,"Inside a long Covid clinic: 'I look normal, but my body is breaking down'",2021-03-23T10:59:54Z,225876,2097,158,870,666,The Guardian,1790000,GB,https://www.youtube.com/watch?v=YsJr2u3V83U
11,2021-03-21-2021-03-28,UCuFFtHWoLl5fauMMD5Ww2jA,8Evc5Z1Jcl0,ER doctor shares alarming lung X-rays of COVID-19 patients,2021-03-26T15:40:11Z,189435,1467,1087,428,411,CBC News,2830000,CA,https://www.youtube.com/watch?v=8Evc5Z1Jcl0
12,2021-03-21-2021-03-28,UC8fQzKHIhSoZeSq3bwQx4mw,VnJkPL-jlFI,Mayo Clinic Insights: How the the Johnson &amp; Johnson COVID-19 vaccine works,2021-03-25T17:20:51Z,125594,1245,148,N/A,241,Mayo Clinic,782000,US,https://www.youtube.com/watch?v=VnJkPL-jlFI
13,2021-03-21-2021-03-28,UCr5mB2bbUrjEKeWNSYqDpdw,CHhyb7JOF40,Vaccination of Covid-19 | Dr. Debdatta Bhattacharya (Bengali),2021-03-25T15:45:24Z,105757,1053,57,65,167,Narayana Health,432000,IN,https://www.youtube.com/watch?v=CHhyb7JOF40
14,2021-03-21-2021-03-28,UCr5mB2bbUrjEKeWNSYqDpdw,uFciHXkYW1w,Covid-19 Vaccination | Dr. Atanu Saha (Bengali),2021-03-25T13:58:21Z,103301,765,64,76,180,Narayana Health,432000,IN,https://www.youtube.com/watch?v=uFciHXkYW1w
15,2021-03-21-2021-03-28,UCknLrEdhRCp1aegoMqRaCZg,umfQyVT9Fg0,Tuberculosis is making a comebeack due to coronavirus | COVID-19 Special,2021-03-24T16:50:46Z,88603,883,57,258,718,DW News,2960000,DE,https://www.youtube.com/watch?v=umfQyVT9Fg0
16,2021-03-21-2021-03-28,UCknLrEdhRCp1aegoMqRaCZg,2XC5eaBU7Mk,How Chile built a world-class vaccination campaign | COVID-19 Special,2021-03-23T16:15:00Z,58907,633,49,351,720,DW News,2960000,DE,https://www.youtube.com/watch?v=2XC5eaBU7Mk
17,2021-03-21-2021-03-28,UC_gUM8rL-Lrg6O3adPW9K1g,fyo5slnpVwE,"Israel, New Zealand give interim approval for sale of COVID-19 nasal spray| Latest World News | WION",2021-03-23T11:43:27Z,57322,718,27,115,105,WION,4050000,IN,https://www.youtube.com/watch?v=fyo5slnpVwE
18,2021-03-21-2021-03-28,UC2CzLwbhTiI8pTKNVyrOnJQ,fuKUJNwsDjI,"Covid-19 numbers as of March 25, 2021",2021-03-25T10:42:26Z,45631,484,30,22,81,Free Malaysia Today,391000,MY,https://www.youtube.com/watch?v=fuKUJNwsDjI
