,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-05-16-2021-05-23,UCx5e1u7BX0aKwEj3sdYXdXg,2OgBGn1oZc8,How to Download COVID-19 Vaccine Certificate Using CoWIN Website &amp; Aarogya Setu,2021-05-22T06:30:00Z,7490356,64946,7880,2186,222,Gadgets 360,697000,IN,https://www.youtube.com/watch?v=2OgBGn1oZc8
1,2021-05-16-2021-05-23,UCKe6w0exI94U-RzqAyoY1VA,7hKJpvmJz_E,Eu Me CUIDO - Depende de mim nao pegar coronavirus  @Maria Clara &amp; JP  #eumecuido #shorts,2021-05-19T13:00:03Z,6849238,88751,18012,N/A,56,Maria Clara & JP,29900000,BR,https://www.youtube.com/watch?v=7hKJpvmJz_E
2,2021-05-16-2021-05-23,UCuyRsHZILrU7ZDIAbGASHdA,OlO8sKRynBY,Top scientists shaken by revelations that Covid isn't natural but a lab-made virus that 'escaped',2021-05-17T17:00:09Z,2475550,37160,4323,10861,2053,ThePrint,1750000,IN,https://www.youtube.com/watch?v=OlO8sKRynBY
3,2021-05-16-2021-05-23,UCbvCoVLSAbJUvgM-gXJxZQw,DT4EG40ixVw,COVID 19 Vaccination is Safe for Breast Feeding Women | Dr Sonal Kumta | Fortis Mulund,2021-05-20T13:30:53Z,2299944,4241,1590,287,145,Fortis Mumbai,9920,IN,https://www.youtube.com/watch?v=DT4EG40ixVw
4,2021-05-16-2021-05-23,UCdlEXiVLTEvA280oyMvr8Kw,UYESkufBV9k,Organlar Covid - Guldur Guldur Show 266.Bolum,2021-05-21T20:34:41Z,2187744,23839,1155,1006,713,Güldür Güldür,2370000,TR,https://www.youtube.com/watch?v=UYESkufBV9k
5,2021-05-16-2021-05-23,UC90RW5ZmBBqp4r2QIQxfACA,tlV0xKkAagw,"No Work, No Money Amid COVID-19: Loka Nakali Katha Asali | Kanak News",2021-05-18T09:30:10Z,1439938,18851,1358,383,1334,Kanak News,5210000,IN,https://www.youtube.com/watch?v=tlV0xKkAagw
6,2021-05-16-2021-05-23,UCsT0YIqwnpJCM-mx7-gSA4Q,4LX_JRHZdkI,I've had COVID-19 for a year. Here's what I've learned | Margot Gage Witvliet | TEDxMileHigh,2021-05-19T16:19:37Z,1364060,47740,2420,7772,833,TEDx Talks,33400000,Unknown,https://www.youtube.com/watch?v=4LX_JRHZdkI
7,2021-05-16-2021-05-23,UCHPzpxcYhxkb0fMJKeSe66g,QjIu4OrMb_8,Kinh hoang canh tuong dong song linh thieng nhat An Do ngap tran thi the nan nhan Covid-19 | TGN,2021-05-20T09:47:33Z,1248994,2810,699,518,1049,THẾ GIỚI NGHIÊNG,3870000,VN,https://www.youtube.com/watch?v=QjIu4OrMb_8
8,2021-05-16-2021-05-23,UCvJS-YNyaWyOucx8bGrHVvw,8T4u-Lk9vrs,La India supera los 25 millones de casos de coronavirus con record de muertes,2021-05-18T14:17:16Z,1177705,3712,522,325,63,AGENCIA EFE,751000,ES,https://www.youtube.com/watch?v=8T4u-Lk9vrs
9,2021-05-16-2021-05-23,UCIvaYmXn910QMdemBG3v1pQ,_xQL2pUgU80,DNA: Coronavirus Vaccine pr bhrm aur bhy AMU pr bhaarii | COVID-19 | Side Effects | India Hindi News,2021-05-19T16:37:49Z,1122068,9351,1433,1366,782,Zee News,21300000,IN,https://www.youtube.com/watch?v=_xQL2pUgU80
