,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-08-22-2021-08-29,UCwXrBBZnIh2ER4lal6WbAHw,YGEgelAiUf0,Mathrubhumi News Live HD | Malayalam News Live | Covid 19 News - Super Prime Time | maatRbhuumi nyuus,2021-08-27T11:53:02Z,21089938,N/A,N/A,0,0,Mathrubhumi News,2350000,IN,https://www.youtube.com/watch?v=YGEgelAiUf0
1,2021-08-22-2021-08-29,UCtCOFqqGGGunX71nfZgPQOQ,dNt4NIQ7FTA,Eric Clapton - This Has Gotta Stop (Official Music Video),2021-08-27T13:00:09Z,2542820,160447,10784,25039,250,Eric Clapton,864000,Unknown,https://www.youtube.com/watch?v=dNt4NIQ7FTA
2,2021-08-22-2021-08-29,UC1ZRVOl5MFHIXU4zZr-Oglg,eBsMrvVSw_o,COVID-19 Vaccine FDA Approval Message - :30s,2021-08-27T16:50:58Z,1759184,N/A,N/A,N/A,31,U.S. Department of Health and Human Services,95400,US,https://www.youtube.com/watch?v=eBsMrvVSw_o
3,2021-08-22-2021-08-29,UCbVg41jzM8UroywvEr73Pdw,XEwwcIs6aH4,"""My advice to anyone is to get the vaccine"" - Young COVID patients share their experiences | NHS",2021-08-22T23:00:33Z,1717978,5382,25652,N/A,202,NHS,116000,GB,https://www.youtube.com/watch?v=XEwwcIs6aH4
4,2021-08-22-2021-08-29,UC8zTlrhQ0w1-TZjc2-jdcag,052iTp04DRY,Covid Rant goes METAL! [San Diego Board of Supervisors meeting Remix],2021-08-22T18:23:24Z,1465588,69464,889,9899,142,Andre Antunes,542000,PT,https://www.youtube.com/watch?v=052iTp04DRY
5,2021-08-22-2021-08-29,UCbVg41jzM8UroywvEr73Pdw,spox6hbWnHg,NHS COVID Pass for travel from England | NHS,2021-08-26T15:00:52Z,1449227,2709,11193,N/A,170,NHS,116000,GB,https://www.youtube.com/watch?v=spox6hbWnHg
6,2021-08-22-2021-08-29,UC8fQzKHIhSoZeSq3bwQx4mw,Ix3cFL6ZKok,Don&#39;t get COVID-19 booster vaccine too soon,2021-08-23T19:38:41Z,1047574,7370,10890,N/A,75,Mayo Clinic,782000,US,https://www.youtube.com/watch?v=Ix3cFL6ZKok
7,2021-08-22-2021-08-29,UCRWFSbif-RFENbBrSiez1DA,1I-OHou8Sdo,Coronavirus India Update: When will 3rd wave PEAK? | Explained,2021-08-24T15:34:25Z,822848,10094,1234,1440,187,ABP NEWS,30800000,IN,https://www.youtube.com/watch?v=1I-OHou8Sdo
8,2021-08-22-2021-08-29,UChLtXXpo4Ge1ReTEboVvTDg,SZlB7g-xDGk,&quot;We will not comply!&quot; New York protesters reject COVID-19 vaccine mandates,2021-08-26T16:41:56Z,708207,37635,1120,12956,150,Global News,2840000,CA,https://www.youtube.com/watch?v=SZlB7g-xDGk
9,2021-08-22-2021-08-29,UCZaT_X_mc0BI-djXOlfhqWQ,JFtZp8qpnBs,COVID-19 Hurt Tourism. And Sex Workers Are Suffering.,2021-08-26T21:00:16Z,657763,9010,1082,2268,490,VICE News,7130000,US,https://www.youtube.com/watch?v=JFtZp8qpnBs
