,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-11-08-2020-11-15,UCxEgOKuI-n-WOJaNcisHvSg,MhdGpRYU_-g,Gobierno toma decisiones correctas en epidemia de COVID-19. Conferencia presidente AMLO,2020-11-10T15:44:02Z,4865749,48697,6434,1713,9370,Andrés Manuel López Obrador,3010000,MX,https://www.youtube.com/watch?v=MhdGpRYU_-g
1,2020-11-08-2020-11-15,UC8ZyfGD_qP-v75DGCzYQw6g,csBr5pO_Gfk,"Japan&#39;s Country Towns Were Dying, Then COVID Happened",2020-11-12T08:09:49Z,2744503,53498,1612,4777,1039,VICE Asia,1130000,SG,https://www.youtube.com/watch?v=csBr5pO_Gfk
2,2020-11-08-2020-11-15,UCUPD0jQo-EP0B1Nf4uzeIMA,TRgEC8MMbdQ,Marimayam | Episode 461 | Is there a Covid test package available? I MazhavilManorama,2020-11-14T15:29:49Z,1546452,15564,1718,568,1370,Mazhavil Manorama,12300000,IN,https://www.youtube.com/watch?v=TRgEC8MMbdQ
3,2020-11-08-2020-11-15,UCPFK0oIUXZf2ZgN2HvAkr9Q,Pd2GgkC_iUU,"Secuelas de Covid-19: lo que sabemos hasta ahora (anosmia, hiposmia, fatiga, disnea, depresion)",2020-11-09T00:36:46Z,1258295,15395,782,2811,440,Dr. Mijail Tapia,260000,MX,https://www.youtube.com/watch?v=Pd2GgkC_iUU
4,2020-11-08-2020-11-15,UCMtFAi84ehTSYSE9XoHefig,OCutKqk5Fqg,Hugh Grant Describes What It Was Like Getting Coronavirus,2020-11-11T08:35:00Z,1034281,11159,360,1223,627,The Late Show with Stephen Colbert,8670000,Unknown,https://www.youtube.com/watch?v=OCutKqk5Fqg
5,2020-11-08-2020-11-15,UCeY0bbntWzzVIaj2z3QigXg,GZJjBMGf0qQ,President-Elect Joe Biden Discusses Covid-19 Advisory Board | NBC News,2020-11-09T17:12:40Z,1025800,19427,3081,6967,971,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=GZJjBMGf0qQ
6,2020-11-08-2020-11-15,UCFaPzuoXcACu7jplePDfXmA,XQBhtwDQHwQ,Pourquoi meurt-on du COVID-19 ?,2020-11-10T17:29:44Z,940222,N/A,N/A,N/A,673,IHU Méditerranée-Infection,546000,FR,https://www.youtube.com/watch?v=XQBhtwDQHwQ
7,2020-11-08-2020-11-15,UCG-iSMVtWbbwDDXgXXypARQ,_jwBxZMWrng,Coronavirus Update 116: Pfizer COVID 19 Vaccine Explained (Biontech),2020-11-12T23:16:21Z,686885,9132,602,2138,1352,MedCram - Medical Lectures Explained CLEARLY,1280000,US,https://www.youtube.com/watch?v=_jwBxZMWrng
8,2020-11-08-2020-11-15,UCa6vGFO9ty8v5KZJXQxdhaw,XNi5MgBZd4E,Chris Stapleton's New COVID Christmas Album!,2020-11-12T08:30:01Z,429741,5499,198,269,172,Jimmy Kimmel Live,18200000,US,https://www.youtube.com/watch?v=XNi5MgBZd4E
9,2020-11-08-2020-11-15,UCrp_UI8XtuYfpiqluWLD7Lw,mMrJSllDoPc,"Pfizer, BioNTech announce Covid-19 vaccine candidate is 90% effective",2020-11-09T12:13:56Z,412333,3303,1034,3087,241,CNBC Television,1840000,US,https://www.youtube.com/watch?v=mMrJSllDoPc
