,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-11-22-2020-11-29,UC8zTlrhQ0w1-TZjc2-jdcag,0JPRvxTjfOk,Judgement on COVID-19 goes HEAVY METAL [Kenneth Copeland Remix] [I Demand],2020-11-26T22:51:24Z,3810830,161610,870,10860,152,Andre Antunes,542000,PT,https://www.youtube.com/watch?v=0JPRvxTjfOk
1,2020-11-22-2020-11-29,UCG-iSMVtWbbwDDXgXXypARQ,GOq8-FR8s1E,"Coronavirus Update 118: AstraZeneca DNA COVID 19 Vaccine Explained (vs. Pfizer / BioNTech, Moderna)",2020-11-24T19:02:45Z,3589694,32503,2167,3315,852,MedCram - Medical Lectures Explained CLEARLY,1280000,US,https://www.youtube.com/watch?v=GOq8-FR8s1E
2,2020-11-22-2020-11-29,UC16niRr50-MSBwiO3YDb3RA,LhChWNq4csM,Covid: US doctor&#39;s video simulates what dying patient sees - BBC News,2020-11-26T13:32:40Z,1847431,24971,1631,4583,173,BBC News,11100000,GB,https://www.youtube.com/watch?v=LhChWNq4csM
3,2020-11-22-2020-11-29,UCJQiUVgtuSxyY3Yzz4MpwCA,CnG_hQAKvXA,COVID Safe Cricket With The Grubs,2020-11-26T23:44:43Z,1115716,2902,38,50,162,Sportsbet.com.au,85200,AU,https://www.youtube.com/watch?v=CnG_hQAKvXA
4,2020-11-22-2020-11-29,UCrp_UI8XtuYfpiqluWLD7Lw,Ubdcf2N0-Fk,A history lesson on the 1918 pandemic and Covid-19,2020-11-26T00:51:52Z,674357,5047,1336,1640,152,CNBC Television,1840000,US,https://www.youtube.com/watch?v=Ubdcf2N0-Fk
5,2020-11-22-2020-11-29,UCW39zufHfsuGgpLviKh297Q,I4KpZ2MeSE0,Cash or card - will COVID-19 kill cash? | DW Documentary,2020-11-24T19:00:02Z,674927,8419,848,3273,1707,DW Documentary,3630000,DE,https://www.youtube.com/watch?v=I4KpZ2MeSE0
6,2020-11-22-2020-11-29,UCH1oRy1dINbMVp3UFWrKP0w,7qIJnHuTVHk,What's causing the surge in COVID-19 cases?,2020-11-24T23:29:41Z,520809,1584,2171,3302,136,Good Morning America,3720000,US,https://www.youtube.com/watch?v=7qIJnHuTVHk
7,2020-11-22-2020-11-29,UCBi2mrWuNuyYy4gbM6fU18Q,EsVSn8dJey0,COVID-19 vaccine could be available by December,2020-11-23T00:42:24Z,519557,4540,1686,4582,189,ABC News,12100000,US,https://www.youtube.com/watch?v=EsVSn8dJey0
8,2020-11-22-2020-11-29,UCfhvc672Kkry1tiCMKnlK7A,ifnYjD4IKus,How to use your pulse oximeter and Covid-19 diary,2020-11-24T09:30:15Z,507359,2699,133,3,269,Health Education England - HEE,51400,GB,https://www.youtube.com/watch?v=ifnYjD4IKus
9,2020-11-22-2020-11-29,UCUW4O5Xeh43A83sN2xAiZDQ,792Vqt1Q-Yk,Lil KC&#39;s COVID 19 REMIX (Wind Of God Part 2) - WTFBRAHH,2020-11-24T00:00:08Z,361729,12751,193,1925,168,The Remix Bros,196000,CA,https://www.youtube.com/watch?v=792Vqt1Q-Yk
10,2020-11-22-2020-11-29,UCknLrEdhRCp1aegoMqRaCZg,vwziZ5ayrFY,How forensic researchers track down the origins of SARS-CoV2 | COVID-19 Special,2020-11-26T16:21:01Z,223715,2430,394,1263,698,DW News,2960000,DE,https://www.youtube.com/watch?v=vwziZ5ayrFY
11,2020-11-22-2020-11-29,UCrp_UI8XtuYfpiqluWLD7Lw,870Wn5A7k8Y,CDC shortens quarantine for people exposed to Covid-19,2020-11-25T00:48:52Z,186789,815,961,1033,117,CNBC Television,1840000,US,https://www.youtube.com/watch?v=870Wn5A7k8Y
12,2020-11-22-2020-11-29,UCKjU3KzdbJE1EFcHVqXC3_g,v6O38-5FEf4,Senior military commander to lead Canada's COVID-19 vaccine distribution,2020-11-28T03:00:38Z,119541,550,2650,N/A,129,CBC News: The National,1220000,CA,https://www.youtube.com/watch?v=v6O38-5FEf4
13,2020-11-22-2020-11-29,UCeY0bbntWzzVIaj2z3QigXg,l3sud-NY6Ak,How Long Will A Covid Vaccine Be Effective And Why Cold Storage Is Important | NBC News NOW,2020-11-24T14:59:53Z,118916,1001,101,319,397,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=l3sud-NY6Ak
14,2020-11-22-2020-11-29,UC0p5jTq6Xx_DosDFxVXnWaQ,60AjDw492RU,Care after covid: the future of elderly health-care | The Economist,2020-11-27T15:00:48Z,93676,1520,74,137,685,The Economist,2180000,GB,https://www.youtube.com/watch?v=60AjDw492RU
15,2020-11-22-2020-11-29,UCHaHD477h-FeBbVh9Sh7syA,uSqT75A9sXM,Covid-19: Will vaccine be for all? News Review,2020-11-24T16:00:21Z,82205,2592,53,127,636,BBC Learning English,3890000,GB,https://www.youtube.com/watch?v=uSqT75A9sXM
16,2020-11-22-2020-11-29,UCNye-wNBqNL5ZzHSJj3l8Bg,HERZD4oGHTg,Has capitalism turned the COVID-19 emergency into a disaster? | All Hail The Lockdown,2020-11-24T17:47:28Z,54704,1106,76,290,1375,Al Jazeera English,8360000,QA,https://www.youtube.com/watch?v=HERZD4oGHTg
17,2020-11-22-2020-11-29,UCKjU3KzdbJE1EFcHVqXC3_g,f3l_HE59OLw,How COVID-19 has changed Wuhan,2020-11-24T04:00:39Z,40194,355,142,N/A,489,CBC News: The National,1220000,CA,https://www.youtube.com/watch?v=f3l_HE59OLw
18,2020-11-22-2020-11-29,UCeY0bbntWzzVIaj2z3QigXg,2lOdlyY7xWQ,FDA Approves Regeneron's Covid-19 Antibody Treatment | NBC Nightly News,2020-11-23T00:29:59Z,37328,398,33,130,149,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=2lOdlyY7xWQ
19,2020-11-22-2020-11-29,UCEwEYnO7yey-oBzyNu-AauQ,DGfnV2imW3Q,"Cats, Dogs, and COVID-19: What you need to know",2020-11-26T21:00:10Z,28978,350,37,79,262,Demystifying Medicine,96700,CA,https://www.youtube.com/watch?v=DGfnV2imW3Q
20,2020-11-22-2020-11-29,UCknLrEdhRCp1aegoMqRaCZg,dHoJn10Jpk8,How Ukraine's health care system is struggeling with COVID-19 | Coronavirus Update,2020-11-23T14:53:02Z,21628,303,15,98,400,DW News,2960000,DE,https://www.youtube.com/watch?v=dHoJn10Jpk8
21,2020-11-22-2020-11-29,UCabaQPYxxKepWUsEVQMT4Kw,1xo-V_68v2I,Bradykinin Storms and Covid Inflammation,2020-11-26T01:57:03Z,17170,1021,13,58,305,Healthcare Triage,421000,Unknown,https://www.youtube.com/watch?v=1xo-V_68v2I
22,2020-11-22-2020-11-29,UCfVQqbyPwk3bgPI_SF1Mg-w,yrK5DyLiYjU,Being stuck on a Cruise Ship During the COVID-19 Pandemic 2020,2020-11-22T21:31:03Z,3401,86,0,10,678,Sparkle With Sophie,1470,GB,https://www.youtube.com/watch?v=yrK5DyLiYjU
23,2020-11-22-2020-11-29,UCPNvdIdcf6iF-mmzPdpQm-A,8ACImPtxrrw,HOPE [CORONAVIRUS] Short Video,2020-11-27T03:02:20Z,1142,6,0,0,95,Picsjockey,2050,IN,https://www.youtube.com/watch?v=8ACImPtxrrw
24,2020-11-22-2020-11-29,UC22i7hNE51BtJRF7HnFN_Ag,rnyAN9E49iM,"Newfoundland: Government Update: COVID-19, November 23, 2020",2020-11-23T16:54:20Z,609,4,0,0,6120,Rogers tv,96300,CA,https://www.youtube.com/watch?v=rnyAN9E49iM
25,2020-11-22-2020-11-29,UCVV5dNMoVOjpnvqXifo2BMA,xi1vY4nz7KQ,Elena Conis on COVID-19,2020-11-23T21:08:06Z,68,N/A,N/A,N/A,845,Perspectives on Sci Tech Med,143,US,https://www.youtube.com/watch?v=xi1vY4nz7KQ
26,2020-11-22-2020-11-29,UCG0iTVldbF2spFJcEBIInVw,p1WgKwXYgh8,COVID-19 Protection for a Safer Workplace - Fedway Associates,2020-11-24T17:06:51Z,35,3,0,1,224,Fedway Web Series,882,Unknown,https://www.youtube.com/watch?v=p1WgKwXYgh8
27,2020-11-22-2020-11-29,UCT2qFYOkikyBOcGwCu1NRgw,lhl9qFQqG8Q,COVID Conversations: Episode 2,2020-11-27T22:06:45Z,30,0,0,0,388,University of Lethbridge - Calgary Campus,24,Unknown,https://www.youtube.com/watch?v=lhl9qFQqG8Q
28,2020-11-22-2020-11-29,UCZUoZ6H1ZHI8Eba-S0-Yxdw,7hdCI5vy5Hs,COVID-19 | THE PANDEMIC (2019-2021),2020-11-22T22:07:49Z,10,0,0,0,545,SlimeN,104,SE,https://www.youtube.com/watch?v=7hdCI5vy5Hs
29,2020-11-22-2020-11-29,UC7Y7kjo4bGTP88aNA0ow-kw,RLkawVQswms,Sthuthi &amp; Srijith | Wedding Highlights | Covid Wedding |,2020-11-26T09:34:23Z,3,0,0,0,307,Day Dreamers Media Hub,430,IN,https://www.youtube.com/watch?v=RLkawVQswms
