,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-04-18-2021-04-25,UCWJedqvdP2gB2f3qaJCO05g,N2TmEGH0QUk,COVID Vaccine Registration In India: Follow These Steps,2021-04-23T07:49:54Z,6525033,72560,6078,4145,257,91mobiles,1410000,IN,https://www.youtube.com/watch?v=N2TmEGH0QUk
1,2021-04-18-2021-04-25,UC4SUWizzKc1tptprBkWjX2Q,R04anekVOiM,Nurses in Brazil help isolated patients fight Covid-19 with warm latex gloves,2021-04-20T06:05:42Z,6292589,28137,862,1924,122,South China Morning Post,2630000,HK,https://www.youtube.com/watch?v=R04anekVOiM
2,2021-04-18-2021-04-25,UCm7lHFkt2yB_WzL67aruVBQ,XqxBPmR4LyM,Watch: How PM Modi rebuked Kejriwal during Covid meet over &#39;protocol breach&#39;,2021-04-23T12:56:38Z,5632632,76041,6751,21892,280,Hindustan Times,3730000,IN,https://www.youtube.com/watch?v=XqxBPmR4LyM
3,2021-04-18-2021-04-25,UCQ64OJCJRmJFU3PtFVXA7dA,5PPlg1WEX38,koronaa se sNkrmit ho jaae to kyaa kreN ?  Best Practices for COVID Positive People | Corona Update,2021-04-22T18:07:22Z,5621510,113796,6911,8178,1168,Eye7 Chaudhary Eye Centre,604000,IN,https://www.youtube.com/watch?v=5PPlg1WEX38
4,2021-04-18-2021-04-25,UCMSsLqxqvZsNXi0Z-VjN89A,wosyaWiDR2U,Woman Dies 4 days after getting COVID Vaccine | Post Vaccine Deaths,2021-04-21T14:45:06Z,4321730,N/A,N/A,13459,460,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=wosyaWiDR2U
5,2021-04-18-2021-04-25,UCIvaYmXn910QMdemBG3v1pQ,IcUqu-fYImE,COVID-19: koronaa 2.0 ke ne Symptoms kyaa haiN? | Coronavirus | Latest | Explained | Experts | Hindi,2021-04-24T07:00:06Z,3794434,23912,4875,1300,1619,Zee News,21300000,IN,https://www.youtube.com/watch?v=IcUqu-fYImE
6,2021-04-18-2021-04-25,UC90RW5ZmBBqp4r2QIQxfACA,TUiHbTdtUcs,Delhi Couple Arrested For Misbehaving With Cops On COVID-19 Duty,2021-04-19T12:59:52Z,3772188,25000,2426,4674,89,Kanak News,5210000,IN,https://www.youtube.com/watch?v=TUiHbTdtUcs
7,2021-04-18-2021-04-25,UCIvaYmXn910QMdemBG3v1pQ,xmxwRLsjboY,DNA: COVID-19 hvaa se bhii phail rhaa hai | Coronavirus | The Lancet on COVID air transmission | Hindi News,2021-04-20T17:14:07Z,3332713,22069,4503,1497,536,Zee News,21300000,IN,https://www.youtube.com/watch?v=xmxwRLsjboY
8,2021-04-18-2021-04-25,UC-CSyyi47VX1lD9zyeABW3w,YJed3_p1b5g,Reality of COVID Crisis | Oxygen Shortage | Remdesivir Black Marketing | Dhruv Rathee,2021-04-23T09:16:30Z,2730772,214821,14340,18289,494,Dhruv Rathee,6340000,DE,https://www.youtube.com/watch?v=YJed3_p1b5g
9,2021-04-18-2021-04-25,UCZFMm1mMw0F81Z37aaEzTUA,vrbywVpr9j4,When PM Chided Arvind Kejriwal At Covid Meet Over &quot;Protocol Break&quot;,2021-04-23T12:45:26Z,2392212,35454,2558,5925,76,NDTV,11100000,IN,https://www.youtube.com/watch?v=vrbywVpr9j4
10,2021-04-18-2021-04-25,UCrSM1UV_KLAdTzgxyxl3POw,jAd-GxRdBbY,COVID: VACINA DE OXFORD ASTRAZENECA CAUSA TROMBOSE ???,2021-04-20T20:00:08Z,2032167,97741,2134,9075,672,"Olá, Ciência!",1020000,BR,https://www.youtube.com/watch?v=jAd-GxRdBbY
11,2021-04-18-2021-04-25,UCdlEXiVLTEvA280oyMvr8Kw,afw4UbnEc7I,Otur Evinde Covid - Guldur Guldur Show 262.Bolum,2021-04-23T20:40:06Z,1694862,20111,819,747,675,Güldür Güldür,2370000,TR,https://www.youtube.com/watch?v=afw4UbnEc7I
12,2021-04-18-2021-04-25,UCEkEWLr6Msc311z29MV5Ayg,bbJNMrLlHHY,WHY LOCKDOWN IS IMPORTANT DURING COVID-19 (Part 2) #Shorts #AwezDarbar,2021-04-20T03:46:25Z,1628324,60746,1468,404,32,Awez Darbar,6630000,Unknown,https://www.youtube.com/watch?v=bbJNMrLlHHY
13,2021-04-18-2021-04-25,UC346EX3v26ACsjLhe-HwHDg,baQQfoX-JXo,HOW TO: A Guide for the BinaxNOW(tm) COVID-19 Self Test,2021-04-19T19:08:17Z,1593019,5635,434,884,342,Abbott,28200,Unknown,https://www.youtube.com/watch?v=baQQfoX-JXo
14,2021-04-18-2021-04-25,UCknLrEdhRCp1aegoMqRaCZg,ls__On6Pz_4,"314,000 daily cases: India struggles with the world&#39;s worst coronavirus outbreak | COVID-19 Special",2021-04-22T16:58:19Z,1520560,9168,850,3208,717,DW News,2960000,DE,https://www.youtube.com/watch?v=ls__On6Pz_4
15,2021-04-18-2021-04-25,UCIvaYmXn910QMdemBG3v1pQ,x-Eez0Y2Y7U,COVID-19: bhaart meN koronaa sNkrmnn kii &#39;sunaamii&#39; | Corona Crisis | Tsunami | Coronavirus Latest Update,2021-04-18T11:54:37Z,1423905,6256,1512,479,422,Zee News,21300000,IN,https://www.youtube.com/watch?v=x-Eez0Y2Y7U
16,2021-04-18-2021-04-25,UCoMdktPbSTixAyNGwb-UYkQ,ZJk7qLsCnWs,COVID-19 UK: Thousands protest coronavirus rules in London,2021-04-24T16:57:41Z,822600,12417,2314,9238,142,Sky News,3870000,GB,https://www.youtube.com/watch?v=ZJk7qLsCnWs
17,2021-04-18-2021-04-25,UCDS9hpqUEXsXUIcf0qDcBIA,Waxc9NxY8ZA,PM Modi addresses the nation on the COVID-19 situation | PMO,2021-04-20T15:36:45Z,763658,9673,18927,N/A,1142,PMO India,1650000,IN,https://www.youtube.com/watch?v=Waxc9NxY8ZA
18,2021-04-18-2021-04-25,UC90RW5ZmBBqp4r2QIQxfACA,WQgHtbUqFNk,Migrant Workers And COVID-19: Loka Nakali Katha Asali | Kanak News,2021-04-21T11:30:04Z,713067,13968,618,307,1297,Kanak News,5210000,IN,https://www.youtube.com/watch?v=WQgHtbUqFNk
19,2021-04-18-2021-04-25,UCZaT_X_mc0BI-djXOlfhqWQ,kCJBlJyz1jQ,Inside the Country That Was Ruled by COVID-Deniers,2021-04-21T13:00:16Z,574109,8005,475,3136,601,VICE News,7130000,US,https://www.youtube.com/watch?v=kCJBlJyz1jQ
20,2021-04-18-2021-04-25,UCxdM_BlltGbSjch5BVzrhag,c8mcLQSprm8,What can I do after I've been vaccinated for COVID-19?,2021-04-21T21:11:15Z,557533,N/A,N/A,0,186,Stanford Center for Health Education,21900,US,https://www.youtube.com/watch?v=c8mcLQSprm8
21,2021-04-18-2021-04-25,UCEPMCywJ6FPZpQ_aPEZt5JA,g7R-7cYoJYQ,Covid 19 vaccine comparison in Hindi | covishield vs covaxin vs Sputnik v,2021-04-20T12:43:07Z,552106,11831,707,1324,839,Shomu's Biology,1490000,IN,https://www.youtube.com/watch?v=g7R-7cYoJYQ
22,2021-04-18-2021-04-25,UCH1oRy1dINbMVp3UFWrKP0w,3SP-M2SjmzQ,Possible new treatment for COVID-19,2021-04-19T22:28:13Z,523264,1850,2337,1888,171,Good Morning America,3720000,US,https://www.youtube.com/watch?v=3SP-M2SjmzQ
23,2021-04-18-2021-04-25,UCfUUVsaHvBCaSq44Xh-vx_g,v41E5hFwbkg,Phan ung thong thuong sau tiem vac xin phong COVID-19,2021-04-19T07:40:03Z,508423,1248,390,100,65,Bộ Y tế,127000,VN,https://www.youtube.com/watch?v=v41E5hFwbkg
24,2021-04-18-2021-04-25,UCknLrEdhRCp1aegoMqRaCZg,Wj3bdiXOdDc,How Brazil's coronavirus response went from bad to absolute disaster | COVID-19 Special,2021-04-21T15:32:03Z,499930,4844,365,1700,728,DW News,2960000,DE,https://www.youtube.com/watch?v=Wj3bdiXOdDc
25,2021-04-18-2021-04-25,UC16niRr50-MSBwiO3YDb3RA,7_Dyxx0Dxno,India&#39;s second Covid wave  - BBC News,2021-04-21T18:16:59Z,390620,5774,660,2270,218,BBC News,11100000,GB,https://www.youtube.com/watch?v=7_Dyxx0Dxno
