,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-06-20-2021-06-27,UCIvaYmXn910QMdemBG3v1pQ,MP4sgVfkyJA,COVID-19: kyaa sc meN aa rhii hai koronaa kii tiisrii lhr? | Delta Plus | Third Wave in India | New Variant,2021-06-26T04:01:30Z,3952503,19945,4380,1614,188,Zee News,21300000,IN,https://www.youtube.com/watch?v=MP4sgVfkyJA
1,2021-06-20-2021-06-27,UCqFzWxSCi39LnW1JKFR3efg,cZLrDapphAI,The Making of SNL During COVID: Stories From the Show,2021-06-24T13:00:25Z,2065949,40835,1078,2250,1429,Saturday Night Live,12500000,US,https://www.youtube.com/watch?v=cZLrDapphAI
2,2021-06-20-2021-06-27,UCMSsLqxqvZsNXi0Z-VjN89A,ckVi6skV7XY,DELTA Variant COVID and Why It&#39;s Concerning!,2021-06-21T17:45:03Z,1274203,33185,2657,4749,330,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=ckVi6skV7XY
3,2021-06-20-2021-06-27,UCMSsLqxqvZsNXi0Z-VjN89A,yd5tV-SoCeo,"Myocarditis, COVID and Covid Vaccines - Pfizer &amp; Moderna Vaccines",2021-06-25T19:27:58Z,716676,17383,1782,3186,591,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=yd5tV-SoCeo
4,2021-06-20-2021-06-27,UCqnbDFdCpuN8CMEg0VuEBqA,07WZH-RIe_U,Kunal Kamra: Modi Caused a &#39;Covid Massacre&#39; | NYT Opinion,2021-06-23T15:00:00Z,698704,69509,10897,10292,388,The New York Times,3860000,Unknown,https://www.youtube.com/watch?v=07WZH-RIe_U
5,2021-06-20-2021-06-27,UCMSsLqxqvZsNXi0Z-VjN89A,GeS6W4krkuU,Does Exercise Protect Against Severe COVID?,2021-06-23T14:45:03Z,482230,14994,384,1467,414,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=GeS6W4krkuU
6,2021-06-20-2021-06-27,UCJOSZDgVu_jr9TL4XABjPRw,Wn7r9N-Wuv8,How to correct Covid-19 vaccine certificate online on Co-WIN,2021-06-24T10:27:39Z,472422,2893,762,274,236,Fiiber,112000,IN,https://www.youtube.com/watch?v=Wn7r9N-Wuv8
7,2021-06-20-2021-06-27,UCDDeiw-RUfbe_aW12lI12eQ,vDnJ4_h0j20,"Unijny Certyfikat COVID juz w aplikacji mObywatel  Sprawdz, jak go pobrac!",2021-06-22T07:15:39Z,410397,63,86,29,51,CYFRYZACJA KPRM,4790,PL,https://www.youtube.com/watch?v=vDnJ4_h0j20
8,2021-06-20-2021-06-27,UCknLrEdhRCp1aegoMqRaCZg,VMa5AEZuIGA,Coronavirus rampant: How deadly is Delta? | To The Point,2021-06-24T16:30:02Z,399228,3781,531,1814,1569,DW News,2960000,DE,https://www.youtube.com/watch?v=VMa5AEZuIGA
9,2021-06-20-2021-06-27,UCNIFiHaLZkYASaWDdkC1njg,t7KHi5kRQXQ,"Nightwatch: EMTs Treat Covid Positive Patient With Weakness, Shortness Of Breath | A&amp;E",2021-06-26T19:00:29Z,361187,3583,89,315,226,A&E,7560000,US,https://www.youtube.com/watch?v=t7KHi5kRQXQ
