,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2021-05-30-2021-06-06,UCiMg06DjcUk5FRiM3g5sqoQ,2jh-SUZqGmc,COVID-19 Vaccines PSA: Safety - Dr. Walters (15 seconds),2021-06-04T15:18:07Z,8318220,39,336,N/A,16,Centers for Disease Control and Prevention (CDC),563000,US,https://www.youtube.com/watch?v=2jh-SUZqGmc
1,2021-05-30-2021-06-06,UC9RM-iSvTu1uPJb8X5yp3EQ,b1JlYZQG3lI,Why There are Now So Many Shortages (It&#39;s Not COVID),2021-06-01T18:04:03Z,7058530,153330,5698,16952,1187,Wendover Productions,3150000,GB,https://www.youtube.com/watch?v=b1JlYZQG3lI
2,2021-05-30-2021-06-06,UCMSsLqxqvZsNXi0Z-VjN89A,bUtfSmSJbM8,Deadly Black Fungus in COVID Patients - Mucormycosis,2021-06-02T18:00:52Z,2584603,41774,1291,4495,641,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=bUtfSmSJbM8
3,2021-05-30-2021-06-06,UCCEmjNPpJYhGDgaEqeeA4HA,Piq1JBtDCGg,TENGO COVID - TheGrefg,2021-06-01T20:27:13Z,2377747,238850,13784,26023,543,TheGrefg,17200000,ES,https://www.youtube.com/watch?v=Piq1JBtDCGg
4,2021-05-30-2021-06-06,UCHrOVyYSGgdiGuChj7Swqzw,QaX2unY0WAY,COVID Vaccine Certificate Aise Kare Download CoWIN Website Aur Aarogya Setu App Ke Zariye,2021-06-01T04:30:06Z,2098045,21047,1817,736,305,Gadgets 360 Hindi,158000,IN,https://www.youtube.com/watch?v=QaX2unY0WAY
5,2021-05-30-2021-06-06,UCh_uOd8H4JwwAy5rYo2_aOA,tN88uI2e9Tw,Which Covid vaccine is the best? | Vaccine Effectiveness and Variants Explained,2021-06-02T13:50:15Z,1103374,12437,811,1655,840,Anthony Kuster,21000,TH,https://www.youtube.com/watch?v=tN88uI2e9Tw
6,2021-05-30-2021-06-06,UCsROLRYekI50Ew8GXRWYn2g,7Tzi7APK8Y4,New Side Effect from COVID vaccine - Should You Be Worried about MYOCARDITIS?,2021-06-04T14:00:08Z,1026615,16832,1746,7800,461,"Christy Risinger, MD",148000,US,https://www.youtube.com/watch?v=7Tzi7APK8Y4
7,2021-05-30-2021-06-06,UCF9IOB2TExg3QIBupFtBDxg,NJSUKDng_Ww,"Ivermectin, Mexico, Peru, India",2021-06-01T18:01:52Z,957712,27925,581,7232,1479,Dr. John Campbell,1750000,GB,https://www.youtube.com/watch?v=NJSUKDng_Ww
8,2021-05-30-2021-06-06,UC83jt4dlz1Gjl58fzQrrKZg,Lb30d9s2gc4,Singapore &quot;on track&quot; to bring COVID-19 outbreak under control: PM Lee Hsien Loong | Full speech,2021-05-31T09:44:17Z,823964,5785,620,604,5857,CNA,1620000,SG,https://www.youtube.com/watch?v=Lb30d9s2gc4
9,2021-05-30-2021-06-06,UC_gUM8rL-Lrg6O3adPW9K1g,qB7d70_hWRQ,"Gravitas: Why did the Wuhan Lab take a database of &quot;22,000 virus samples&quot; offline?",2021-06-04T18:18:24Z,729471,19136,593,3517,454,WION,4050000,IN,https://www.youtube.com/watch?v=qB7d70_hWRQ
10,2021-05-30-2021-06-06,UCeY0bbntWzzVIaj2z3QigXg,JMeEyLCWRBA,West Virginia To Offer Trucks And Guns As Covid-19 Vaccine Incentives,2021-06-02T12:30:02Z,667697,2651,3603,3613,169,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=JMeEyLCWRBA
11,2021-05-30-2021-06-06,UCumtYpCY26F6Jr3satUgMvA,8gjU2ePGKCo,Telangana Govt To Extend COVID-19 lockdown? | NTV,2021-05-30T01:32:38Z,533956,N/A,N/A,511,131,NTV Telugu,5820000,IN,https://www.youtube.com/watch?v=8gjU2ePGKCo
12,2021-05-30-2021-06-06,UCu_u-P3cBFO7D-sAjxd_I-w,Udnt6ir9lno,The Truth about COVID-19 Vaccines | The Agenda,2021-06-01T23:05:56Z,522106,2303,8295,N/A,1706,The Agenda with Steve Paikin,179000,CA,https://www.youtube.com/watch?v=Udnt6ir9lno
13,2021-05-30-2021-06-06,UC_gUM8rL-Lrg6O3adPW9K1g,iDlnXkwCgI4,Expert warns of 3rd COVID wave in UK | England | Coronavirus update | Pandemic | Latest English News,2021-06-01T12:46:28Z,508751,4771,363,1828,210,WION,4050000,IN,https://www.youtube.com/watch?v=iDlnXkwCgI4
14,2021-05-30-2021-06-06,UC3prwMn9aU2z5Y158ZdGyyA,7PRScVeHt7k,Is Side Effect of Pfizer COVID-19 Vaccine Behind Rising Cases of Myocarditis in Israel?,2021-06-02T13:15:01Z,469022,2455,287,2099,182,CRUX,1030000,IN,https://www.youtube.com/watch?v=7PRScVeHt7k
15,2021-05-30-2021-06-06,UC_Lnb8ZHqqgLbp-7hltuT9w,FB6vBMHa22s,How Effective Is The COVID-19 Vaccine? Why The Vaccinated Still Get Infected | Talking Point,2021-05-31T12:00:05Z,453657,3442,457,1637,1316,CNA Insider,991000,SG,https://www.youtube.com/watch?v=FB6vBMHa22s
16,2021-05-30-2021-06-06,UCunauRvuGMTUWkzIp20Goeg,4gNyD4KXYtU,Does The COVID-19 Vaccine Light Up Bulbs Or Turn You Magnetic? | BOOM | Corona Vaccine Side Effects,2021-06-04T12:30:01Z,436442,1918,2005,3008,199,BOOM,107000,IN,https://www.youtube.com/watch?v=4gNyD4KXYtU
17,2021-05-30-2021-06-06,UC_f1D-UUq9QnvsMsVRVxVSA,X0Kj8dD_X_M,How to do a PCR test for coronavirus (COVID-19),2021-06-04T14:03:21Z,390483,939,293,N/A,269,NHS inform,1640,GB,https://www.youtube.com/watch?v=X0Kj8dD_X_M
18,2021-05-30-2021-06-06,UC_Lnb8ZHqqgLbp-7hltuT9w,8UoYBMmW8Zc,India&#39;s COVID Catastrophe: What Went Wrong? | Insight | COVID-19 Delta,2021-06-01T12:00:06Z,317379,3107,236,1385,2886,CNA Insider,991000,SG,https://www.youtube.com/watch?v=8UoYBMmW8Zc
19,2021-05-30-2021-06-06,UCChqsCRFePrP2X897iQkyAA,DSLpmJJh5zE,COVID 19 vaccination | mhtvpuurnn ttiikaakrnn prshnoN ke uttr | Ministry of Health and Family Welfare,2021-06-04T03:29:57Z,201244,3520,363,648,126,Kabita's Kitchen,11400000,IN,https://www.youtube.com/watch?v=DSLpmJJh5zE
20,2021-05-30-2021-06-06,UCknLrEdhRCp1aegoMqRaCZg,NjJ8Uh1b-nA,Thailand is about to launch human trials of its first mRNA COVID-19 vaccine | COVID-19 Special,2021-06-03T16:02:38Z,176397,1269,165,491,729,DW News,2960000,DE,https://www.youtube.com/watch?v=NjJ8Uh1b-nA
21,2021-05-30-2021-06-06,UC07-dOwgza1IguKA86jqxNA,oqFn6AHoJZQ,How the COVID-19 virus is transmitted,2021-06-02T09:40:10Z,161174,1156,87,123,99,World Health Organization (WHO),774000,Unknown,https://www.youtube.com/watch?v=oqFn6AHoJZQ
22,2021-05-30-2021-06-06,UC3prwMn9aU2z5Y158ZdGyyA,wzJix3UDaHA,Patient Zero&#39;s Possible Identification Means Covid Arrived Earlier Than China Told Us,2021-05-30T16:51:32Z,155080,1881,79,593,312,CRUX,1030000,IN,https://www.youtube.com/watch?v=wzJix3UDaHA
23,2021-05-30-2021-06-06,UC16niRr50-MSBwiO3YDb3RA,uoEwJyDCymU,Malaysia enters strict nationwide lockdown as Covid cases rise - BBC News,2021-06-01T16:21:18Z,151911,1969,176,839,211,BBC News,11100000,GB,https://www.youtube.com/watch?v=uoEwJyDCymU
24,2021-05-30-2021-06-06,UCoMdktPbSTixAyNGwb-UYkQ,EJk76Vm2fVA,COVID-19 Vaccines &#39;could be compulsory&#39; for NHS staff,2021-05-30T19:30:46Z,114290,537,3245,2668,144,Sky News,3870000,GB,https://www.youtube.com/watch?v=EJk76Vm2fVA
25,2021-05-30-2021-06-06,UCrp_UI8XtuYfpiqluWLD7Lw,W0F-e6n4Rrw,Dr. Scott Gottlieb on Dr. Anthony Fauci&#39;s knowledge of Covid origins,2021-06-04T12:57:47Z,99493,575,1424,1060,280,CNBC Television,1840000,US,https://www.youtube.com/watch?v=W0F-e6n4Rrw
26,2021-05-30-2021-06-06,UCTzf99EUGj8b843DRb3CJIw,mWA-vlen3AM,BREASTFEEDING &amp; COVID | VACCINATION OF LACTATING MOTHERS | HINDI | DR.MAULIK SHAH,2021-05-31T07:45:14Z,98561,512,69,123,312,GUJMOM TV,46200,IN,https://www.youtube.com/watch?v=mWA-vlen3AM
27,2021-05-30-2021-06-06,UCHPzpxcYhxkb0fMJKeSe66g,84kWv1F6ibE,"Toc do lay nhiem vuot ca An Do, Malaysia buoc mot chan xuong dia nguc Covid-19 | TGN",2021-06-04T09:10:23Z,95419,511,68,46,754,THẾ GIỚI NGHIÊNG,3870000,VN,https://www.youtube.com/watch?v=84kWv1F6ibE
