,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,2jGvVbfaLiQ,CDC COVID-19 Response Promising Practices in Health Equity,2020-06-03T18:04:47Z,763468,1700,3596,0,3829.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=2jGvVbfaLiQ
1,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,ML3n1c0FHDI,Prevent COVID-19: Wear a Cloth Face Covering,2020-05-29T15:50:28Z,305382,793,289,0,94.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=ML3n1c0FHDI
2,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,LMBzjaVRChY,Youth Sports: Tips to Protect Players from COVID-19,2020-06-08T18:40:26Z,31133,134,9,18,128.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=LMBzjaVRChY
3,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,mbz2ajnZyHY,Multisystem Inflammatory Syndrome in Children (MIS-C) Assocd. with COVID-19,2020-05-21T21:04:39Z,17648,158,13,0,6851.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=mbz2ajnZyHY
4,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,IWOwP-11aQo,El distanciamiento social,2020-06-04T15:55:43Z,16579,56,16,0,17.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=IWOwP-11aQo
5,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,TNOZZkG_EMY,Detener la propagacion de germenes,2020-06-10T19:22:35Z,16237,133,13,0,75.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=TNOZZkG_EMY
6,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,o9YXxl-79Zs,CDC Stakeholder Call: Schools and Child Care Programs,2020-05-26T19:47:11Z,8620,51,5,0,3583.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=o9YXxl-79Zs
7,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,6txA3HKgqbs,Wes Studi Offers COVID-19 Guidance to Tribal Communities 60sec PSA,2020-05-20T13:21:47Z,7346,174,11,0,60.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=6txA3HKgqbs
8,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,Yd9uSrKUYoM,"CDC Partner Update on COVID-19: Business and Manufacturing - June 8, 2020",2020-06-09T15:42:20Z,7300,78,22,0,3212.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=Yd9uSrKUYoM
9,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,5Vxf7ed3jBE,Certifying Deaths to Coronavirus Disease (COVID-19),2020-05-22T13:50:27Z,7594,69,29,0,187.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=5Vxf7ed3jBE
10,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,sW7CwnhMttU,2020 Hurricane Season During COVID-19,2020-05-28T19:27:14Z,6554,89,13,0,3920.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=sW7CwnhMttU
11,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,EJoG8OQ6vmc,"CDC Partner Update on COVID-19: Aquatic Venues - May 18, 2020",2020-05-27T13:30:42Z,5285,36,15,2,2833.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=EJoG8OQ6vmc
12,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,K9gqZuZUekw,"CDC Partner Update on COVID-19: Sports Programs - June 1, 2020",2020-06-02T16:29:13Z,4782,48,13,0,3428.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=K9gqZuZUekw
13,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,gxgH8-VGVwI,CDC Stakeholder Call: Institutes of Higher Education,2020-06-03T12:06:04Z,4282,48,11,0,3553.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=gxgH8-VGVwI
14,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,Hbxwxkyc-O8,Wes Studi Offers COVID-19 Guidance to Tribal Communities 30sec PSA,2020-05-20T13:22:21Z,3953,70,12,0,30.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=Hbxwxkyc-O8
15,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,E_mhrROqJh0,PPE Burn Rate Calculator Tutorial,2020-06-11T12:39:48Z,3983,45,5,0,557.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=E_mhrROqJh0
16,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,CtOThtxtqvg,Guidance for Dental Settings During the COVID Response,2020-06-04T17:24:54Z,3582,33,7,0,3635.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=CtOThtxtqvg
17,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,_F6bAzEE_4c,CDC Stakeholder Call: Workplaces and Mass Transit,2020-05-26T19:47:47Z,3579,17,2,0,3523.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=_F6bAzEE_4c
18,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,gKEeP9x6yJE,NIOSH PPE Tracker App Tutorial,2020-06-11T12:39:14Z,2865,31,3,0,461.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=gKEeP9x6yJE
19,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,iLb_rRgTvUw,LTCF COVID-19 Module Enrollment Refresher,2020-05-21T14:36:08Z,2616,31,2,0,2381.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=iLb_rRgTvUw
20,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,8l5Kw7IfIoM,CDC Stakeholder Call: Camps and Youth Programs,2020-05-22T18:49:38Z,2467,25,3,0,3478.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=8l5Kw7IfIoM
21,2020-05-17-2020-06-14,UCiMg06DjcUk5FRiM3g5sqoQ,aD54Tg8aKHg,Group Guide to Using LTCF COVID-19 Module,2020-06-12T17:22:23Z,2260,43,10,0,1859.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=aD54Tg8aKHg
