,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,H4jQUBAlBrI,Demonstration of Donning (Putting On) Personal Protective Equipment (PPE),2020-07-14T16:03:27Z,202070,639,27,0,247.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=H4jQUBAlBrI
1,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,F70BzSFAZfw,Symptoms of Coronavirus Disease 2019,2020-08-07T18:19:43Z,154862,407,297,0,21.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=F70BzSFAZfw
2,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,Mn6axdkbGd4,Wear a Mask to Protect You and Your Friends - For Young Adults,2020-07-29T14:10:02Z,102306,415,96,68,66.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=Mn6axdkbGd4
3,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,kEhNyxKopsg,COVID-19 Stop the Spread of Germs,2020-08-07T20:50:23Z,76581,206,38,32,61.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=kEhNyxKopsg
4,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,vMCS6gT8SzQ,How to Wear a Mask,2020-08-05T23:15:19Z,54767,103,24,13,25.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=vMCS6gT8SzQ
5,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,OSie2SsVXqQ,Taking Care of Your Daily Health During COVID -19,2020-07-13T14:50:03Z,36740,66,6,0,134.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=OSie2SsVXqQ
8,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,nOa8wIhQdzo,Key Times to Practice Social Distancing,2020-07-13T19:42:19Z,24708,54,28,6,20.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=nOa8wIhQdzo
9,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,4-aloGTYmIc,Know Your Risk of Getting COVID-19,2020-08-07T22:10:49Z,26532,117,32,37,33.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=4-aloGTYmIc
10,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,l3s75_X8Xjs,What's the difference between quarantine and isolation?,2020-07-14T18:25:23Z,20428,69,24,9,33.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=l3s75_X8Xjs
11,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,B5Aj1dNz0oo,Key Times to Wash Your Hands,2020-07-13T19:44:11Z,19454,40,4,9,17.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=B5Aj1dNz0oo
12,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,tnS9yC_bYHY,Key Times to Wear a Mask,2020-08-06T22:09:01Z,14292,49,10,27,16.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=tnS9yC_bYHY
13,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,IFqx9SG6TkI,Key Times to Wear Gloves,2020-07-13T19:47:41Z,13326,42,12,3,17.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=IFqx9SG6TkI
14,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,hySGhWi1JLk,Key Times to Clean and Sanitize Toys in Child Care Programs,2020-07-13T19:40:25Z,12721,20,4,0,16.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=hySGhWi1JLk
15,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,P5RD-VK34XQ,"Robert R. Redfield, MD | #COVIDStopsWithMe",2020-07-31T13:59:31Z,12172,150,54,0,73.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=P5RD-VK34XQ
16,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,nDci-2EDwbo,"COVID-19 and Diabetes: The Importance of Prevention, Management and Support",2020-07-30T20:11:48Z,11211,80,22,0,3611.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=nDci-2EDwbo
17,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,e2XXXyb7C28,CDC COVID-19 Response Promising Practices in Health Equity II,2020-07-31T15:19:41Z,9708,57,22,14,3533.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=e2XXXyb7C28
18,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,8oTqbJSLNyg,CDC COVID-19 Partner Update: Tips for Safer Summer Travel,2020-07-28T18:01:41Z,9186,77,10,34,3801.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=8oTqbJSLNyg
19,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,7wOx7HHRDM0,Key Times to Clean and Disinfect Your Home,2020-07-13T19:37:35Z,8460,32,3,0,21.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=7wOx7HHRDM0
20,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,YcmGtLlzyvI,CDC COVID-19 Partner Update: Non-healthcare Workplace Contract Tracing and Testing Strategy,2020-07-21T22:38:17Z,7794,46,15,11,3788.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=YcmGtLlzyvI
21,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,4VmxhMuAuko,"COVID-19 Partner Update Call July 13, 2020: Considerations on Keeping Students Safe for Fall",2020-07-15T15:15:56Z,6538,63,14,0,3536.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=4VmxhMuAuko
22,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,VMXlFkg8_iw,Supporting Children and Adolescents During COVID-19,2020-07-24T14:44:27Z,6362,72,26,0,3378.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=VMXlFkg8_iw
23,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,jzXdRq6cvjo,Preparing Nursing Homes and Assisted Living Facilities for COVID-19,2020-07-13T14:20:48Z,3886,17,2,0,1859.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=jzXdRq6cvjo
25,2020-07-12-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,qAFmlmkwaDM,"Faith Leaders: Overcome the Stigma of COVID-19 by Caring, Connecting, and Celebrating",2020-07-17T15:00:59Z,2925,34,8,0,169.0,Centers for Disease Control and Prevention (CDC),482000,US,https://www.youtube.com/watch?v=qAFmlmkwaDM
